ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p19,1,1,1,1,34.86932,38.80129,Practice,Hit,35.24696,36.35677,Centre,0,0,1,Infinity,1.4631,posture_decision_experiment/p19/S001/movement_head_T001.csv,posture_decision_experiment/p19/S001/movement_right_hand_T001.csv,posture_decision_experiment/p19/S001/movement_left_hand_T001.csv
p19,1,2,1,2,43.38042,48.2905,Practice,Hit,43.747,44.4237,Centre,0,0,1.5,Infinity,1.3035,posture_decision_experiment/p19/S001/movement_head_T002.csv,posture_decision_experiment/p19/S001/movement_right_hand_T002.csv,posture_decision_experiment/p19/S001/movement_left_hand_T002.csv
p19,1,3,1,3,52.82439,55.24628,Practice,Hit,53.20243,53.95735,Centre,0,0,1.3,Infinity,1.3908,posture_decision_experiment/p19/S001/movement_head_T003.csv,posture_decision_experiment/p19/S001/movement_right_hand_T003.csv,posture_decision_experiment/p19/S001/movement_left_hand_T003.csv
p19,1,4,1,4,58.99165,60.52424,Practice,Hit,59.3466,59.94644,Centre,0,0,1,Infinity,0.8804,posture_decision_experiment/p19/S001/movement_head_T004.csv,posture_decision_experiment/p19/S001/movement_right_hand_T004.csv,posture_decision_experiment/p19/S001/movement_left_hand_T004.csv
p19,1,5,1,5,64.51372,66.41332,Practice,Hit,64.89165,65.45773,Centre,0,0,1.3,Infinity,1.4856,posture_decision_experiment/p19/S001/movement_head_T005.csv,posture_decision_experiment/p19/S001/movement_right_hand_T005.csv,posture_decision_experiment/p19/S001/movement_left_hand_T005.csv
p19,1,6,1,6,69.98053,72.79131,Practice,Hit,70.42538,70.92458,Centre,0,0,1.5,Infinity,1.0692,posture_decision_experiment/p19/S001/movement_head_T006.csv,posture_decision_experiment/p19/S001/movement_right_hand_T006.csv,posture_decision_experiment/p19/S001/movement_left_hand_T006.csv
p19,1,7,2,1,83.15865,84.41393,Baseline,Hit,83.51412,84.1028,Centre,0,0,1,Infinity,1.419,posture_decision_experiment/p19/S001/movement_head_T007.csv,posture_decision_experiment/p19/S001/movement_right_hand_T007.csv,posture_decision_experiment/p19/S001/movement_left_hand_T007.csv
p19,1,8,2,2,87.92512,89.20297,Baseline,Hit,88.36983,88.76962,Centre,0,0,1.3,Infinity,0.9265,posture_decision_experiment/p19/S001/movement_head_T008.csv,posture_decision_experiment/p19/S001/movement_right_hand_T008.csv,posture_decision_experiment/p19/S001/movement_left_hand_T008.csv
p19,1,9,2,3,92.76974,94.20314,Baseline,Hit,93.26975,93.79202,Centre,0,0,1.3,Infinity,1.268,posture_decision_experiment/p19/S001/movement_head_T009.csv,posture_decision_experiment/p19/S001/movement_right_hand_T009.csv,posture_decision_experiment/p19/S001/movement_left_hand_T009.csv
p19,1,10,2,4,97.55875,99.74776,Baseline,Hit,97.99226,98.33661,Centre,0,0,1.5,Infinity,1.0274,posture_decision_experiment/p19/S001/movement_head_T010.csv,posture_decision_experiment/p19/S001/movement_right_hand_T010.csv,posture_decision_experiment/p19/S001/movement_left_hand_T010.csv
