time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
297.6059,-0.0028,1.2773,0.3512,353.3111,242.0349,358.7511
297.6171,-0.0027,1.2774,0.3513,353.2685,242.0538,358.8208
297.6281,-0.0025,1.2775,0.3515,353.2316,242.0732,358.9406
297.6392,-0.0024,1.2777,0.3516,353.2248,242.0625,359.0342
297.6501,-0.0022,1.278,0.3519,353.2521,242.0284,359.1101
297.6615,-0.0021,1.2783,0.352,353.2829,242.0119,359.1412
297.6724,-0.0019,1.2787,0.352,353.3318,242.0272,359.1462
297.6834,-0.0018,1.2791,0.352,353.3877,242.0637,359.1024
297.6945,-0.0016,1.2795,0.352,353.4662,242.1425,359.007
297.7059,-0.0014,1.2797,0.3519,353.537,242.236,358.9148
297.7169,-0.0012,1.2798,0.3518,353.5448,242.3024,358.8852
297.7281,-0.001,1.2798,0.3518,353.5067,242.3599,358.955
297.7394,-0.0008,1.2798,0.3518,353.4838,242.3825,359.0963
297.75,-0.0006,1.2798,0.3519,353.4478,242.3493,359.254
297.7614,-0.0006,1.2798,0.3519,353.4121,242.3363,359.3456
297.7723,-0.0005,1.2799,0.3519,353.3919,242.3542,359.3979
297.7834,-0.0004,1.28,0.3519,353.3988,242.3954,359.38
297.7949,-0.0003,1.2802,0.3519,353.4289,242.4467,359.3081
297.8062,-0.0002,1.2804,0.3519,353.4685,242.5057,359.2285
297.8167,-0.0002,1.2805,0.352,353.4982,242.5391,359.1919
297.8283,-0.0001,1.2805,0.3521,353.502,242.5365,359.179
297.839,-0.0001,1.2806,0.3522,353.4698,242.5193,359.2235
297.8501,0,1.2806,0.3523,353.3942,242.5248,359.323
297.8612,0.0002,1.2807,0.3523,353.352,242.5555,359.4136
297.8721,0.0003,1.2809,0.3525,353.3133,242.5891,359.4907
297.8833,0.0005,1.2811,0.3526,353.2928,242.6256,359.4971
297.8943,0.0007,1.2814,0.3527,353.306,242.6977,359.4649
297.9062,0.0009,1.2818,0.3528,353.345,242.804,359.4058
297.9173,0.0011,1.2821,0.353,353.4019,242.9134,359.3218
297.9279,0.0014,1.2825,0.3532,353.4731,243.0273,359.1631
297.9393,0.0017,1.2828,0.3535,353.5313,243.1056,359.0053
297.9503,0.002,1.2828,0.3538,353.5471,243.1163,358.9443
297.9612,0.0023,1.2827,0.3539,353.4834,243.1345,359.0485
297.9726,0.0027,1.2823,0.354,353.3019,243.183,359.3266
297.9835,0.0031,1.2821,0.354,353.1232,243.2259,359.5447
297.9944,0.0036,1.2817,0.3538,352.9121,243.3387,359.7293
298.0059,0.0041,1.2815,0.3537,352.7448,243.5093,359.8098
298.0169,0.0044,1.2814,0.3535,352.6528,243.6718,359.798
298.028,0.0046,1.2813,0.3533,352.6272,243.8338,359.7078
298.0388,0.0048,1.2812,0.3533,352.5954,244.0141,359.5201
298.0501,0.0049,1.281,0.3533,352.5761,244.1389,359.3268
298.0614,0.0048,1.2807,0.3534,352.5387,244.1862,359.2352
298.0722,0.0046,1.2802,0.3535,352.4193,244.1955,359.2529
298.0832,0.0044,1.2797,0.3537,352.2789,244.1477,359.3645
298.0946,0.004,1.279,0.354,352.0727,244.0417,359.5361
298.1065,0.0037,1.2785,0.3542,351.8808,243.9247,359.6898
298.1168,0.0033,1.2779,0.3543,351.6911,243.8571,359.7964
298.1278,0.003,1.2778,0.3544,351.5695,243.8293,359.8197
298.1388,0.0026,1.2778,0.3545,351.4791,243.8462,359.7224
298.1499,0.0021,1.2776,0.3546,351.4772,243.8833,359.4254
298.1609,0.0018,1.2776,0.3545,351.5096,243.9265,359.1706
298.172,0.0014,1.2777,0.3545,351.5579,244.043,358.8688
298.1831,0.0011,1.2776,0.3546,351.5851,244.1154,358.6525
298.1945,0.0007,1.2772,0.3546,351.4837,244.1081,358.566
298.2063,0.0004,1.2766,0.3546,351.2785,244.0508,358.7348
298.2169,0.0001,1.2762,0.3546,351.0341,244.0104,359.0189
298.2276,-0.0001,1.2761,0.3544,350.8475,244.0062,359.3116
298.2388,-0.0005,1.2766,0.3539,350.7209,244.1103,359.4857
298.2499,-0.0009,1.2778,0.3532,350.8088,244.3809,359.3151
298.2608,-0.0014,1.2794,0.3527,351.0741,244.7275,358.9189
298.2721,-0.0021,1.2817,0.3524,351.5699,245.1988,358.125
298.2836,-0.0029,1.2839,0.3523,352.0337,245.6106,357.3217
298.2947,-0.0042,1.2871,0.3529,352.7244,246.1297,356.2679
298.3066,-0.0057,1.2906,0.3543,353.4924,246.461,355.2
298.3171,-0.0079,1.2948,0.3568,354.4169,246.6843,353.9833
298.3275,-0.0102,1.2983,0.3595,355.1717,246.6741,352.9695
298.3387,-0.0138,1.3025,0.3633,355.9142,246.7772,352.0672
298.3504,-0.0171,1.3064,0.3674,356.3294,247.1208,351.6549
298.3611,-0.0219,1.313,0.3758,356.7802,247.3734,351.0926
298.372,-0.0273,1.3212,0.3873,357.52,246.9493,350.615
298.3828,-0.0327,1.33,0.4003,358.6162,245.8856,350.3163
298.394,-0.0406,1.3423,0.4192,0.4172,243.9059,350.0823
298.4064,-0.0487,1.3546,0.4401,1.971,241.5159,349.6894
298.4166,-0.0579,1.3687,0.4658,3.4975,238.7911,348.9362
298.4276,-0.0652,1.3796,0.4869,4.5543,236.7378,348.5693
298.4387,-0.0748,1.3958,0.5185,5.7267,234.42,348.7263
298.4499,-0.0836,1.4105,0.5471,6.8772,231.9967,349.0912
298.4607,-0.0964,1.4306,0.5854,8.921,227.9366,349.7741
298.4724,-0.1114,1.4524,0.6254,12.1006,223.007,350.5349
298.4834,-0.125,1.4694,0.6593,14.9372,218.6926,350.4173
298.4944,-0.1401,1.4858,0.7015,17.4794,213.9131,349.4923
298.5058,-0.1502,1.4942,0.7365,18.7074,210.5692,349.3913
