ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p34,1,1,1,1,43.33003,48.23494,Practice,Hit,43.69706,47.30157,Centre,0,0,1.3,Infinity,0.7752,posture_decision_experiment/p34/S001/movement_head_T001.csv,posture_decision_experiment/p34/S001/movement_right_hand_T001.csv,posture_decision_experiment/p34/S001/movement_left_hand_T001.csv
p34,1,2,1,2,54.00336,56.33521,Practice,Hit,54.41403,55.27962,Centre,0,0,1,Infinity,0.9669,posture_decision_experiment/p34/S001/movement_head_T002.csv,posture_decision_experiment/p34/S001/movement_right_hand_T002.csv,posture_decision_experiment/p34/S001/movement_left_hand_T002.csv
p34,1,3,1,3,66.96971,68.63562,Practice,Hit,67.39191,67.91338,Centre,0,0,1.3,Infinity,0.918,posture_decision_experiment/p34/S001/movement_head_T003.csv,posture_decision_experiment/p34/S001/movement_right_hand_T003.csv,posture_decision_experiment/p34/S001/movement_left_hand_T003.csv
p34,1,4,1,4,72.26987,73.58023,Practice,Hit,72.59211,73.10243,Centre,0,0,1,Infinity,1.2226,posture_decision_experiment/p34/S001/movement_head_T004.csv,posture_decision_experiment/p34/S001/movement_right_hand_T004.csv,posture_decision_experiment/p34/S001/movement_left_hand_T004.csv
p34,1,5,1,5,77.79204,79.76933,Practice,Hit,78.22527,78.80262,Centre,0,0,1.5,Infinity,1.485,posture_decision_experiment/p34/S001/movement_head_T005.csv,posture_decision_experiment/p34/S001/movement_right_hand_T005.csv,posture_decision_experiment/p34/S001/movement_left_hand_T005.csv
p34,1,6,1,6,83.63676,85.65841,Practice,Hit,84.07028,84.6806,Centre,0,0,1.5,Infinity,1.2311,posture_decision_experiment/p34/S001/movement_head_T006.csv,posture_decision_experiment/p34/S001/movement_right_hand_T006.csv,posture_decision_experiment/p34/S001/movement_left_hand_T006.csv
p34,1,7,2,1,95.29253,96.35876,Baseline,Hit,95.63789,95.95875,Centre,0,0,1.3,Infinity,0.8469,posture_decision_experiment/p34/S001/movement_head_T007.csv,posture_decision_experiment/p34/S001/movement_right_hand_T007.csv,posture_decision_experiment/p34/S001/movement_left_hand_T007.csv
p34,1,8,2,2,99.99187,100.97,Baseline,Hit,100.4586,100.67,Centre,0,0,1,Infinity,0.929,posture_decision_experiment/p34/S001/movement_head_T008.csv,posture_decision_experiment/p34/S001/movement_right_hand_T008.csv,posture_decision_experiment/p34/S001/movement_left_hand_T008.csv
p34,1,9,2,3,104.5033,105.4813,Baseline,Hit,104.8255,105.1146,Centre,0,0,1.3,Infinity,1.0925,posture_decision_experiment/p34/S001/movement_head_T009.csv,posture_decision_experiment/p34/S001/movement_right_hand_T009.csv,posture_decision_experiment/p34/S001/movement_left_hand_T009.csv
p34,1,10,2,4,108.7707,110.0592,Baseline,Hit,109.1264,109.5592,Centre,0,0,1.5,Infinity,0.8988,posture_decision_experiment/p34/S001/movement_head_T010.csv,posture_decision_experiment/p34/S001/movement_right_hand_T010.csv,posture_decision_experiment/p34/S001/movement_left_hand_T010.csv
