time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
378.5024,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5135,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5245,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5356,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5467,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5577,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5686,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.58,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.5913,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6023,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6134,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6245,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6357,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6465,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6577,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6697,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6801,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.6911,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7021,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7132,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7244,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7354,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7466,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.758,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.769,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7802,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.7911,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8022,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8136,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8246,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8356,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.847,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8578,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.869,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8801,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.8913,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9025,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9135,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9248,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9357,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9467,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9579,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9692,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.98,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
378.9911,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0025,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0137,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0246,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0359,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0468,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0577,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0688,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0801,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.0912,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1024,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1134,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1245,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1358,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1468,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1579,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1689,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1801,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.1909,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2025,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2134,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2246,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2356,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2466,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2577,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2687,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2799,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.2914,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
379.3026,-1.234,0.042,-0.918,317.7965,243.6273,12.9547
