ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p40,1,1,1,1,43.24149,43.52367,Practice,FailTooEarly,,,,0,0,1,Infinity,1.0494,posture_decision_experiment/p40/S001/movement_head_T001.csv,posture_decision_experiment/p40/S001/movement_right_hand_T001.csv,posture_decision_experiment/p40/S001/movement_left_hand_T001.csv
p40,1,2,1,2,48.22534,52.23507,Practice,Hit,48.70326,51.13504,Centre,0,0,1.3,Infinity,0.7711,posture_decision_experiment/p40/S001/movement_head_T002.csv,posture_decision_experiment/p40/S001/movement_right_hand_T002.csv,posture_decision_experiment/p40/S001/movement_left_hand_T002.csv
p40,1,3,1,3,55.90364,58.57973,Practice,Hit,56.39297,56.83522,Centre,0,0,1.5,Infinity,1.1723,posture_decision_experiment/p40/S001/movement_head_T003.csv,posture_decision_experiment/p40/S001/movement_right_hand_T003.csv,posture_decision_experiment/p40/S001/movement_left_hand_T003.csv
p40,1,4,1,4,70.48265,71.29126,Practice,Hit,70.97175,71.00237,Centre,0,0,1,Infinity,1.2577,posture_decision_experiment/p40/S001/movement_head_T004.csv,posture_decision_experiment/p40/S001/movement_right_hand_T004.csv,posture_decision_experiment/p40/S001/movement_left_hand_T004.csv
p40,1,5,1,5,75.13798,76.66922,Practice,Hit,75.54873,76.12476,Centre,0,0,1.5,Infinity,1.2763,posture_decision_experiment/p40/S001/movement_head_T005.csv,posture_decision_experiment/p40/S001/movement_right_hand_T005.csv,posture_decision_experiment/p40/S001/movement_left_hand_T005.csv
p40,1,6,1,6,80.35992,81.56938,Practice,Hit,80.70406,80.9138,Centre,0,0,1.3,Infinity,1.1506,posture_decision_experiment/p40/S001/movement_head_T006.csv,posture_decision_experiment/p40/S001/movement_right_hand_T006.csv,posture_decision_experiment/p40/S001/movement_left_hand_T006.csv
p40,1,7,2,1,90.77146,92.00307,Baseline,Hit,91.26063,91.81417,Centre,0,0,1,Infinity,1.18,posture_decision_experiment/p40/S001/movement_head_T007.csv,posture_decision_experiment/p40/S001/movement_right_hand_T007.csv,posture_decision_experiment/p40/S001/movement_left_hand_T007.csv
p40,1,8,2,2,95.41624,96.99212,Baseline,Hit,95.82684,96.33654,Centre,0,0,1.5,Infinity,1.3995,posture_decision_experiment/p40/S001/movement_head_T008.csv,posture_decision_experiment/p40/S001/movement_right_hand_T008.csv,posture_decision_experiment/p40/S001/movement_left_hand_T008.csv
p40,1,9,2,3,100.2499,101.3812,Baseline,Hit,100.6718,101.1811,Centre,0,0,1,Infinity,1.2365,posture_decision_experiment/p40/S001/movement_head_T009.csv,posture_decision_experiment/p40/S001/movement_right_hand_T009.csv,posture_decision_experiment/p40/S001/movement_left_hand_T009.csv
p40,1,10,2,4,104.7942,106.0035,Baseline,Hit,105.2165,105.7146,Centre,0,0,1.3,Infinity,1.3951,posture_decision_experiment/p40/S001/movement_head_T010.csv,posture_decision_experiment/p40/S001/movement_right_hand_T010.csv,posture_decision_experiment/p40/S001/movement_left_hand_T010.csv
p40,1,11,2,5,109.2055,110.337,Baseline,Hit,109.6168,110.0592,Centre,0,0,1.3,Infinity,1.1882,posture_decision_experiment/p40/S001/movement_head_T011.csv,posture_decision_experiment/p40/S001/movement_right_hand_T011.csv,posture_decision_experiment/p40/S001/movement_left_hand_T011.csv
p40,1,12,2,6,113.717,114.9594,Baseline,Hit,114.0391,114.4705,Centre,0,0,1.5,Infinity,1.3589,posture_decision_experiment/p40/S001/movement_head_T012.csv,posture_decision_experiment/p40/S001/movement_right_hand_T012.csv,posture_decision_experiment/p40/S001/movement_left_hand_T012.csv
p40,1,13,2,7,118.2057,119.6373,Baseline,Hit,118.6948,119.204,Centre,0,0,1.5,Infinity,1.2286,posture_decision_experiment/p40/S001/movement_head_T013.csv,posture_decision_experiment/p40/S001/movement_right_hand_T013.csv,posture_decision_experiment/p40/S001/movement_left_hand_T013.csv
p40,1,14,2,8,122.5727,123.6263,Baseline,Hit,122.973,123.4041,Centre,0,0,1.3,Infinity,0.919,posture_decision_experiment/p40/S001/movement_head_T014.csv,posture_decision_experiment/p40/S001/movement_right_hand_T014.csv,posture_decision_experiment/p40/S001/movement_left_hand_T014.csv
p40,1,15,2,9,126.9949,127.8709,Baseline,Hit,127.3728,127.7376,Centre,0,0,1,Infinity,1.3538,posture_decision_experiment/p40/S001/movement_head_T015.csv,posture_decision_experiment/p40/S001/movement_right_hand_T015.csv,posture_decision_experiment/p40/S001/movement_left_hand_T015.csv
