ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p11,1,14,2,8,170.953,172.1724,Baseline,Hit,171.3423,171.8168,Centre,0,0,1.3,Infinity,1.0406,posture_decision_experiment/p11/S001/movement_head_T014.csv,posture_decision_experiment/p11/S001/movement_right_hand_T014.csv,posture_decision_experiment/p11/S001/movement_left_hand_T014.csv
p11,1,15,2,9,176.142,177.7393,Baseline,Hit,176.5193,177.017,Centre,0,0,1.5,Infinity,1.4313,posture_decision_experiment/p11/S001/movement_head_T015.csv,posture_decision_experiment/p11/S001/movement_right_hand_T015.csv,posture_decision_experiment/p11/S001/movement_left_hand_T015.csv
p11,1,16,2,10,181.6089,182.9728,Baseline,Hit,182.0977,182.5727,Centre,0,0,1.5,Infinity,1.4625,posture_decision_experiment/p11/S001/movement_head_T016.csv,posture_decision_experiment/p11/S001/movement_right_hand_T016.csv,posture_decision_experiment/p11/S001/movement_left_hand_T016.csv
p11,1,17,2,11,189.8317,190.9064,Baseline,Hit,190.187,190.6619,Centre,0,0,1.3,Infinity,1.104,posture_decision_experiment/p11/S001/movement_head_T017.csv,posture_decision_experiment/p11/S001/movement_right_hand_T017.csv,posture_decision_experiment/p11/S001/movement_left_hand_T017.csv
p11,1,18,2,12,194.3091,195.2621,Baseline,Hit,194.7201,195.0509,Centre,0,0,1,Infinity,0.8405,posture_decision_experiment/p11/S001/movement_head_T018.csv,posture_decision_experiment/p11/S001/movement_right_hand_T018.csv,posture_decision_experiment/p11/S001/movement_left_hand_T018.csv
p11,1,19,2,13,199.2315,200.3511,Baseline,Hit,199.6094,200.1511,Centre,0,0,1.3,Infinity,1.497,posture_decision_experiment/p11/S001/movement_head_T019.csv,posture_decision_experiment/p11/S001/movement_right_hand_T019.csv,posture_decision_experiment/p11/S001/movement_left_hand_T019.csv
p11,1,20,2,14,204.3874,205.2846,Baseline,Hit,204.7543,205.1291,Centre,0,0,1,Infinity,1.4756,posture_decision_experiment/p11/S001/movement_head_T020.csv,posture_decision_experiment/p11/S001/movement_right_hand_T020.csv,posture_decision_experiment/p11/S001/movement_left_hand_T020.csv
p11,1,21,2,15,208.7096,209.6625,Baseline,Hit,209.1319,209.4625,Centre,0,0,1.3,Infinity,0.8949,posture_decision_experiment/p11/S001/movement_head_T021.csv,posture_decision_experiment/p11/S001/movement_right_hand_T021.csv,posture_decision_experiment/p11/S001/movement_left_hand_T021.csv
p11,1,22,2,16,213.2323,214.2405,Baseline,Hit,213.5772,213.9738,Centre,0,0,1.3,Infinity,1.0935,posture_decision_experiment/p11/S001/movement_head_T022.csv,posture_decision_experiment/p11/S001/movement_right_hand_T022.csv,posture_decision_experiment/p11/S001/movement_left_hand_T022.csv
p11,1,23,2,17,218.1879,218.9628,Baseline,Hit,218.5544,218.8295,Centre,0,0,1,Infinity,1.3873,posture_decision_experiment/p11/S001/movement_head_T023.csv,posture_decision_experiment/p11/S001/movement_right_hand_T023.csv,posture_decision_experiment/p11/S001/movement_left_hand_T023.csv
p11,1,24,2,18,222.532,223.3963,Baseline,Hit,222.9432,223.2741,Centre,0,0,1,Infinity,1.1216,posture_decision_experiment/p11/S001/movement_head_T024.csv,posture_decision_experiment/p11/S001/movement_right_hand_T024.csv,posture_decision_experiment/p11/S001/movement_left_hand_T024.csv
p11,1,25,2,19,227.0099,228.5743,Baseline,Hit,227.4659,227.9409,Centre,0,0,1.5,Infinity,1.2952,posture_decision_experiment/p11/S001/movement_head_T025.csv,posture_decision_experiment/p11/S001/movement_right_hand_T025.csv,posture_decision_experiment/p11/S001/movement_left_hand_T025.csv
p11,1,26,2,20,232.388,233.3855,Baseline,Hit,232.6993,233.23,Centre,0,0,1,Infinity,1.1789,posture_decision_experiment/p11/S001/movement_head_T026.csv,posture_decision_experiment/p11/S001/movement_right_hand_T026.csv,posture_decision_experiment/p11/S001/movement_left_hand_T026.csv
p11,1,27,2,21,237.1441,238.4857,Baseline,Hit,237.5659,238.1079,Centre,0,0,1.5,Infinity,1.3871,posture_decision_experiment/p11/S001/movement_head_T027.csv,posture_decision_experiment/p11/S001/movement_right_hand_T027.csv,posture_decision_experiment/p11/S001/movement_left_hand_T027.csv
p11,1,28,2,22,241.6771,242.6303,Baseline,Hit,242.0771,242.4525,Centre,0,0,1.3,Infinity,0.7721,posture_decision_experiment/p11/S001/movement_head_T028.csv,posture_decision_experiment/p11/S001/movement_right_hand_T028.csv,posture_decision_experiment/p11/S001/movement_left_hand_T028.csv
p11,1,29,2,23,245.866,246.7415,Baseline,Hit,246.2997,246.6193,Centre,0,0,1,Infinity,0.8017,posture_decision_experiment/p11/S001/movement_head_T029.csv,posture_decision_experiment/p11/S001/movement_right_hand_T029.csv,posture_decision_experiment/p11/S001/movement_left_hand_T029.csv
p11,1,30,2,24,250.544,251.3973,Baseline,Hit,250.8551,251.2195,Centre,0,0,1.3,Infinity,1.3616,posture_decision_experiment/p11/S001/movement_head_T030.csv,posture_decision_experiment/p11/S001/movement_right_hand_T030.csv,posture_decision_experiment/p11/S001/movement_left_hand_T030.csv
p11,1,31,2,25,255.1776,255.5974,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.4274,posture_decision_experiment/p11/S001/movement_head_T031.csv,posture_decision_experiment/p11/S001/movement_right_hand_T031.csv,posture_decision_experiment/p11/S001/movement_left_hand_T031.csv
p11,1,32,2,26,259.0109,260.2531,Baseline,Hit,259.4109,259.8753,Centre,0,0,1.5,Infinity,0.9537,posture_decision_experiment/p11/S001/movement_head_T032.csv,posture_decision_experiment/p11/S001/movement_right_hand_T032.csv,posture_decision_experiment/p11/S001/movement_left_hand_T032.csv
p11,1,33,2,27,264.0667,265.3199,Baseline,Hit,264.5111,264.9755,Centre,0,0,1.5,Infinity,1.3761,posture_decision_experiment/p11/S001/movement_head_T033.csv,posture_decision_experiment/p11/S001/movement_right_hand_T033.csv,posture_decision_experiment/p11/S001/movement_left_hand_T033.csv
p11,1,34,3,1,281.4117,282.4761,Main,Skipped,281.734,282.3094,Left,1,5,1.5,1.111145,1.0624,posture_decision_experiment/p11/S001/movement_head_T034.csv,posture_decision_experiment/p11/S001/movement_right_hand_T034.csv,posture_decision_experiment/p11/S001/movement_left_hand_T034.csv
p11,1,35,3,2,288.1786,289.2096,Main,Hit,288.5897,289.0096,Left,6,5,1.3,0.7222443,1.3291,posture_decision_experiment/p11/S001/movement_head_T035.csv,posture_decision_experiment/p11/S001/movement_right_hand_T035.csv,posture_decision_experiment/p11/S001/movement_left_hand_T035.csv
p11,1,36,3,3,295.0788,296.2432,Main,Hit,295.5676,295.9099,Right,11,5,1.5,1.111145,1.2781,posture_decision_experiment/p11/S001/movement_head_T036.csv,posture_decision_experiment/p11/S001/movement_right_hand_T036.csv,posture_decision_experiment/p11/S001/movement_left_hand_T036.csv
p11,1,37,3,4,301.6122,303.1101,Main,Miss,301.9902,302.4656,Right,11,5,1.5,1.111145,1.3829,posture_decision_experiment/p11/S001/movement_head_T037.csv,posture_decision_experiment/p11/S001/movement_right_hand_T037.csv,posture_decision_experiment/p11/S001/movement_left_hand_T037.csv
p11,1,38,3,5,306.9238,308.3214,Main,Hit,307.3015,307.688,Right,16,5,1.5,1.111145,1.283,posture_decision_experiment/p11/S001/movement_head_T038.csv,posture_decision_experiment/p11/S001/movement_right_hand_T038.csv,posture_decision_experiment/p11/S001/movement_left_hand_T038.csv
p11,1,39,3,6,312.4122,313.4882,Main,Miss,312.7679,313.266,Left,16,5,1.3,0.7222443,1.4068,posture_decision_experiment/p11/S001/movement_head_T039.csv,posture_decision_experiment/p11/S001/movement_right_hand_T039.csv,posture_decision_experiment/p11/S001/movement_left_hand_T039.csv
p11,1,40,3,7,317.2686,318.6106,Main,Hit,317.6349,318.0661,Left,21,5,1.5,1.111145,1.0997,posture_decision_experiment/p11/S001/movement_head_T040.csv,posture_decision_experiment/p11/S001/movement_right_hand_T040.csv,posture_decision_experiment/p11/S001/movement_left_hand_T040.csv
p11,1,41,3,8,322.5464,323.4552,Main,Hit,322.9018,323.2663,Right,26,5,1.3,0.7222443,1.3556,posture_decision_experiment/p11/S001/movement_head_T041.csv,posture_decision_experiment/p11/S001/movement_right_hand_T041.csv,posture_decision_experiment/p11/S001/movement_left_hand_T041.csv
p11,1,42,3,9,327.402,328.1554,Main,Hit,327.7131,328.0331,Right,31,5,1,0.5333405,1.083,posture_decision_experiment/p11/S001/movement_head_T042.csv,posture_decision_experiment/p11/S001/movement_right_hand_T042.csv,posture_decision_experiment/p11/S001/movement_left_hand_T042.csv
p11,1,43,3,10,334.102,335.5556,Main,Miss,334.4355,334.9001,Left,31,5,1.5,1.111145,1.4587,posture_decision_experiment/p11/S001/movement_head_T043.csv,posture_decision_experiment/p11/S001/movement_right_hand_T043.csv,posture_decision_experiment/p11/S001/movement_left_hand_T043.csv
p11,1,44,3,11,339.0136,339.9446,Main,Skipped,339.4691,339.8558,Left,32,5,1.3,0.7222443,1.123,posture_decision_experiment/p11/S001/movement_head_T044.csv,posture_decision_experiment/p11/S001/movement_right_hand_T044.csv,posture_decision_experiment/p11/S001/movement_left_hand_T044.csv
p11,1,45,3,12,344.0021,345.1004,Main,Hit,344.4359,344.8893,Right,37,5,1.3,0.7222443,0.7828,posture_decision_experiment/p11/S001/movement_head_T045.csv,posture_decision_experiment/p11/S001/movement_right_hand_T045.csv,posture_decision_experiment/p11/S001/movement_left_hand_T045.csv
p11,1,46,3,13,348.858,349.6783,Main,Hit,349.3476,349.545,Left,42,5,1,0.5333405,1.029,posture_decision_experiment/p11/S001/movement_head_T046.csv,posture_decision_experiment/p11/S001/movement_right_hand_T046.csv,posture_decision_experiment/p11/S001/movement_left_hand_T046.csv
p11,1,47,3,14,357.4362,358.4897,Main,Hit,357.8361,358.2453,Left,47,5,1.3,0.7222443,1.3274,posture_decision_experiment/p11/S001/movement_head_T047.csv,posture_decision_experiment/p11/S001/movement_right_hand_T047.csv,posture_decision_experiment/p11/S001/movement_left_hand_T047.csv
p11,1,48,3,15,363.3473,364.5455,Main,Hit,363.8366,364.3121,Left,52,5,1.3,0.7222443,0.8636,posture_decision_experiment/p11/S001/movement_head_T048.csv,posture_decision_experiment/p11/S001/movement_right_hand_T048.csv,posture_decision_experiment/p11/S001/movement_left_hand_T048.csv
p11,1,49,3,16,368.5478,368.9678,Main,FailTooEarly,,,,52,5,1,0.5333405,1.4591,posture_decision_experiment/p11/S001/movement_head_T049.csv,posture_decision_experiment/p11/S001/movement_right_hand_T049.csv,posture_decision_experiment/p11/S001/movement_left_hand_T049.csv
p11,1,50,3,17,372.4478,373.368,Main,Miss,372.8366,373.2458,Left,52,5,1,0.5333405,0.9019,posture_decision_experiment/p11/S001/movement_head_T050.csv,posture_decision_experiment/p11/S001/movement_right_hand_T050.csv,posture_decision_experiment/p11/S001/movement_left_hand_T050.csv
p11,1,51,3,18,377.0813,377.8348,Main,Skipped,377.5588,377.7459,Left,53,5,1.5,1.111145,1.1785,posture_decision_experiment/p11/S001/movement_head_T051.csv,posture_decision_experiment/p11/S001/movement_right_hand_T051.csv,posture_decision_experiment/p11/S001/movement_left_hand_T051.csv
p11,1,52,3,19,382.3038,383.235,Main,Hit,382.659,383.0461,Left,58,5,1.3,0.7222443,0.8636,posture_decision_experiment/p11/S001/movement_head_T052.csv,posture_decision_experiment/p11/S001/movement_right_hand_T052.csv,posture_decision_experiment/p11/S001/movement_left_hand_T052.csv
p11,1,53,3,20,386.9367,387.5351,Main,Hit,387.2369,387.3907,Left,63,5,1,0.5333405,0.7623,posture_decision_experiment/p11/S001/movement_head_T053.csv,posture_decision_experiment/p11/S001/movement_right_hand_T053.csv,posture_decision_experiment/p11/S001/movement_left_hand_T053.csv
p11,1,54,3,21,391.4372,392.0131,Main,Skipped,391.7593,391.8797,Right,64,5,1.3,0.7222443,1.3358,posture_decision_experiment/p11/S001/movement_head_T054.csv,posture_decision_experiment/p11/S001/movement_right_hand_T054.csv,posture_decision_experiment/p11/S001/movement_left_hand_T054.csv
p11,1,55,3,22,395.6709,396.091,Main,FailTooEarly,,,,64,5,1,0.5333405,1.178,posture_decision_experiment/p11/S001/movement_head_T055.csv,posture_decision_experiment/p11/S001/movement_right_hand_T055.csv,posture_decision_experiment/p11/S001/movement_left_hand_T055.csv
p11,1,56,3,23,399.5596,400.4467,Main,Hit,399.9821,400.3133,Left,69,5,1,0.5333405,0.9974,posture_decision_experiment/p11/S001/movement_head_T056.csv,posture_decision_experiment/p11/S001/movement_right_hand_T056.csv,posture_decision_experiment/p11/S001/movement_left_hand_T056.csv
p11,1,57,3,24,403.815,404.6913,Main,Skipped,404.3041,404.5912,Left,70,5,1.3,0.7222443,0.7955,posture_decision_experiment/p11/S001/movement_head_T057.csv,posture_decision_experiment/p11/S001/movement_right_hand_T057.csv,posture_decision_experiment/p11/S001/movement_left_hand_T057.csv
p11,1,58,3,25,408.1929,408.9803,Main,Hit,408.5042,408.7469,Left,75,5,1.3,0.7222443,0.8609,posture_decision_experiment/p11/S001/movement_head_T058.csv,posture_decision_experiment/p11/S001/movement_right_hand_T058.csv,posture_decision_experiment/p11/S001/movement_left_hand_T058.csv
p11,1,59,3,26,414.6488,415.4027,Main,Skipped,415.0709,415.2916,Right,76,5,1.5,1.111145,1.2106,posture_decision_experiment/p11/S001/movement_head_T059.csv,posture_decision_experiment/p11/S001/movement_right_hand_T059.csv,posture_decision_experiment/p11/S001/movement_left_hand_T059.csv
p11,1,60,3,27,419.282,420.1584,Main,Skipped,419.7041,420.0251,Right,77,5,1.5,1.111145,1.4237,posture_decision_experiment/p11/S001/movement_head_T060.csv,posture_decision_experiment/p11/S001/movement_right_hand_T060.csv,posture_decision_experiment/p11/S001/movement_left_hand_T060.csv
p11,1,61,3,28,427.1048,427.8476,Main,Hit,427.4492,427.7253,Left,82,5,1,0.5333405,1.1912,posture_decision_experiment/p11/S001/movement_head_T061.csv,posture_decision_experiment/p11/S001/movement_right_hand_T061.csv,posture_decision_experiment/p11/S001/movement_left_hand_T061.csv
p11,1,62,3,29,433.016,433.9145,Main,Hit,433.4047,433.7256,Left,87,5,1.3,0.7222443,1.4204,posture_decision_experiment/p11/S001/movement_head_T062.csv,posture_decision_experiment/p11/S001/movement_right_hand_T062.csv,posture_decision_experiment/p11/S001/movement_left_hand_T062.csv
p11,1,63,3,30,437.8051,438.4146,Main,Hit,438.1382,438.2701,Right,92,5,1,0.5333405,1.0643,posture_decision_experiment/p11/S001/movement_head_T063.csv,posture_decision_experiment/p11/S001/movement_right_hand_T063.csv,posture_decision_experiment/p11/S001/movement_left_hand_T063.csv
p11,1,64,3,31,442.472,443.3814,Main,Hit,442.9386,443.2259,Right,97,5,1,0.5333405,1.4834,posture_decision_experiment/p11/S001/movement_head_T064.csv,posture_decision_experiment/p11/S001/movement_right_hand_T064.csv,posture_decision_experiment/p11/S001/movement_left_hand_T064.csv
p11,1,65,3,32,447.7497,448.526,Main,Skipped,448.073,448.4483,Right,98,5,1.3,0.7222443,0.9058,posture_decision_experiment/p11/S001/movement_head_T065.csv,posture_decision_experiment/p11/S001/movement_right_hand_T065.csv,posture_decision_experiment/p11/S001/movement_left_hand_T065.csv
p11,1,66,3,33,452.8275,453.0262,Main,FailTooEarly,,,,98,5,1.5,1.111145,1.3956,posture_decision_experiment/p11/S001/movement_head_T066.csv,posture_decision_experiment/p11/S001/movement_right_hand_T066.csv,posture_decision_experiment/p11/S001/movement_left_hand_T066.csv
p11,1,67,3,34,457.0724,457.5152,Main,FailTooEarly,,,,98,5,1,0.5333405,1.3827,posture_decision_experiment/p11/S001/movement_head_T067.csv,posture_decision_experiment/p11/S001/movement_right_hand_T067.csv,posture_decision_experiment/p11/S001/movement_left_hand_T067.csv
p11,1,68,3,35,461.4169,462.2821,Main,Hit,461.7836,462.1487,Right,103,5,1,0.5333405,1.3982,posture_decision_experiment/p11/S001/movement_head_T068.csv,posture_decision_experiment/p11/S001/movement_right_hand_T068.csv,posture_decision_experiment/p11/S001/movement_left_hand_T068.csv
p11,1,69,3,36,465.8167,466.7155,Main,Skipped,466.3168,466.6266,Right,104,5,1.5,1.111145,0.8923,posture_decision_experiment/p11/S001/movement_head_T069.csv,posture_decision_experiment/p11/S001/movement_right_hand_T069.csv,posture_decision_experiment/p11/S001/movement_left_hand_T069.csv
p11,1,70,3,37,469.9394,471.1379,Main,Hit,470.2839,470.8379,Right,109,5,1.5,1.111145,0.7973,posture_decision_experiment/p11/S001/movement_head_T070.csv,posture_decision_experiment/p11/S001/movement_right_hand_T070.csv,posture_decision_experiment/p11/S001/movement_left_hand_T070.csv
p11,1,71,3,38,476.7393,477.4381,Main,Hit,477.1616,477.3048,Left,114,5,1,0.5333405,1.4848,posture_decision_experiment/p11/S001/movement_head_T071.csv,posture_decision_experiment/p11/S001/movement_right_hand_T071.csv,posture_decision_experiment/p11/S001/movement_left_hand_T071.csv
p11,1,72,3,39,482.0506,482.7161,Main,Hit,482.3618,482.6049,Right,119,5,1,0.5333405,1.1768,posture_decision_experiment/p11/S001/movement_head_T072.csv,posture_decision_experiment/p11/S001/movement_right_hand_T072.csv,posture_decision_experiment/p11/S001/movement_left_hand_T072.csv
p11,1,73,3,40,486.0841,487.3162,Main,Skipped,486.5067,486.9273,Left,120,5,1.5,1.111145,0.8653,posture_decision_experiment/p11/S001/movement_head_T073.csv,posture_decision_experiment/p11/S001/movement_right_hand_T073.csv,posture_decision_experiment/p11/S001/movement_left_hand_T073.csv
p11,1,74,3,41,490.8959,491.6719,Main,Skipped,491.2285,491.6053,Right,121,5,1.3,0.7222443,1.1884,posture_decision_experiment/p11/S001/movement_head_T074.csv,posture_decision_experiment/p11/S001/movement_right_hand_T074.csv,posture_decision_experiment/p11/S001/movement_left_hand_T074.csv
p11,1,75,3,42,495.9512,496.7721,Main,Skipped,496.3509,496.6943,Right,122,5,1.5,1.111145,1.234,posture_decision_experiment/p11/S001/movement_head_T075.csv,posture_decision_experiment/p11/S001/movement_right_hand_T075.csv,posture_decision_experiment/p11/S001/movement_left_hand_T075.csv
p11,1,76,3,43,500.3737,501.2278,Main,Hit,500.7513,501.1167,Right,127,5,1,0.5333405,0.9181,posture_decision_experiment/p11/S001/movement_head_T076.csv,posture_decision_experiment/p11/S001/movement_right_hand_T076.csv,posture_decision_experiment/p11/S001/movement_left_hand_T076.csv
p11,1,77,3,44,504.7516,505.5724,Main,Skipped,505.0959,505.4946,Left,128,5,1.5,1.111145,0.9839,posture_decision_experiment/p11/S001/movement_head_T077.csv,posture_decision_experiment/p11/S001/movement_right_hand_T077.csv,posture_decision_experiment/p11/S001/movement_left_hand_T077.csv
p11,1,78,3,45,509.2404,510.1837,Main,Skipped,509.7178,510.0503,Left,129,5,1.5,1.111145,1.1898,posture_decision_experiment/p11/S001/movement_head_T078.csv,posture_decision_experiment/p11/S001/movement_right_hand_T078.csv,posture_decision_experiment/p11/S001/movement_left_hand_T078.csv
p11,1,79,3,46,514.2075,514.9838,Main,Hit,514.6072,514.8505,Left,134,5,1,0.5333405,1.2757,posture_decision_experiment/p11/S001/movement_head_T079.csv,posture_decision_experiment/p11/S001/movement_right_hand_T079.csv,posture_decision_experiment/p11/S001/movement_left_hand_T079.csv
p11,1,80,3,47,518.5184,519.3284,Main,Skipped,518.8965,519.2506,Left,135,5,1.3,0.7222443,0.8894,posture_decision_experiment/p11/S001/movement_head_T080.csv,posture_decision_experiment/p11/S001/movement_right_hand_T080.csv,posture_decision_experiment/p11/S001/movement_left_hand_T080.csv
p11,1,81,3,48,523.6852,524.5063,Main,Skipped,524.0184,524.4286,Left,136,5,1.3,0.7222443,1.4911,posture_decision_experiment/p11/S001/movement_head_T081.csv,posture_decision_experiment/p11/S001/movement_right_hand_T081.csv,posture_decision_experiment/p11/S001/movement_left_hand_T081.csv
