time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
275.047,0.0031,1.2749,0.3409,55.9644,153.0193,345.0752
275.0585,0.0031,1.2749,0.3408,55.9904,153.0182,345.076
275.0691,0.003,1.2749,0.3408,55.9921,153.0026,345.0709
275.08,0.0029,1.275,0.3408,55.9816,152.9886,345.0714
275.0911,0.0029,1.275,0.3408,55.9725,153.0207,345.1111
275.1025,0.0029,1.2751,0.3408,55.9844,153.0535,345.1588
275.1137,0.0029,1.2751,0.3408,55.9961,153.0853,345.1922
275.1246,0.0028,1.2752,0.3407,56.0008,153.0928,345.2007
275.1357,0.0028,1.2752,0.3407,56.0037,153.0932,345.2048
275.1469,0.0027,1.2752,0.3407,56.0062,153.0889,345.2086
275.1577,0.0027,1.2752,0.3406,56.0274,153.0805,345.1984
275.1691,0.0026,1.2752,0.3406,56.0346,153.0773,345.2
275.1801,0.0026,1.2752,0.3405,56.0394,153.0696,345.205
275.1912,0.0025,1.2753,0.3405,56.0299,153.0665,345.229
275.2022,0.0024,1.2753,0.3404,56.0298,153.0694,345.2574
275.2133,0.0024,1.2752,0.3404,56.0222,153.0543,345.2656
275.2249,0.0023,1.2753,0.3404,56.0203,153.0336,345.2601
275.2363,0.0023,1.2753,0.3403,56.0316,153.0099,345.2455
275.2468,0.0023,1.2754,0.3402,56.0513,153.0077,345.257
275.2581,0.0023,1.2755,0.3402,56.0583,153.0575,345.3264
275.269,0.0023,1.2755,0.3402,56.0576,153.0983,345.3971
275.2802,0.0023,1.2756,0.3402,56.0538,153.1319,345.4515
275.2912,0.0023,1.2758,0.3402,56.0645,153.1495,345.4818
275.3027,0.0022,1.2759,0.3401,56.0791,153.1703,345.5051
275.3135,0.0022,1.276,0.3401,56.0963,153.1814,345.5583
275.3244,0.0021,1.276,0.3401,56.1066,153.1735,345.5773
275.3367,0.0021,1.2761,0.3401,56.0999,153.1672,345.5924
275.3467,0.002,1.2762,0.34,56.1047,153.1574,345.6079
275.3579,0.0019,1.2762,0.34,56.1002,153.1608,345.6438
275.3691,0.0018,1.2762,0.3401,56.0893,153.198,345.7106
275.3805,0.0017,1.2762,0.3402,56.0603,153.2099,345.7583
275.3914,0.0016,1.2761,0.3403,55.9839,153.2297,345.8229
275.4024,0.0015,1.2759,0.3406,55.8772,153.2939,345.9232
275.4135,0.0015,1.2754,0.3413,55.6049,153.4884,346.139
275.4247,0.0015,1.2749,0.3423,55.1668,153.7649,346.3784
275.4359,0.0017,1.2739,0.3445,54.2876,154.3831,346.9833
275.4471,0.0022,1.2728,0.3473,53.2243,155.1041,347.7642
275.4579,0.0033,1.2711,0.3524,51.3926,156.3204,348.9528
275.469,0.005,1.2695,0.3575,49.546,157.8755,350.356
275.4803,0.0082,1.2674,0.3645,47.392,160.2937,352.5829
275.4913,0.0124,1.265,0.3726,45.2569,163.0843,355.3874
275.5023,0.0167,1.2625,0.3801,43.4612,165.3411,357.6728
275.5135,0.0221,1.2591,0.3902,41.1364,167.7272,359.6844
275.5247,0.0269,1.256,0.3994,39.0904,169.3878,0.6274
275.5357,0.0333,1.2524,0.4111,36.6244,171.2679,1.4023
275.5468,0.0386,1.249,0.4219,34.558,172.9356,2.0141
275.5579,0.0464,1.245,0.4356,32.0116,175.1604,2.5465
275.5692,0.0526,1.2412,0.4478,29.8434,177.0958,3.0368
275.5805,0.0603,1.2369,0.4631,27.1625,179.2156,3.435
275.5912,0.0674,1.2324,0.4795,24.464,180.7541,3.6641
275.6026,0.0724,1.2288,0.4935,22.3278,181.562,3.9466
275.6136,0.0766,1.2247,0.5119,19.8254,181.895,4.0094
275.6247,0.0804,1.2212,0.5278,17.3588,181.7151,3.1101
275.6365,0.0839,1.2186,0.5484,15.0106,180.6787,3.6929
275.6471,0.0875,1.2174,0.5665,13.5779,180.0789,4.5716
275.658,0.0924,1.2184,0.5887,12.5465,179.9854,4.8301
275.6692,0.0969,1.2226,0.6105,12.7075,180.1488,4.0475
275.6805,0.1005,1.2279,0.6289,13.5882,180.1987,3.3269
275.6919,0.1052,1.2352,0.6535,14.2856,180.5134,3.2096
275.7024,0.1098,1.2422,0.6751,14.2622,180.991,3.8157
275.714,0.1157,1.2527,0.7029,14.3605,181.6371,4.7709
275.725,0.1206,1.2639,0.7268,15.1248,182.1481,4.934
275.7357,0.1267,1.2803,0.756,16.8857,182.7226,4.235
275.7469,0.133,1.2974,0.7798,19.0987,183.6436,3.6641
275.758,0.1418,1.3213,0.8082,22.8163,185.3351,3.6426
275.7691,0.1516,1.3452,0.8365,26.6107,187.8605,4.3817
275.7802,0.1605,1.3659,0.8599,29.563,190.376,5.596
275.7914,0.1701,1.3884,0.8868,31.9488,192.8479,6.5094
275.8027,0.177,1.4064,0.9094,33.2763,194.4478,6.2342
275.8137,0.1832,1.4264,0.936,34.5088,195.6259,4.725
275.8249,0.1861,1.4418,0.9599,34.5573,194.4171,2.7768
275.836,0.1903,1.4581,0.9881,33.0806,193.2855,1.621
275.8471,0.1942,1.4705,1.0117,30.8192,192.4129,2.2301
275.8581,0.1993,1.484,1.0386,27.9735,191.1318,3.5565
