ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p32,1,1,1,1,35.45182,48.72384,Practice,Hit,35.81859,42.45697,Centre,0,0,1.3,Infinity,1.3442,posture_decision_experiment/p32/S001/movement_head_T001.csv,posture_decision_experiment/p32/S001/movement_right_hand_T001.csv,posture_decision_experiment/p32/S001/movement_left_hand_T001.csv
p32,1,2,1,2,56.02942,60.42423,Practice,Hit,56.48525,57.7797,Centre,0,0,1.5,Infinity,0.7596,posture_decision_experiment/p32/S001/movement_head_T002.csv,posture_decision_experiment/p32/S001/movement_right_hand_T002.csv,posture_decision_experiment/p32/S001/movement_left_hand_T002.csv
p32,1,3,1,3,64.35212,66.83556,Practice,Hit,64.75184,65.47996,Centre,0,0,1.3,Infinity,0.9769,posture_decision_experiment/p32/S001/movement_head_T003.csv,posture_decision_experiment/p32/S001/movement_right_hand_T003.csv,posture_decision_experiment/p32/S001/movement_left_hand_T003.csv
p32,1,4,1,4,70.4855,82.12495,Practice,Hit,70.81881,71.28015,Centre,0,0,1.5,Infinity,0.8181,posture_decision_experiment/p32/S001/movement_head_T004.csv,posture_decision_experiment/p32/S001/movement_right_hand_T004.csv,posture_decision_experiment/p32/S001/movement_left_hand_T004.csv
p32,1,5,1,5,86.57438,88.26961,Practice,Hit,86.95281,87.38068,Centre,0,0,1,Infinity,1.2692,posture_decision_experiment/p32/S001/movement_head_T005.csv,posture_decision_experiment/p32/S001/movement_right_hand_T005.csv,posture_decision_experiment/p32/S001/movement_left_hand_T005.csv
p32,1,6,1,6,94.79653,96.43655,Practice,Hit,95.17464,95.6143,Centre,0,0,1,Infinity,1.292,posture_decision_experiment/p32/S001/movement_head_T006.csv,posture_decision_experiment/p32/S001/movement_right_hand_T006.csv,posture_decision_experiment/p32/S001/movement_left_hand_T006.csv
p32,1,7,2,1,114.7643,116.2928,Baseline,Hit,115.1531,115.7483,Centre,0,0,1,Infinity,1.3586,posture_decision_experiment/p32/S001/movement_head_T007.csv,posture_decision_experiment/p32/S001/movement_right_hand_T007.csv,posture_decision_experiment/p32/S001/movement_left_hand_T007.csv
p32,1,8,2,2,119.9199,121.3818,Baseline,Hit,120.3977,120.8596,Centre,0,0,1.3,Infinity,1.1231,posture_decision_experiment/p32/S001/movement_head_T008.csv,posture_decision_experiment/p32/S001/movement_right_hand_T008.csv,posture_decision_experiment/p32/S001/movement_left_hand_T008.csv
p32,1,9,2,3,125.1869,126.482,Baseline,Hit,125.5422,126.0042,Centre,0,0,1.3,Infinity,1.375,posture_decision_experiment/p32/S001/movement_head_T009.csv,posture_decision_experiment/p32/S001/movement_right_hand_T009.csv,posture_decision_experiment/p32/S001/movement_left_hand_T009.csv
p32,1,10,2,4,129.909,131.4044,Baseline,Hit,130.2981,130.8599,Centre,0,0,1.3,Infinity,0.9324,posture_decision_experiment/p32/S001/movement_head_T010.csv,posture_decision_experiment/p32/S001/movement_right_hand_T010.csv,posture_decision_experiment/p32/S001/movement_left_hand_T010.csv
p32,1,11,2,5,135.1202,136.2157,Baseline,Hit,135.465,135.949,Centre,0,0,1,Infinity,1.2923,posture_decision_experiment/p32/S001/movement_head_T011.csv,posture_decision_experiment/p32/S001/movement_right_hand_T011.csv,posture_decision_experiment/p32/S001/movement_left_hand_T011.csv
p32,1,12,2,6,139.4871,140.7047,Baseline,Hit,139.854,140.2047,Centre,0,0,1.5,Infinity,0.8672,posture_decision_experiment/p32/S001/movement_head_T012.csv,posture_decision_experiment/p32/S001/movement_right_hand_T012.csv,posture_decision_experiment/p32/S001/movement_left_hand_T012.csv
p32,1,13,2,7,144.1208,145.416,Baseline,Hit,144.5765,144.8826,Centre,0,0,1,Infinity,0.7906,posture_decision_experiment/p32/S001/movement_head_T013.csv,posture_decision_experiment/p32/S001/movement_right_hand_T013.csv,posture_decision_experiment/p32/S001/movement_left_hand_T013.csv
p32,1,14,2,8,149.0989,150.0939,Baseline,Hit,149.4209,149.6716,Centre,0,0,1.3,Infinity,1.2561,posture_decision_experiment/p32/S001/movement_head_T014.csv,posture_decision_experiment/p32/S001/movement_right_hand_T014.csv,posture_decision_experiment/p32/S001/movement_left_hand_T014.csv
p32,1,15,2,9,153.5095,154.594,Baseline,Hit,153.9318,154.2718,Centre,0,0,1,Infinity,1.0331,posture_decision_experiment/p32/S001/movement_head_T015.csv,posture_decision_experiment/p32/S001/movement_right_hand_T015.csv,posture_decision_experiment/p32/S001/movement_left_hand_T015.csv
p32,1,16,2,10,158.1435,159.3053,Baseline,Hit,158.588,158.6831,Centre,0,0,1.5,Infinity,1.1786,posture_decision_experiment/p32/S001/movement_head_T016.csv,posture_decision_experiment/p32/S001/movement_right_hand_T016.csv,posture_decision_experiment/p32/S001/movement_left_hand_T016.csv
p32,1,17,2,11,162.4768,163.4721,Baseline,Hit,162.9544,163.0832,Centre,0,0,1.3,Infinity,0.8106,posture_decision_experiment/p32/S001/movement_head_T017.csv,posture_decision_experiment/p32/S001/movement_right_hand_T017.csv,posture_decision_experiment/p32/S001/movement_left_hand_T017.csv
p32,1,18,2,12,166.9221,168.1611,Baseline,Hit,167.4211,167.7278,Centre,0,0,1.5,Infinity,1.1107,posture_decision_experiment/p32/S001/movement_head_T018.csv,posture_decision_experiment/p32/S001/movement_right_hand_T018.csv,posture_decision_experiment/p32/S001/movement_left_hand_T018.csv
