time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
397.141,0.0387,1.4623,0.1235,14.6287,0.2045,357.5606
397.1526,0.0387,1.4624,0.1235,14.6329,0.2665,357.5393
397.1634,0.0388,1.4623,0.1236,14.6585,0.2289,357.5709
397.1747,0.0389,1.4623,0.1236,14.6581,0.2414,357.529
397.1856,0.0389,1.4622,0.1236,14.6646,0.2414,357.5434
397.1967,0.039,1.4623,0.1236,14.6635,0.2099,357.5164
397.2078,0.039,1.4622,0.1236,14.6506,0.254,357.5952
397.2188,0.0391,1.4622,0.1237,14.6802,0.247,357.5795
397.2298,0.0391,1.4622,0.1237,14.6865,0.2014,357.5309
397.2411,0.0392,1.4623,0.1238,14.6865,0.2262,357.5294
397.2522,0.0393,1.4622,0.1238,14.6816,0.2402,357.5696
397.2634,0.0393,1.4621,0.1238,14.6727,0.2228,357.5548
397.2744,0.0394,1.4621,0.1238,14.7065,0.2088,357.5154
397.2855,0.0394,1.4621,0.1239,14.6794,0.164,357.5122
397.2966,0.0396,1.4621,0.1238,14.7143,0.2048,357.5084
397.3078,0.0395,1.462,0.1239,14.7347,0.1587,357.5099
397.3188,0.0396,1.462,0.1239,14.7456,0.148,357.5336
397.3299,0.0397,1.4619,0.1239,14.7495,0.1584,357.4759
397.3411,0.0397,1.4619,0.1239,14.7746,0.1231,357.4789
397.352,0.0397,1.462,0.1239,14.7788,0.1367,357.4985
397.3634,0.0398,1.4619,0.1239,14.7781,0.1254,357.4747
397.3743,0.0398,1.4619,0.124,14.7478,0.126,357.4591
397.3857,0.0398,1.4619,0.124,14.7758,0.1363,357.4915
397.3965,0.0399,1.4618,0.124,14.797,0.1544,357.5021
397.4075,0.0399,1.4617,0.1239,14.8056,0.1258,357.4602
397.4187,0.0399,1.4618,0.124,14.8418,0.1033,357.4807
397.43,0.0399,1.4617,0.124,14.8212,0.1087,357.4742
397.441,0.0399,1.4617,0.124,14.8468,0.0714,357.4293
397.452,0.0399,1.4617,0.1241,14.8207,0.0922,357.5249
397.4634,0.0398,1.4617,0.1241,14.8078,0.1196,357.513
397.4745,0.0398,1.4617,0.1241,14.8354,0.0631,357.4661
397.4858,0.0397,1.4618,0.1241,14.8528,0.0957,357.4706
397.4967,0.0396,1.4619,0.1241,14.8684,0.0468,357.4749
397.5076,0.0394,1.462,0.1241,14.8552,359.9875,357.397
397.519,0.0393,1.4623,0.1241,14.8207,359.9764,357.3902
397.5298,0.039,1.4626,0.124,14.7611,359.8829,357.3704
397.541,0.0386,1.4628,0.124,14.7027,359.7906,357.2951
397.5521,0.0383,1.4631,0.1239,14.6274,359.8037,357.3007
397.5634,0.0378,1.4634,0.1239,14.5664,359.6988,357.2519
397.5743,0.0374,1.4638,0.1237,14.5115,359.6108,357.2696
397.586,0.0368,1.4642,0.1238,14.3971,359.5027,357.2976
397.5968,0.0363,1.4647,0.1237,14.2951,359.3315,357.3072
397.6079,0.0356,1.4652,0.1237,14.1633,359.1564,357.2987
397.6187,0.0352,1.4656,0.1236,14.0291,358.9335,357.3423
397.6299,0.0347,1.466,0.1236,13.8646,358.6097,357.3647
397.6409,0.0345,1.4663,0.1235,13.6531,358.3257,357.5101
397.6519,0.0344,1.4664,0.1233,13.5937,358.0362,357.4756
397.6634,0.0344,1.4663,0.1229,13.5617,357.7285,357.3219
397.6742,0.0343,1.4664,0.1226,13.559,357.5079,357.1459
397.686,0.0341,1.4668,0.1224,13.6131,357.2645,356.9699
397.6967,0.034,1.4674,0.1223,13.599,357.0926,357.0026
397.7078,0.0342,1.4681,0.1223,13.4578,356.8415,357.0917
397.719,0.0345,1.4689,0.1224,13.2909,356.6252,357.3273
397.7298,0.0346,1.4697,0.1226,13.0493,356.5136,357.5385
397.7411,0.0347,1.4706,0.1231,12.7136,356.335,357.7315
397.7522,0.0348,1.4712,0.1237,12.4014,356.2155,357.7463
397.7634,0.0346,1.4721,0.1244,11.978,355.9191,357.6587
397.7745,0.0344,1.4726,0.125,11.6571,355.7082,357.735
397.7873,0.034,1.4732,0.1258,11.3908,355.4264,357.8797
