ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p17,1,1,1,1,45.59521,51.89062,Practice,Hit,46.05092,49.80166,Centre,0,0,1.5,Infinity,0.8941,posture_decision_experiment/p17/S001/movement_head_T001.csv,posture_decision_experiment/p17/S001/movement_right_hand_T001.csv,posture_decision_experiment/p17/S001/movement_left_hand_T001.csv
p17,1,2,1,2,62.78408,64.26881,Practice,Hit,63.25095,63.60212,Centre,0,0,1,Infinity,0.8017,posture_decision_experiment/p17/S001/movement_head_T002.csv,posture_decision_experiment/p17/S001/movement_right_hand_T002.csv,posture_decision_experiment/p17/S001/movement_left_hand_T002.csv
p17,1,3,1,3,71.54037,72.73576,Practice,Hit,71.86246,72.13573,Centre,0,0,1.3,Infinity,0.9,posture_decision_experiment/p17/S001/movement_head_T003.csv,posture_decision_experiment/p17/S001/movement_right_hand_T003.csv,posture_decision_experiment/p17/S001/movement_left_hand_T003.csv
p17,1,4,1,4,76.2182,76.65811,Practice,FailTooEarly,,,,0,0,1.5,Infinity,0.8665,posture_decision_experiment/p17/S001/movement_head_T004.csv,posture_decision_experiment/p17/S001/movement_right_hand_T004.csv,posture_decision_experiment/p17/S001/movement_left_hand_T004.csv
p17,1,5,1,5,80.36246,81.32493,Practice,Hit,80.70685,80.99158,Centre,0,0,1,Infinity,1.0271,posture_decision_experiment/p17/S001/movement_head_T005.csv,posture_decision_experiment/p17/S001/movement_right_hand_T005.csv,posture_decision_experiment/p17/S001/movement_left_hand_T005.csv
p17,1,6,1,6,85.25161,86.51399,Practice,Hit,85.63025,85.91397,Centre,0,0,1.3,Infinity,1.3559,posture_decision_experiment/p17/S001/movement_head_T006.csv,posture_decision_experiment/p17/S001/movement_right_hand_T006.csv,posture_decision_experiment/p17/S001/movement_left_hand_T006.csv
p17,1,7,2,1,96.47409,97.21435,Baseline,Hit,96.79688,96.84767,Centre,0,0,1,Infinity,0.8328,posture_decision_experiment/p17/S001/movement_head_T007.csv,posture_decision_experiment/p17/S001/movement_right_hand_T007.csv,posture_decision_experiment/p17/S001/movement_left_hand_T007.csv
p17,1,8,2,2,100.9966,102.559,Baseline,Hit,101.3632,101.6145,Centre,0,0,1.5,Infinity,1.3256,posture_decision_experiment/p17/S001/movement_head_T008.csv,posture_decision_experiment/p17/S001/movement_right_hand_T008.csv,posture_decision_experiment/p17/S001/movement_left_hand_T008.csv
p17,1,9,2,3,106.0411,107.1813,Baseline,Hit,106.53,106.8258,Centre,0,0,1.3,Infinity,0.9689,posture_decision_experiment/p17/S001/movement_head_T009.csv,posture_decision_experiment/p17/S001/movement_right_hand_T009.csv,posture_decision_experiment/p17/S001/movement_left_hand_T009.csv
p17,1,10,2,4,111.1747,112.0704,Baseline,Hit,111.6748,111.8148,Centre,0,0,1.3,Infinity,1.4227,posture_decision_experiment/p17/S001/movement_head_T010.csv,posture_decision_experiment/p17/S001/movement_right_hand_T010.csv,posture_decision_experiment/p17/S001/movement_left_hand_T010.csv
