ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p12,1,1,1,1,32.41094,52.04618,Practice,Hit,32.77761,42.92365,Centre,0,0,1.5,Infinity,1.2324,posture_decision_experiment/p12/S001/movement_head_T001.csv,posture_decision_experiment/p12/S001/movement_right_hand_T001.csv,posture_decision_experiment/p12/S001/movement_left_hand_T001.csv
p12,1,2,1,2,66.85672,68.43562,Practice,Hit,67.26752,68.08005,Centre,0,0,1,Infinity,1.3323,posture_decision_experiment/p12/S001/movement_head_T002.csv,posture_decision_experiment/p12/S001/movement_right_hand_T002.csv,posture_decision_experiment/p12/S001/movement_left_hand_T002.csv
p12,1,3,1,3,74.16759,76.05809,Practice,Hit,74.5224,75.13583,Centre,0,0,1.5,Infinity,1.4086,posture_decision_experiment/p12/S001/movement_head_T003.csv,posture_decision_experiment/p12/S001/movement_right_hand_T003.csv,posture_decision_experiment/p12/S001/movement_left_hand_T003.csv
p12,1,4,1,4,79.99026,81.70272,Practice,Hit,80.40247,81.18048,Centre,0,0,1.3,Infinity,1.1557,posture_decision_experiment/p12/S001/movement_head_T004.csv,posture_decision_experiment/p12/S001/movement_right_hand_T004.csv,posture_decision_experiment/p12/S001/movement_left_hand_T004.csv
p12,1,5,1,5,85.21262,86.60288,Practice,Hit,85.54613,86.12509,Centre,0,0,1.3,Infinity,0.8005,posture_decision_experiment/p12/S001/movement_head_T005.csv,posture_decision_experiment/p12/S001/movement_right_hand_T005.csv,posture_decision_experiment/p12/S001/movement_left_hand_T005.csv
p12,1,6,1,6,90.43468,91.89194,Practice,Hit,90.7574,91.44749,Centre,0,0,1,Infinity,1.2927,posture_decision_experiment/p12/S001/movement_head_T006.csv,posture_decision_experiment/p12/S001/movement_right_hand_T006.csv,posture_decision_experiment/p12/S001/movement_left_hand_T006.csv
p12,1,7,2,1,101.5573,103.5034,Baseline,Hit,101.8904,102.5479,Centre,0,0,1.5,Infinity,1.0589,posture_decision_experiment/p12/S001/movement_head_T007.csv,posture_decision_experiment/p12/S001/movement_right_hand_T007.csv,posture_decision_experiment/p12/S001/movement_left_hand_T007.csv
p12,1,8,2,2,107.513,108.8258,Baseline,Hit,107.8572,108.5369,Centre,0,0,1,Infinity,1.2965,posture_decision_experiment/p12/S001/movement_head_T008.csv,posture_decision_experiment/p12/S001/movement_right_hand_T008.csv,posture_decision_experiment/p12/S001/movement_left_hand_T008.csv
p12,1,9,2,3,112.5684,113.3704,Baseline,Hit,112.9795,113.1371,Centre,0,0,1,Infinity,1.1891,posture_decision_experiment/p12/S001/movement_head_T009.csv,posture_decision_experiment/p12/S001/movement_right_hand_T009.csv,posture_decision_experiment/p12/S001/movement_left_hand_T009.csv
p12,1,10,2,4,116.7804,118.2373,Baseline,Hit,117.2354,117.8817,Centre,0,0,1.3,Infinity,1.0122,posture_decision_experiment/p12/S001/movement_head_T010.csv,posture_decision_experiment/p12/S001/movement_right_hand_T010.csv,posture_decision_experiment/p12/S001/movement_left_hand_T010.csv
p12,1,11,2,5,122.2024,123.7597,Baseline,Hit,122.5688,123.1374,Centre,0,0,1.5,Infinity,1.4829,posture_decision_experiment/p12/S001/movement_head_T011.csv,posture_decision_experiment/p12/S001/movement_right_hand_T011.csv,posture_decision_experiment/p12/S001/movement_left_hand_T011.csv
p12,1,12,2,6,127.6473,129.471,Baseline,Hit,128.0585,128.8932,Centre,0,0,1.5,Infinity,1.4281,posture_decision_experiment/p12/S001/movement_head_T012.csv,posture_decision_experiment/p12/S001/movement_right_hand_T012.csv,posture_decision_experiment/p12/S001/movement_left_hand_T012.csv
p12,1,13,2,7,133.3362,134.1934,Baseline,Hit,133.7028,133.9267,Centre,0,0,1.3,Infinity,1.4722,posture_decision_experiment/p12/S001/movement_head_T013.csv,posture_decision_experiment/p12/S001/movement_right_hand_T013.csv,posture_decision_experiment/p12/S001/movement_left_hand_T013.csv
p12,1,14,2,8,138.1805,139.1491,Baseline,Hit,138.4916,138.7824,Centre,0,0,1.5,Infinity,1.4959,posture_decision_experiment/p12/S001/movement_head_T014.csv,posture_decision_experiment/p12/S001/movement_right_hand_T014.csv,posture_decision_experiment/p12/S001/movement_left_hand_T014.csv
p12,1,15,2,9,142.2802,143.2159,Baseline,Hit,142.6801,143.0603,Centre,0,0,1,Infinity,0.7956,posture_decision_experiment/p12/S001/movement_head_T015.csv,posture_decision_experiment/p12/S001/movement_right_hand_T015.csv,posture_decision_experiment/p12/S001/movement_left_hand_T015.csv
p12,1,16,2,10,146.5809,147.3049,Baseline,Hit,146.9032,146.9604,Centre,0,0,1.3,Infinity,1.0432,posture_decision_experiment/p12/S001/movement_head_T016.csv,posture_decision_experiment/p12/S001/movement_right_hand_T016.csv,posture_decision_experiment/p12/S001/movement_left_hand_T016.csv
p12,1,17,2,11,150.8144,151.605,Baseline,Hit,151.2365,151.3828,Centre,0,0,1.3,Infinity,1.2302,posture_decision_experiment/p12/S001/movement_head_T017.csv,posture_decision_experiment/p12/S001/movement_right_hand_T017.csv,posture_decision_experiment/p12/S001/movement_left_hand_T017.csv
p12,1,18,2,12,155.1254,155.8385,Baseline,Hit,155.5923,155.6496,Centre,0,0,1,Infinity,1.1397,posture_decision_experiment/p12/S001/movement_head_T018.csv,posture_decision_experiment/p12/S001/movement_right_hand_T018.csv,posture_decision_experiment/p12/S001/movement_left_hand_T018.csv
p12,1,19,2,13,158.9385,159.9609,Baseline,Hit,159.3718,159.7498,Centre,0,0,1.3,Infinity,0.7722,posture_decision_experiment/p12/S001/movement_head_T019.csv,posture_decision_experiment/p12/S001/movement_right_hand_T019.csv,posture_decision_experiment/p12/S001/movement_left_hand_T019.csv
p12,1,20,2,14,163.6406,164.0277,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.3636,posture_decision_experiment/p12/S001/movement_head_T020.csv,posture_decision_experiment/p12/S001/movement_right_hand_T020.csv,posture_decision_experiment/p12/S001/movement_left_hand_T020.csv
