time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
27.382,0.0189,1.6542,0.1371,8.3587,1.3879,358.2642
27.3928,0.0188,1.6542,0.1373,8.3729,1.3877,358.2956
27.4039,0.0188,1.6542,0.1375,8.4206,1.4016,358.2557
27.4149,0.0188,1.6542,0.1377,8.422,1.398,358.2406
27.4264,0.0188,1.6541,0.1379,8.4095,1.4703,358.288
27.437,0.0188,1.6542,0.1381,8.4342,1.4821,358.3194
27.4482,0.0188,1.6541,0.1383,8.451,1.4973,358.3023
27.4593,0.0188,1.6541,0.1385,8.4636,1.5385,358.3126
27.4706,0.0189,1.654,0.1387,8.4545,1.539,358.2731
27.4815,0.0188,1.654,0.1389,8.5076,1.5708,358.2421
27.4927,0.0188,1.654,0.1391,8.5224,1.5972,358.2316
27.5038,0.0188,1.6539,0.1393,8.5158,1.6374,358.2264
27.5149,0.0188,1.6539,0.1394,8.581,1.635,358.1646
27.526,0.0188,1.6539,0.1396,8.5415,1.6616,358.1722
27.5373,0.0189,1.6538,0.1398,8.5726,1.6727,358.1156
27.5482,0.0188,1.6538,0.14,8.5794,1.6687,358.1295
27.5593,0.0189,1.654,0.1403,8.6039,1.6918,358.103
27.5706,0.0188,1.654,0.1403,8.5943,1.684,358.1139
27.5815,0.0188,1.654,0.1405,8.5994,1.7216,358.1155
27.5927,0.0187,1.6539,0.1407,8.5699,1.7739,358.1283
27.6039,0.0187,1.6538,0.1409,8.6154,1.7841,358.0898
27.6151,0.0187,1.6539,0.141,8.6058,1.7676,358.1146
27.6259,0.0186,1.6538,0.1411,8.6288,1.7483,358.0988
27.637,0.0185,1.6539,0.1413,8.6004,1.7561,358.0901
27.6484,0.0184,1.6539,0.1414,8.6365,1.7319,358.0998
27.6593,0.0183,1.6539,0.1416,8.6549,1.7204,358.1109
27.6705,0.0183,1.6539,0.1417,8.6319,1.7231,358.1401
27.6818,0.0182,1.6539,0.1418,8.6495,1.6606,358.097
27.6928,0.0181,1.6539,0.1419,8.6524,1.6755,358.1333
27.704,0.0181,1.6539,0.142,8.645,1.6273,358.1454
27.7151,0.018,1.6539,0.1421,8.6508,1.6035,358.1313
