time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
429.9724,0.0614,1.6959,0.0468,20.9234,355.2721,352.2646
429.9839,0.0614,1.6959,0.0468,20.8426,355.2845,352.2801
429.9948,0.0614,1.696,0.0468,20.8278,355.2545,352.2214
430.0059,0.0614,1.696,0.047,20.7934,355.3483,352.3067
430.0171,0.0614,1.6961,0.0471,20.739,355.3335,352.3123
430.0282,0.0614,1.6961,0.0472,20.7374,355.3853,352.2796
430.0392,0.0615,1.6962,0.0474,20.661,355.403,352.2696
430.0511,0.0615,1.6962,0.0475,20.6349,355.3619,352.1799
430.0616,0.0615,1.6963,0.0476,20.5939,355.439,352.2043
430.0725,0.0615,1.6963,0.0477,20.5441,355.4448,352.2046
430.0838,0.0615,1.6964,0.0478,20.5136,355.4701,352.2182
430.095,0.0616,1.6963,0.0479,20.5232,355.4671,352.2
430.1062,0.0615,1.6964,0.0481,20.4945,355.4736,352.1622
430.1172,0.0615,1.6964,0.0482,20.49,355.5126,352.1517
430.1284,0.0615,1.6963,0.0483,20.4384,355.5433,352.1524
430.1394,0.0616,1.6964,0.0484,20.41,355.5271,352.1225
430.1505,0.0616,1.6964,0.0486,20.3701,355.5377,352.1555
430.1615,0.0616,1.6965,0.0487,20.3762,355.5573,352.0983
430.1727,0.0616,1.6964,0.0488,20.3306,355.5523,352.1126
430.1838,0.0617,1.6965,0.049,20.2656,355.6141,352.1236
430.1951,0.0617,1.6965,0.0491,20.2867,355.6343,352.1454
430.206,0.0617,1.6965,0.0492,20.295,355.6704,352.181
430.2169,0.0617,1.6966,0.0493,20.2585,355.7072,352.1561
430.2282,0.0617,1.6966,0.0494,20.2182,355.7044,352.1558
430.2391,0.0616,1.6966,0.0495,20.2279,355.8052,352.1937
430.2509,0.0616,1.6967,0.0497,20.2244,355.7914,352.2171
430.2615,0.0616,1.6967,0.0498,20.1473,355.8444,352.2254
430.2724,0.0616,1.6966,0.0499,20.1707,355.8607,352.2146
430.2837,0.0616,1.6967,0.0501,20.1491,355.8769,352.2515
430.2949,0.0616,1.6967,0.0502,20.144,355.9094,352.184
430.306,0.0616,1.6968,0.0505,20.1329,355.881,352.18
430.3174,0.0616,1.6967,0.0506,20.1542,355.915,352.1972
430.3281,0.0616,1.6967,0.0508,20.1625,355.9664,352.2318
430.3392,0.0616,1.6968,0.051,20.1427,355.9809,352.2491
430.3503,0.0616,1.6967,0.0512,20.1145,355.9672,352.2041
430.3613,0.0615,1.6967,0.0514,20.1322,355.9707,352.2148
