time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
182.3971,0.0129,1.5982,0.076,2.5508,0.4717,2.8007
182.4084,0.0129,1.5982,0.0759,2.5928,0.4779,2.8489
182.4194,0.0129,1.5983,0.0757,2.6196,0.468,2.8505
182.4304,0.0129,1.5983,0.0756,2.5722,0.453,2.8675
182.4413,0.0129,1.5984,0.0755,2.5876,0.5177,2.8703
182.4526,0.0129,1.5983,0.0754,2.5746,0.4905,2.8285
182.4638,0.013,1.5983,0.0753,2.6214,0.4679,2.8258
182.4744,0.013,1.5983,0.0751,2.6348,0.4641,2.8405
182.4858,0.013,1.5983,0.075,2.6255,0.4767,2.7944
182.497,0.0129,1.5983,0.0748,2.6422,0.5044,2.8565
182.5079,0.013,1.5982,0.0747,2.7201,0.4837,2.8744
182.5193,0.013,1.5983,0.0745,2.7257,0.5333,2.8812
182.5304,0.013,1.5984,0.0744,2.6681,0.4998,2.9102
182.5414,0.013,1.5984,0.0742,2.6706,0.5353,2.906
182.5526,0.0129,1.5985,0.0741,2.6557,0.5058,2.9144
182.5639,0.0129,1.5985,0.0739,2.6199,0.5532,2.9553
182.5746,0.0129,1.5985,0.0738,2.6365,0.5405,2.9722
182.586,0.0127,1.5985,0.0737,2.6787,0.5117,2.9662
182.597,0.0127,1.5984,0.0736,2.6146,0.5084,2.9813
182.6082,0.0126,1.5984,0.0734,2.6605,0.4826,2.9996
182.6193,0.0126,1.5983,0.0733,2.6999,0.4251,2.9949
182.6306,0.0126,1.5984,0.0732,2.7284,0.3992,3.0301
182.6414,0.0125,1.5985,0.073,2.7108,0.3578,3.0336
182.6527,0.0124,1.5985,0.0728,2.7105,0.3066,3.0563
182.6638,0.0124,1.5985,0.0727,2.6715,0.2542,3.0565
182.675,0.0124,1.5987,0.0725,2.6546,0.2409,3.0727
182.6859,0.0124,1.5986,0.0725,2.6748,0.1983,3.0921
182.6971,0.0124,1.5986,0.0723,2.6215,0.1776,3.112
182.7085,0.0124,1.5986,0.0722,2.6524,0.1353,3.1
182.7195,0.0125,1.5986,0.0721,2.6711,0.1076,3.1292
182.7307,0.0125,1.5985,0.0719,2.7326,0.085,3.1077
182.7415,0.0126,1.5986,0.0718,2.7142,0.0429,3.0912
182.7528,0.0126,1.5985,0.0716,2.7179,0.0516,3.0723
182.7639,0.0127,1.5986,0.0715,2.7518,0.0262,3.0697
182.7749,0.0128,1.5986,0.0714,2.7293,0.0371,3.0908
182.786,0.0128,1.5985,0.0712,2.7074,-0.0004,3.1365
182.7972,0.0128,1.5986,0.0711,2.7419,359.9852,3.0793
182.8084,0.0128,1.5986,0.071,2.7046,359.9689,3.0769
182.8195,0.0129,1.5985,0.0709,2.7237,359.9759,3.0598
182.8306,0.0129,1.5985,0.0708,2.777,359.9544,3.0833
182.8416,0.013,1.5985,0.0707,2.74,359.9224,3.0623
182.8527,0.013,1.5984,0.0706,2.8133,359.8886,3.0286
182.8639,0.013,1.5984,0.0705,2.8282,359.8795,3.0526
182.8748,0.0131,1.5984,0.0704,2.8049,359.9006,3.0506
182.8861,0.0131,1.5985,0.0702,2.8084,359.8272,3.031
182.8971,0.0132,1.5985,0.0701,2.7979,359.8329,3.0179
182.9081,0.0133,1.5985,0.07,2.8673,359.8197,3.0202
182.9192,0.0133,1.5985,0.0699,2.8032,359.7626,3.0235
182.9305,0.0134,1.5984,0.0699,2.7824,359.7524,2.9706
182.9414,0.0134,1.5984,0.0698,2.8046,359.7679,2.9931
182.9526,0.0135,1.5984,0.0697,2.8303,359.7323,2.9554
182.9637,0.0136,1.5984,0.0696,2.8345,359.7592,2.9882
182.9747,0.0136,1.5984,0.0696,2.8641,359.7622,2.9562
182.986,0.0137,1.5983,0.0694,2.8787,359.7898,2.9215
182.997,0.0137,1.5983,0.0694,2.8827,359.7728,2.9529
183.008,0.0137,1.5984,0.0693,2.9079,359.7971,2.9491
183.0191,0.0138,1.5984,0.0693,2.8887,359.7678,2.9196
183.0302,0.0139,1.5984,0.0692,2.9239,359.811,2.9421
183.0411,0.0139,1.5984,0.0692,2.886,359.7964,2.9399
183.0524,0.0139,1.5984,0.0692,2.9027,359.7729,2.8878
183.0637,0.014,1.5984,0.0691,2.8774,359.797,2.8977
183.0747,0.014,1.5984,0.069,2.8992,359.7834,2.869
183.0859,0.0141,1.5984,0.0689,2.8917,359.7815,2.887
183.0971,0.0141,1.5985,0.0689,2.8743,359.8073,2.8818
183.1081,0.0142,1.5985,0.0688,2.8622,359.8346,2.8686
183.1191,0.0141,1.5986,0.0688,2.8587,359.8077,2.8889
183.1303,0.0143,1.5986,0.0688,2.8222,359.8496,2.8877
183.1413,0.0143,1.5985,0.0688,2.8103,359.8677,2.9042
183.1525,0.0143,1.5985,0.0688,2.8015,359.9055,2.9193
183.1637,0.0143,1.5984,0.0688,2.7889,359.8946,2.888
183.1747,0.0143,1.5984,0.0688,2.8042,359.9158,2.8952
183.1856,0.0143,1.5983,0.0689,2.8318,359.8998,2.9059
183.1972,0.0143,1.5983,0.0688,2.8364,359.915,2.8867
183.2079,0.0142,1.5984,0.0689,2.8515,359.9437,2.8805
183.219,0.0143,1.5983,0.0689,2.849,359.8828,2.8729
183.2305,0.0143,1.5983,0.069,2.8838,359.9002,2.8989
183.2412,0.0142,1.5983,0.0691,2.8749,359.9036,2.9187
183.2524,0.0144,1.5983,0.0689,2.8783,359.8934,2.9379
183.2635,0.0142,1.5982,0.0692,2.9487,359.8992,2.9265
183.2745,0.0142,1.5981,0.0691,2.8604,359.8873,2.9451
183.2858,0.0142,1.5982,0.0693,2.9115,359.9241,2.901
183.2968,0.0143,1.5983,0.0693,2.8674,359.8848,2.8955
183.3079,0.0142,1.5983,0.0693,2.8998,359.8883,2.9169
183.3191,0.0142,1.5982,0.0694,2.9058,359.9603,2.909
183.3303,0.0141,1.5983,0.0695,2.8905,359.9481,2.9377
183.3414,0.0141,1.5983,0.0695,2.8751,359.9148,2.9402
183.3522,0.0141,1.5982,0.0696,2.8666,359.9411,2.9185
183.3636,0.0141,1.5982,0.0697,2.9191,359.9635,2.9406
183.3746,0.0141,1.5983,0.0698,2.9056,359.929,2.9577
183.3857,0.014,1.5983,0.0698,2.9351,359.9573,2.9446
183.3969,0.014,1.5984,0.0698,2.9167,359.9065,2.9403
183.408,0.014,1.5984,0.0699,2.917,359.9271,2.9384
183.4188,0.0139,1.5983,0.07,2.8289,359.9286,2.958
183.4303,0.0139,1.5984,0.07,2.8039,359.9031,2.9892
183.4413,0.0138,1.5984,0.0701,2.8394,359.8897,2.964
183.4523,0.0139,1.5983,0.0701,2.8768,359.8827,2.9437
183.4636,0.0138,1.5983,0.0702,2.8633,359.8817,2.9381
183.4747,0.0138,1.5982,0.0702,2.8597,359.8285,2.9596
183.4857,0.0137,1.5983,0.0703,2.875,359.8338,2.9278
183.4968,0.0137,1.5983,0.0703,2.8875,359.843,2.9573
183.5078,0.0137,1.5984,0.0703,2.841,359.8518,2.9354
183.519,0.0137,1.5984,0.0703,2.8327,359.8403,2.9482
183.5304,0.0136,1.5984,0.0703,2.8225,359.8848,2.9876
183.5418,0.0136,1.5985,0.0704,2.7775,359.8707,2.9547
183.5524,0.0136,1.5984,0.0704,2.7407,359.861,2.9444
183.5638,0.0136,1.5984,0.0704,2.7379,359.837,2.9464
183.575,0.0135,1.5983,0.0704,2.7726,359.8526,2.9638
183.5858,0.0134,1.5983,0.0705,2.7634,359.8681,2.968
183.5972,0.0134,1.5983,0.0705,2.7581,359.8628,2.9438
183.6082,0.0133,1.5983,0.0705,2.7659,359.8578,2.9566
183.6191,0.0133,1.5983,0.0705,2.7566,359.8764,2.9558
183.6305,0.0133,1.5983,0.0705,2.768,359.8962,2.969
183.6414,0.0133,1.5983,0.0705,2.7872,359.8458,2.9401
183.6526,0.0133,1.5983,0.0705,2.8403,359.8849,2.9065
183.6637,0.0133,1.5983,0.0705,2.8059,359.8982,2.8966
183.6749,0.0132,1.5982,0.0705,2.8065,359.8712,2.8905
183.6859,0.0131,1.5983,0.0705,2.8253,359.8954,2.8674
183.6973,0.0131,1.5983,0.0705,2.8107,359.8951,2.8987
183.7082,0.013,1.5983,0.0704,2.7847,359.9386,2.9327
183.7193,0.013,1.5984,0.0703,2.7655,359.9196,2.8964
183.7304,0.013,1.5984,0.0703,2.755,359.9438,2.9588
183.7415,0.0128,1.5983,0.0703,2.684,359.9479,2.9509
183.7527,0.0127,1.5984,0.0702,2.754,359.9862,2.9789
183.764,0.0127,1.5983,0.0702,2.7651,359.9487,2.9463
183.775,0.0126,1.5983,0.0701,2.708,359.9486,2.9841
183.7858,0.0125,1.5983,0.0701,2.6909,359.9016,2.9657
183.797,0.0124,1.5983,0.07,2.7314,359.8804,2.9651
183.808,0.0123,1.5983,0.0699,2.7144,359.8439,2.9995
183.8192,0.0122,1.5983,0.0698,2.7131,359.8548,2.9784
183.8303,0.0122,1.5983,0.0697,2.739,359.8268,2.998
183.8414,0.0121,1.5983,0.0697,2.7321,359.7874,2.9728
183.8525,0.0121,1.5983,0.0696,2.7507,359.7818,2.9848
183.8639,0.0121,1.5984,0.0696,2.7082,359.7677,3.0691
183.8748,0.0122,1.5984,0.0695,2.7508,359.7892,2.986
183.8858,0.0121,1.5984,0.0693,2.678,359.7766,3.0141
183.8971,0.0121,1.5984,0.0692,2.6973,359.8259,2.993
183.9079,0.012,1.5985,0.0691,2.666,359.7843,3.0029
183.919,0.012,1.5985,0.069,2.6787,359.8212,3.0326
183.9304,0.012,1.5985,0.0689,2.6352,359.8468,3.0331
183.9413,0.0119,1.5984,0.0688,2.6525,359.8121,3.0358
183.9523,0.0119,1.5986,0.0687,2.6359,359.837,3.028
183.9637,0.0118,1.5984,0.0686,2.6241,359.8705,3.0192
183.9747,0.0118,1.5986,0.0685,2.5994,359.8707,3.0456
183.9859,0.0117,1.5986,0.0684,2.6123,359.887,3.0242
183.9969,0.0117,1.5987,0.0684,2.5668,359.8987,3.0278
184.0081,0.0116,1.5987,0.0682,2.5262,359.8577,3.0453
184.0191,0.0115,1.5987,0.0682,2.5087,359.861,3.0632
184.0303,0.0115,1.5987,0.0681,2.4806,359.8585,3.0883
184.0412,0.0114,1.5987,0.068,2.5142,359.8251,3.0562
184.0523,0.0114,1.5987,0.0679,2.5016,359.8645,3.0911
184.0635,0.0113,1.5988,0.0678,2.4704,359.8257,3.1079
