time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
368.7542,0.0097,1.1953,0.3165,3.2696,91.1281,321.6495
368.7658,0.0096,1.1953,0.3166,3.2724,91.1325,321.6685
368.7769,0.0094,1.1952,0.3166,3.2473,91.1452,321.6691
368.7889,0.0092,1.1951,0.3167,3.2186,91.1492,321.6859
368.7989,0.009,1.195,0.3167,3.2134,91.1339,321.7114
368.81,0.0089,1.1949,0.3168,3.1996,91.1289,321.7541
368.8211,0.0086,1.1948,0.3169,3.1733,91.1245,321.8109
368.8323,0.0084,1.1947,0.317,3.1618,91.1187,321.8432
368.8434,0.0081,1.1946,0.3172,3.1637,91.1239,321.8494
368.8549,0.008,1.1945,0.3174,3.1738,91.1405,321.8423
368.8658,0.0077,1.1944,0.3175,3.126,91.1836,321.8026
368.8768,0.0075,1.1944,0.3176,3.0821,91.2024,321.7536
368.8878,0.0073,1.1944,0.3176,3.0658,91.1915,321.7011
368.899,0.0071,1.1945,0.3175,3.0746,91.1583,321.6837
368.91,0.007,1.1946,0.3174,3.0924,91.1218,321.7075
368.9208,0.0067,1.1948,0.3174,3.1509,91.0685,321.7749
368.9322,0.0066,1.195,0.3173,3.2283,91.0227,321.8446
368.9433,0.0064,1.1953,0.3173,3.3394,90.9905,321.9245
368.9545,0.0063,1.1955,0.3173,3.4272,90.9825,321.9836
368.9654,0.0061,1.1957,0.3173,3.5166,90.9789,322.0334
368.9766,0.006,1.1958,0.3173,3.5688,90.9715,322.0701
368.9874,0.0059,1.1958,0.3172,3.5973,90.957,322.1369
368.9987,0.0058,1.1957,0.3171,3.573,90.9179,322.2077
369.01,0.0057,1.1956,0.317,3.5353,90.8746,322.2449
369.0211,0.0056,1.1954,0.3169,3.4656,90.8187,322.2681
369.032,0.0056,1.1953,0.3168,3.4098,90.7746,322.2893
369.0432,0.0055,1.1952,0.3168,3.3466,90.7417,322.3178
369.0546,0.0054,1.195,0.3169,3.3129,90.7354,322.3458
369.0658,0.0054,1.195,0.317,3.2896,90.7432,322.3607
369.0768,0.0053,1.195,0.317,3.286,90.7627,322.3671
369.0879,0.0053,1.195,0.3171,3.2899,90.7731,322.3766
369.0991,0.0052,1.195,0.3172,3.3132,90.779,322.404
369.11,0.0052,1.1951,0.3172,3.351,90.7898,322.4357
369.1212,0.0051,1.1951,0.3173,3.3859,90.7895,322.4988
369.1322,0.0051,1.1951,0.3174,3.4088,90.79,322.5582
369.1433,0.0051,1.1951,0.3174,3.4093,90.7879,322.5793
369.1548,0.0051,1.1951,0.3174,3.3911,90.7812,322.5869
369.1655,0.0051,1.195,0.3174,3.3421,90.7495,322.5955
369.1767,0.0051,1.195,0.3175,3.279,90.7296,322.6003
369.1878,0.0051,1.195,0.3175,3.2237,90.7174,322.5966
369.1987,0.005,1.195,0.3176,3.218,90.7083,322.5801
369.21,0.005,1.1952,0.3177,3.2654,90.7077,322.5603
369.221,0.005,1.1954,0.3179,3.3569,90.7418,322.5673
369.2321,0.0049,1.1954,0.3181,3.3991,90.7938,322.6336
369.2436,0.0052,1.1958,0.3182,3.4439,90.8437,322.6524
369.2547,0.0053,1.1958,0.3183,3.448,90.8706,322.6577
369.2657,0.0054,1.196,0.3184,3.4517,90.8669,322.6774
369.2769,0.0054,1.1958,0.3183,3.4308,90.8329,322.7328
369.2881,0.0054,1.1959,0.3184,3.4397,90.8073,322.7452
369.299,0.0055,1.196,0.3186,3.4599,90.781,322.8075
369.3102,0.0056,1.1962,0.3187,3.4955,90.7479,322.8803
369.321,0.0057,1.1964,0.3189,3.5651,90.7494,322.9724
369.3323,0.0057,1.1966,0.3192,3.6253,90.7633,323.0628
369.3434,0.0057,1.1967,0.3195,3.7098,90.7957,323.2004
369.3546,0.0058,1.1968,0.3198,3.7649,90.8192,323.3019
369.3656,0.0058,1.1968,0.32,3.8084,90.7817,323.4191
369.3769,0.0059,1.1968,0.3201,3.8043,90.7017,323.509
369.3876,0.0061,1.1968,0.3203,3.7668,90.5778,323.6414
369.3989,0.0062,1.1967,0.3206,3.7083,90.4541,323.7976
369.4101,0.0064,1.1966,0.3209,3.6674,90.3915,323.948
369.4212,0.0065,1.1965,0.3214,3.6524,90.3027,324.1043
369.4325,0.0066,1.1966,0.3218,3.704,90.1957,324.2126
369.4433,0.0068,1.1966,0.3224,3.8594,90.0374,324.3629
369.4546,0.007,1.1967,0.3229,4.0173,89.9166,324.5542
