time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
127.5975,0.0271,1.2526,0.3414,352.5502,87.0529,331.7645
127.6087,0.0271,1.2528,0.341,352.5943,87.0629,331.7038
127.62,0.0271,1.253,0.3406,352.6559,87.0596,331.6478
127.6307,0.0271,1.2533,0.3402,352.7095,87.0516,331.6316
127.642,0.027,1.2536,0.3397,352.7837,87.0285,331.6523
127.6531,0.0269,1.2539,0.3391,352.8771,86.9849,331.6711
127.6642,0.0268,1.2541,0.3386,352.9267,86.933,331.6718
127.6753,0.0267,1.2544,0.338,352.9465,86.8479,331.6451
127.6865,0.0266,1.2546,0.3375,352.9413,86.7678,331.5967
127.6975,0.0265,1.2547,0.3371,352.9224,86.7238,331.5396
127.7087,0.0262,1.255,0.3367,352.9293,86.7245,331.455
127.72,0.026,1.2552,0.3365,352.9406,86.7605,331.4023
127.7311,0.0258,1.2555,0.3362,352.9793,86.792,331.3271
127.7421,0.0256,1.2557,0.3358,353.0102,86.7915,331.2468
127.7531,0.0255,1.256,0.3353,353.0281,86.7442,331.1577
127.7646,0.0255,1.2562,0.3348,353.0122,86.6764,331.1175
127.7752,0.0254,1.2564,0.3343,352.9689,86.6241,331.112
127.7866,0.0253,1.2566,0.3338,352.9018,86.5458,331.1338
127.7976,0.0252,1.2567,0.3334,352.839,86.4768,331.1266
127.809,0.0251,1.2569,0.3329,352.7718,86.4083,331.0693
127.8199,0.0249,1.2572,0.3326,352.7523,86.3639,331.0208
127.831,0.0247,1.2576,0.3324,352.7866,86.3612,330.9935
127.8424,0.0246,1.258,0.3323,352.8469,86.3975,330.9953
127.8534,0.0245,1.2583,0.3322,352.8878,86.4199,330.9928
127.8647,0.0243,1.2586,0.3322,352.9485,86.4233,330.9902
127.8755,0.0242,1.2588,0.3322,352.9751,86.4472,330.9439
127.8867,0.0241,1.2588,0.3322,352.9441,86.4804,330.9007
127.8978,0.024,1.2589,0.332,352.9123,86.4571,330.8742
127.9176,0.0237,1.259,0.3318,352.8738,86.3911,330.7822
127.9198,0.0237,1.2592,0.3315,352.8499,86.3432,330.695
127.9318,0.0236,1.2594,0.3313,352.8892,86.2803,330.7414
127.9425,0.0235,1.2595,0.3311,352.9176,86.2105,330.8509
127.9535,0.0235,1.2597,0.331,352.9398,86.1554,330.9612
127.9642,0.0234,1.2597,0.3311,352.9417,86.1173,330.9926
127.9756,0.0233,1.2599,0.3311,352.9653,86.096,330.9099
127.9864,0.0232,1.26,0.3311,353.0225,86.1036,330.7767
127.9973,0.0231,1.2601,0.3311,353.0529,86.1423,330.7271
128.0083,0.0231,1.2602,0.3311,353.0652,86.1824,330.7776
128.0195,0.0231,1.2602,0.3311,353.0578,86.1714,330.8333
128.0311,0.0232,1.2602,0.3309,353.032,86.1167,330.8124
128.0422,0.0233,1.2602,0.3308,353.0226,86.043,330.7884
128.0536,0.0233,1.2602,0.3307,353.018,85.9884,330.7879
128.0647,0.0233,1.2603,0.3308,353.0296,85.9902,330.8475
128.0763,0.0234,1.2604,0.331,353.0721,86.0381,330.8845
128.0862,0.0235,1.2604,0.3311,353.1052,86.0743,330.8854
128.0971,0.0235,1.2603,0.3312,353.1386,86.1149,330.8311
128.1083,0.0235,1.2604,0.3311,353.1598,86.1386,330.7707
128.1193,0.0236,1.2604,0.331,353.1545,86.1413,330.7597
128.1302,0.0237,1.2603,0.3311,353.1293,86.1263,330.814
128.1416,0.0237,1.2603,0.331,353.1265,86.0597,330.8983
128.1526,0.0237,1.2603,0.3309,353.1509,85.9984,330.9743
128.1635,0.0238,1.2603,0.3308,353.1634,85.9855,331.0121
128.1755,0.0238,1.2603,0.3308,353.1808,85.9838,331.0753
128.1861,0.0237,1.2603,0.3308,353.1909,85.9905,331.1154
128.1971,0.0237,1.2603,0.3309,353.2004,86.0166,331.0914
128.2081,0.0237,1.2602,0.3308,353.1969,86.0227,331.0596
128.2191,0.0237,1.2602,0.3306,353.1735,85.99,331.0212
128.2302,0.0236,1.2602,0.3305,353.173,85.9653,331.0099
128.2413,0.0235,1.2603,0.3304,353.2102,85.9359,331.0421
128.2526,0.0235,1.2604,0.3303,353.2631,85.9044,331.1431
128.265,0.0234,1.2604,0.3302,353.2993,85.8749,331.2196
128.2747,0.0234,1.2604,0.33,353.3231,85.8104,331.291
128.2856,0.0234,1.2603,0.3299,353.2991,85.7498,331.313
128.2967,0.0234,1.2602,0.3298,353.2573,85.6857,331.2988
128.3078,0.0233,1.2602,0.3298,353.2291,85.6567,331.288
128.3193,0.0232,1.2602,0.3298,353.2426,85.6462,331.2909
128.3303,0.0231,1.2603,0.3298,353.2761,85.6275,331.327
128.3413,0.0231,1.2604,0.3297,353.3098,85.611,331.3597
128.3524,0.0231,1.2604,0.3296,353.3058,85.5549,331.4243
128.3635,0.0232,1.2604,0.3294,353.2913,85.5016,331.4685
128.3745,0.0232,1.2603,0.3293,353.2564,85.4206,331.5395
128.3858,0.0233,1.2604,0.3292,353.2373,85.3518,331.6061
128.3969,0.0234,1.2604,0.329,353.2328,85.2602,331.668
128.4081,0.0235,1.2605,0.3289,353.2279,85.184,331.7115
128.419,0.0237,1.2607,0.3288,353.2174,85.1047,331.7497
128.4303,0.0238,1.2611,0.3288,353.2294,85.0083,331.7976
128.4414,0.0239,1.2618,0.3294,353.3291,84.902,331.8503
128.4523,0.0237,1.2627,0.3306,353.5424,84.9492,331.8732
128.4631,0.0231,1.2639,0.3333,353.8917,85.4245,331.8723
128.4746,0.0226,1.2652,0.3367,354.157,86.077,331.9112
128.4857,0.0221,1.2662,0.3403,354.2893,86.6055,331.9673
128.497,0.0211,1.2673,0.346,354.3397,87.3326,331.8892
128.508,0.0202,1.2683,0.3521,354.2114,88.0616,331.7659
128.5189,0.0186,1.2696,0.3617,353.9056,89.0933,331.4888
128.5303,0.0169,1.2711,0.3715,353.5863,90.1894,330.8785
128.5415,0.0142,1.2739,0.3861,353.2786,91.9009,329.5975
128.5524,0.0109,1.2783,0.4041,353.3655,94.2185,328.1515
128.564,0.0077,1.2828,0.4222,353.6248,96.8266,327.0107
128.5748,0.0037,1.2903,0.4469,354.352,100.7052,325.767
128.5858,0.001,1.2983,0.4691,355.7085,103.9361,325.1272
128.597,-0.0022,1.3081,0.4974,357.1932,107.8324,324.7578
128.6083,-0.0053,1.3169,0.5225,358.2372,111.2095,324.5237
128.6191,-0.0093,1.3294,0.5535,359.8273,115.0972,324.0594
128.6302,-0.0127,1.3416,0.5805,1.677,118.1145,323.4687
128.6412,-0.0165,1.3584,0.6141,4.0516,122.0004,322.8173
128.6526,-0.019,1.3774,0.6488,7.0587,126.1029,323.5407
128.6635,-0.0191,1.3942,0.6788,9.6485,130.2383,325.268
128.6746,-0.0172,1.4147,0.7135,13.1482,135.4397,328.3327
128.6857,-0.0138,1.4316,0.7403,16.2437,139.7943,331.0727
128.6967,-0.0097,1.4495,0.7684,20.0318,144.4308,333.3649
