ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p28,1,1,1,1,35.9072,42.9681,Practice,Hit,36.22905,37.94571,Centre,0,0,1.5,Infinity,1.0183,posture_decision_experiment/p28/S001/movement_head_T001.csv,posture_decision_experiment/p28/S001/movement_right_hand_T001.csv,posture_decision_experiment/p28/S001/movement_left_hand_T001.csv
p28,1,2,1,2,49.0853,51.47949,Practice,Hit,49.50743,50.12389,Centre,0,0,1.5,Infinity,0.8182,posture_decision_experiment/p28/S001/movement_head_T002.csv,posture_decision_experiment/p28/S001/movement_right_hand_T002.csv,posture_decision_experiment/p28/S001/movement_left_hand_T002.csv
p28,1,3,1,3,55.79601,57.22413,Practice,Hit,56.19599,56.24632,Centre,0,0,1,Infinity,1.2567,posture_decision_experiment/p28/S001/movement_head_T003.csv,posture_decision_experiment/p28/S001/movement_right_hand_T003.csv,posture_decision_experiment/p28/S001/movement_left_hand_T003.csv
p28,1,4,1,4,61.10711,62.26874,Practice,Hit,61.5517,61.8465,Centre,0,0,1,Infinity,1.4531,posture_decision_experiment/p28/S001/movement_head_T004.csv,posture_decision_experiment/p28/S001/movement_right_hand_T004.csv,posture_decision_experiment/p28/S001/movement_left_hand_T004.csv
p28,1,5,1,5,65.75163,67.12446,Practice,Hit,66.06315,66.52444,Centre,0,0,1.3,Infinity,1.4708,posture_decision_experiment/p28/S001/movement_head_T005.csv,posture_decision_experiment/p28/S001/movement_right_hand_T005.csv,posture_decision_experiment/p28/S001/movement_left_hand_T005.csv
p28,1,6,1,6,70.5851,71.72461,Practice,Hit,70.98507,71.31348,Centre,0,0,1.3,Infinity,0.9392,posture_decision_experiment/p28/S001/movement_head_T006.csv,posture_decision_experiment/p28/S001/movement_right_hand_T006.csv,posture_decision_experiment/p28/S001/movement_left_hand_T006.csv
p28,1,7,2,1,81.9519,83.06944,Baseline,Hit,82.44054,82.80276,Centre,0,0,1,Infinity,1.071,posture_decision_experiment/p28/S001/movement_head_T007.csv,posture_decision_experiment/p28/S001/movement_right_hand_T007.csv,posture_decision_experiment/p28/S001/movement_left_hand_T007.csv
p28,1,8,2,2,86.61876,87.41402,Baseline,Hit,87.01866,87.1918,Centre,0,0,1,Infinity,1.087,posture_decision_experiment/p28/S001/movement_head_T008.csv,posture_decision_experiment/p28/S001/movement_right_hand_T008.csv,posture_decision_experiment/p28/S001/movement_left_hand_T008.csv
p28,1,9,2,3,90.96327,92.06973,Baseline,Hit,91.41853,91.59194,Centre,0,0,1.3,Infinity,1.1134,posture_decision_experiment/p28/S001/movement_head_T009.csv,posture_decision_experiment/p28/S001/movement_right_hand_T009.csv,posture_decision_experiment/p28/S001/movement_left_hand_T009.csv
p28,1,10,2,4,95.9855,97.34769,Baseline,Hit,96.44117,96.89211,Centre,0,0,1.5,Infinity,1.4397,posture_decision_experiment/p28/S001/movement_head_T010.csv,posture_decision_experiment/p28/S001/movement_right_hand_T010.csv,posture_decision_experiment/p28/S001/movement_left_hand_T010.csv
