time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
2066.606,0.0558,1.7068,0.0082,0.1317,358.1046,359.0703
2066.617,0.0558,1.7066,0.0082,0.1177,358.1102,359.0801
2066.628,0.0559,1.7065,0.0081,0.1662,358.0511,359.0825
2066.639,0.0559,1.7063,0.0081,0.2175,358.0404,359.1021
2066.65,0.0559,1.7061,0.0082,0.3462,358.0359,359.1813
2066.661,0.0559,1.706,0.0082,0.4508,357.9794,359.1915
2066.673,0.0559,1.7059,0.0083,0.5334,357.9656,359.2096
2066.684,0.0559,1.7058,0.0083,0.6481,357.9576,359.226
2066.695,0.056,1.7055,0.0083,0.7323,357.9295,359.2593
2066.706,0.056,1.7054,0.0084,0.8662,357.934,359.2437
2066.717,0.056,1.7053,0.0084,0.9551,357.9347,359.2197
2066.728,0.0561,1.7051,0.0085,1.0696,357.9095,359.2763
2066.739,0.0562,1.705,0.0084,1.1816,357.919,359.2743
2066.751,0.0561,1.705,0.0084,1.2954,357.9363,359.2449
2066.762,0.0563,1.7048,0.0083,1.3876,357.91,359.28
2066.773,0.0562,1.7048,0.0083,1.4351,357.9492,359.2485
2066.784,0.0562,1.7049,0.0083,1.4476,357.9026,359.2567
2066.795,0.0564,1.7049,0.0082,1.4653,357.9349,359.2325
2066.806,0.0564,1.705,0.0082,1.4833,357.923,359.2314
2066.817,0.0564,1.705,0.0081,1.378,357.9727,359.2066
2066.828,0.0564,1.7051,0.0079,1.3786,357.9664,359.1633
2066.839,0.0565,1.7052,0.0079,1.3072,357.9885,359.195
2066.85,0.0565,1.7053,0.0078,1.2724,358.0261,359.1687
2066.861,0.0565,1.7054,0.0078,1.2632,357.9906,359.1774
2066.873,0.0564,1.7054,0.0077,1.2145,358.0017,359.1967
2066.884,0.0565,1.7055,0.0077,1.1351,357.9886,359.1948
2066.895,0.0564,1.7055,0.0076,1.0818,358.0435,359.1795
2066.906,0.0564,1.7056,0.0076,1.0615,358.0702,359.19
2066.917,0.0563,1.7056,0.0076,1.0278,358.041,359.1396
2066.928,0.0563,1.7057,0.0076,0.9555,358.0741,359.1923
2066.939,0.0563,1.7057,0.0077,0.9511,358.1143,359.1778
2066.95,0.0562,1.7058,0.0077,0.9409,358.1009,359.1638
2066.961,0.0562,1.7059,0.0078,0.903,358.1627,359.1709
2066.972,0.0561,1.706,0.0079,0.8821,358.164,359.1712
2066.984,0.0561,1.7059,0.0079,0.8438,358.2336,359.1979
2066.995,0.056,1.706,0.0081,0.8366,358.233,359.1841
2067.006,0.0559,1.7059,0.0083,0.8279,358.2477,359.1972
2067.017,0.0558,1.7059,0.0084,0.8678,358.3074,359.2119
2067.028,0.0557,1.7058,0.0086,0.894,358.324,359.2533
2067.039,0.0557,1.7057,0.0087,0.9059,358.3121,359.2085
2067.05,0.0555,1.7059,0.009,0.9482,358.388,359.201
2067.062,0.0555,1.7059,0.0092,0.9352,358.3753,359.175
2067.073,0.0554,1.7058,0.0094,0.9519,358.3719,359.1412
2067.083,0.0553,1.7059,0.0096,0.9581,358.4476,359.1693
2067.095,0.0552,1.7058,0.0098,0.9621,358.4832,359.1364
2067.106,0.0552,1.7058,0.0101,1.0152,358.4836,359.1553
2067.117,0.055,1.7057,0.0103,0.9928,358.5532,359.1729
2067.128,0.0549,1.7057,0.0106,1.021,358.5503,359.2044
2067.139,0.0547,1.7057,0.0109,1.0385,358.596,359.2444
2067.15,0.0546,1.7056,0.0111,1.0545,358.6244,359.1744
2067.162,0.0545,1.7056,0.0113,1.0562,358.6218,359.2335
2067.173,0.0544,1.7055,0.0117,1.0727,358.6954,359.2119
2067.184,0.0542,1.7054,0.0119,1.1243,358.7196,359.2226
2067.195,0.054,1.7053,0.0122,1.1209,358.7147,359.2363
2067.206,0.0539,1.7053,0.0125,1.1767,358.7038,359.2105
2067.217,0.0537,1.7052,0.0129,1.2357,358.7183,359.2721
2067.228,0.0536,1.7051,0.0131,1.2725,358.7105,359.2379
2067.239,0.0535,1.7051,0.0134,1.2945,358.7323,359.2654
2067.25,0.0533,1.705,0.0137,1.3549,358.7434,359.289
2067.261,0.0532,1.705,0.014,1.378,358.7483,359.2883
2067.272,0.053,1.7049,0.0142,1.4315,358.7545,359.3258
2067.284,0.053,1.7049,0.0145,1.4491,358.8289,359.2803
2067.295,0.0528,1.7048,0.0147,1.4621,358.797,359.3244
2067.306,0.0527,1.7048,0.015,1.4535,358.8297,359.3111
2067.317,0.0526,1.7047,0.0152,1.5086,358.8614,359.3275
2067.328,0.0524,1.7047,0.0155,1.5057,358.8642,359.3578
2067.339,0.0522,1.7046,0.0158,1.544,358.8481,359.3651
2067.35,0.0521,1.7045,0.016,1.5668,358.8858,359.3666
2067.361,0.052,1.7046,0.0163,1.5909,358.9097,359.4053
2067.373,0.0519,1.7045,0.0165,1.6183,358.9171,359.3893
2067.384,0.0518,1.7045,0.0167,1.5945,358.899,359.4047
2067.395,0.0517,1.7044,0.017,1.6307,358.9249,359.3844
2067.406,0.0515,1.7043,0.0173,1.6599,358.9903,359.4021
2067.417,0.0514,1.7043,0.0175,1.6926,358.9395,359.4023
2067.428,0.0513,1.7043,0.0177,1.7195,358.975,359.418
2067.439,0.0511,1.7043,0.0179,1.7152,358.9675,359.4214
2067.45,0.051,1.7043,0.0181,1.723,358.9683,359.4189
2067.462,0.0509,1.7043,0.0183,1.7335,358.9703,359.405
2067.473,0.0507,1.7043,0.0186,1.7271,359.0228,359.4182
2067.484,0.0506,1.7044,0.0187,1.739,359.0142,359.4179
2067.495,0.0506,1.7043,0.019,1.7075,358.9933,359.44
2067.506,0.0505,1.7043,0.0191,1.7158,359.0452,359.4801
2067.517,0.0504,1.7043,0.0194,1.698,359.0385,359.4717
2067.528,0.0502,1.7043,0.0196,1.6778,359.0743,359.4883
2067.539,0.0501,1.7044,0.0199,1.6583,359.0776,359.4817
2067.55,0.05,1.7044,0.0201,1.6546,359.0207,359.4838
2067.562,0.0499,1.7043,0.0203,1.6656,359.0957,359.5368
2067.572,0.0498,1.7044,0.0205,1.6491,359.0727,359.5512
2067.583,0.0497,1.7044,0.0208,1.6657,359.049,359.5451
2067.595,0.0496,1.7044,0.021,1.6478,359.0771,359.5418
2067.606,0.0495,1.7044,0.0213,1.6636,359.0582,359.559
2067.617,0.0495,1.7044,0.0216,1.6589,359.0398,359.5297
2067.628,0.0495,1.7044,0.0219,1.6529,359.0296,359.5382
2067.639,0.0494,1.7044,0.0221,1.6558,359.0252,359.5618
2067.65,0.0493,1.7044,0.0224,1.6599,359.0241,359.5203
2067.661,0.0493,1.7043,0.0227,1.7034,359.063,359.5057
2067.673,0.0493,1.7042,0.0229,1.7285,359.0379,359.5167
2067.683,0.0493,1.7042,0.0232,1.7669,359.0703,359.5258
2067.695,0.0493,1.7042,0.0234,1.7853,359.0816,359.5432
2067.706,0.0493,1.7041,0.0237,1.7786,359.0739,359.5425
2067.717,0.0493,1.7041,0.0239,1.793,359.0999,359.5762
2067.728,0.0492,1.7041,0.0241,1.8557,359.122,359.5459
