ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p39,1,1,1,1,45.05708,52.11285,Practice,Hit,45.43472,49.86833,Centre,0,0,1.3,Infinity,1.2866,posture_decision_experiment/p39/S001/movement_head_T001.csv,posture_decision_experiment/p39/S001/movement_right_hand_T001.csv,posture_decision_experiment/p39/S001/movement_left_hand_T001.csv
p39,1,2,1,2,55.70832,55.91297,Practice,FailTooEarly,,,,0,0,1,Infinity,1.4919,posture_decision_experiment/p39/S001/movement_head_T002.csv,posture_decision_experiment/p39/S001/movement_right_hand_T002.csv,posture_decision_experiment/p39/S001/movement_left_hand_T002.csv
p39,1,3,1,3,59.23947,62.84654,Practice,Hit,59.70566,60.90203,Centre,0,0,1.5,Infinity,1.3044,posture_decision_experiment/p39/S001/movement_head_T003.csv,posture_decision_experiment/p39/S001/movement_right_hand_T003.csv,posture_decision_experiment/p39/S001/movement_left_hand_T003.csv
p39,1,4,1,4,66.13985,68.65784,Practice,Hit,66.47314,67.6467,Centre,0,0,1.5,Infinity,0.7862,posture_decision_experiment/p39/S001/movement_head_T004.csv,posture_decision_experiment/p39/S001/movement_right_hand_T004.csv,posture_decision_experiment/p39/S001/movement_left_hand_T004.csv
p39,1,5,1,5,72.52914,73.43578,Practice,Hit,72.86251,73.11355,Centre,0,0,1,Infinity,1.0442,posture_decision_experiment/p39/S001/movement_head_T005.csv,posture_decision_experiment/p39/S001/movement_right_hand_T005.csv,posture_decision_experiment/p39/S001/movement_left_hand_T005.csv
p39,1,6,1,6,79.56239,80.9138,Practice,Hit,80.05133,80.15823,Centre,0,0,1.3,Infinity,1.1592,posture_decision_experiment/p39/S001/movement_head_T006.csv,posture_decision_experiment/p39/S001/movement_right_hand_T006.csv,posture_decision_experiment/p39/S001/movement_left_hand_T006.csv
p39,1,7,2,1,89.70741,90.84747,Baseline,Hit,90.14069,90.63635,Centre,0,0,1,Infinity,0.7819,posture_decision_experiment/p39/S001/movement_head_T007.csv,posture_decision_experiment/p39/S001/movement_right_hand_T007.csv,posture_decision_experiment/p39/S001/movement_left_hand_T007.csv
p39,1,8,2,2,94.34073,95.75874,Baseline,Hit,94.71864,95.15872,Centre,0,0,1.3,Infinity,0.9046,posture_decision_experiment/p39/S001/movement_head_T008.csv,posture_decision_experiment/p39/S001/movement_right_hand_T008.csv,posture_decision_experiment/p39/S001/movement_left_hand_T008.csv
p39,1,9,2,3,98.68513,99.75888,Baseline,Hit,99.08527,99.54776,Centre,0,0,1,Infinity,0.9145,posture_decision_experiment/p39/S001/movement_head_T009.csv,posture_decision_experiment/p39/S001/movement_right_hand_T009.csv,posture_decision_experiment/p39/S001/movement_left_hand_T009.csv
p39,1,10,2,4,103.6298,104.9368,Baseline,Hit,103.9852,104.5257,Centre,0,0,1.5,Infinity,1.1956,posture_decision_experiment/p39/S001/movement_head_T010.csv,posture_decision_experiment/p39/S001/movement_right_hand_T010.csv,posture_decision_experiment/p39/S001/movement_left_hand_T010.csv
p39,1,11,2,5,109.5852,110.8481,Baseline,Hit,109.9851,110.4926,Centre,0,0,1.3,Infinity,1.0904,posture_decision_experiment/p39/S001/movement_head_T011.csv,posture_decision_experiment/p39/S001/movement_right_hand_T011.csv,posture_decision_experiment/p39/S001/movement_left_hand_T011.csv
p39,1,12,2,6,114.2412,115.7927,Baseline,Hit,114.6632,115.1594,Centre,0,0,1.5,Infinity,1.3793,posture_decision_experiment/p39/S001/movement_head_T012.csv,posture_decision_experiment/p39/S001/movement_right_hand_T012.csv,posture_decision_experiment/p39/S001/movement_left_hand_T012.csv
p39,1,13,2,7,118.8297,120.2262,Baseline,Hit,119.1968,119.8262,Centre,0,0,1.5,Infinity,1.0194,posture_decision_experiment/p39/S001/movement_head_T013.csv,posture_decision_experiment/p39/S001/movement_right_hand_T013.csv,posture_decision_experiment/p39/S001/movement_left_hand_T013.csv
p39,1,14,2,8,123.1967,124.4264,Baseline,Hit,123.6636,124.1708,Centre,0,0,1.3,Infinity,0.9505,posture_decision_experiment/p39/S001/movement_head_T014.csv,posture_decision_experiment/p39/S001/movement_right_hand_T014.csv,posture_decision_experiment/p39/S001/movement_left_hand_T014.csv
p39,1,15,2,9,127.8413,128.9154,Baseline,Hit,128.3415,128.5265,Centre,0,0,1,Infinity,1.0064,posture_decision_experiment/p39/S001/movement_head_T015.csv,posture_decision_experiment/p39/S001/movement_right_hand_T015.csv,posture_decision_experiment/p39/S001/movement_left_hand_T015.csv
p39,1,16,2,10,132.1968,133.3933,Baseline,Hit,132.5411,133.0378,Centre,0,0,1.3,Infinity,0.8331,posture_decision_experiment/p39/S001/movement_head_T016.csv,posture_decision_experiment/p39/S001/movement_right_hand_T016.csv,posture_decision_experiment/p39/S001/movement_left_hand_T016.csv
p39,1,17,2,11,136.5857,137.649,Baseline,Hit,136.9968,137.4157,Centre,0,0,1.3,Infinity,1.1774,posture_decision_experiment/p39/S001/movement_head_T017.csv,posture_decision_experiment/p39/S001/movement_right_hand_T017.csv,posture_decision_experiment/p39/S001/movement_left_hand_T017.csv
p39,1,18,2,12,140.6754,141.5936,Baseline,Hit,141.0412,141.4269,Centre,0,0,1,Infinity,1.0047,posture_decision_experiment/p39/S001/movement_head_T018.csv,posture_decision_experiment/p39/S001/movement_right_hand_T018.csv,posture_decision_experiment/p39/S001/movement_left_hand_T018.csv
p39,1,19,2,13,144.5083,145.5826,Baseline,Hit,144.9634,145.416,Centre,0,0,1,Infinity,0.8967,posture_decision_experiment/p39/S001/movement_head_T019.csv,posture_decision_experiment/p39/S001/movement_right_hand_T019.csv,posture_decision_experiment/p39/S001/movement_left_hand_T019.csv
p39,1,20,2,14,148.9747,150.0383,Baseline,Hit,149.4415,149.8939,Centre,0,0,1,Infinity,1.1575,posture_decision_experiment/p39/S001/movement_head_T020.csv,posture_decision_experiment/p39/S001/movement_right_hand_T020.csv,posture_decision_experiment/p39/S001/movement_left_hand_T020.csv
p39,1,21,2,15,153.3751,154.6496,Baseline,Hit,153.7971,154.2607,Centre,0,0,1.5,Infinity,1.325,posture_decision_experiment/p39/S001/movement_head_T021.csv,posture_decision_experiment/p39/S001/movement_right_hand_T021.csv,posture_decision_experiment/p39/S001/movement_left_hand_T021.csv
p39,1,22,2,16,157.6645,158.7942,Baseline,Hit,158.1427,158.6497,Centre,0,0,1,Infinity,0.9953,posture_decision_experiment/p39/S001/movement_head_T022.csv,posture_decision_experiment/p39/S001/movement_right_hand_T022.csv,posture_decision_experiment/p39/S001/movement_left_hand_T022.csv
p39,1,23,2,17,161.8307,163.0054,Baseline,Hit,162.2643,162.6943,Centre,0,0,1.5,Infinity,1.0197,posture_decision_experiment/p39/S001/movement_head_T023.csv,posture_decision_experiment/p39/S001/movement_right_hand_T023.csv,posture_decision_experiment/p39/S001/movement_left_hand_T023.csv
p39,1,24,2,18,166.1421,167.0833,Baseline,Hit,166.4863,166.9167,Centre,0,0,1,Infinity,0.772,posture_decision_experiment/p39/S001/movement_head_T024.csv,posture_decision_experiment/p39/S001/movement_right_hand_T024.csv,posture_decision_experiment/p39/S001/movement_left_hand_T024.csv
p39,1,25,2,19,170.5643,171.4724,Baseline,Hit,170.9533,171.1168,Centre,0,0,1.5,Infinity,1.1259,posture_decision_experiment/p39/S001/movement_head_T025.csv,posture_decision_experiment/p39/S001/movement_right_hand_T025.csv,posture_decision_experiment/p39/S001/movement_left_hand_T025.csv
p39,1,26,2,20,175.0756,176.1725,Baseline,Hit,175.5313,175.9503,Centre,0,0,1.3,Infinity,1.3736,posture_decision_experiment/p39/S001/movement_head_T026.csv,posture_decision_experiment/p39/S001/movement_right_hand_T026.csv,posture_decision_experiment/p39/S001/movement_left_hand_T026.csv
p39,1,27,2,21,179.4976,180.2282,Baseline,Hit,179.8312,179.8504,Centre,0,0,1.3,Infinity,1.3107,posture_decision_experiment/p39/S001/movement_head_T027.csv,posture_decision_experiment/p39/S001/movement_right_hand_T027.csv,posture_decision_experiment/p39/S001/movement_left_hand_T027.csv
p39,1,28,2,22,183.0759,183.9728,Baseline,Hit,183.5425,183.5839,Centre,0,0,1,Infinity,0.8305,posture_decision_experiment/p39/S001/movement_head_T028.csv,posture_decision_experiment/p39/S001/movement_right_hand_T028.csv,posture_decision_experiment/p39/S001/movement_left_hand_T028.csv
p39,1,29,2,23,187.476,187.7174,Baseline,FailTooEarly,,,,0,0,1.5,Infinity,1.4877,posture_decision_experiment/p39/S001/movement_head_T029.csv,posture_decision_experiment/p39/S001/movement_right_hand_T029.csv,posture_decision_experiment/p39/S001/movement_left_hand_T029.csv
p39,1,30,2,24,190.8316,192.0064,Baseline,Hit,191.2428,191.7953,Centre,0,0,1.3,Infinity,1.0964,posture_decision_experiment/p39/S001/movement_head_T030.csv,posture_decision_experiment/p39/S001/movement_right_hand_T030.csv,posture_decision_experiment/p39/S001/movement_left_hand_T030.csv
p39,1,31,2,25,195.4318,196.3176,Baseline,Hit,195.8763,195.9399,Centre,0,0,1.3,Infinity,1.3082,posture_decision_experiment/p39/S001/movement_head_T031.csv,posture_decision_experiment/p39/S001/movement_right_hand_T031.csv,posture_decision_experiment/p39/S001/movement_left_hand_T031.csv
p39,1,32,2,26,199.1656,200.8734,Baseline,Hit,199.632,200.0844,Centre,0,0,1.5,Infinity,0.8237,posture_decision_experiment/p39/S001/movement_head_T032.csv,posture_decision_experiment/p39/S001/movement_right_hand_T032.csv,posture_decision_experiment/p39/S001/movement_left_hand_T032.csv
p39,1,33,2,27,204.5213,205.9291,Baseline,Hit,204.8433,205.1179,Centre,0,0,1.5,Infinity,0.8725,posture_decision_experiment/p39/S001/movement_head_T033.csv,posture_decision_experiment/p39/S001/movement_right_hand_T033.csv,posture_decision_experiment/p39/S001/movement_left_hand_T033.csv
p39,1,34,3,1,214.8556,215.0294,Main,FailTooEarly,,,,0,5,1,0.6000214,0.9083,posture_decision_experiment/p39/S001/movement_head_T034.csv,posture_decision_experiment/p39/S001/movement_right_hand_T034.csv,posture_decision_experiment/p39/S001/movement_left_hand_T034.csv
p39,1,35,3,2,244.3001,245.2637,Main,Skipped,244.7997,245.0637,Left,1,5,1.3,0.7666931,0.8122,posture_decision_experiment/p39/S001/movement_head_T035.csv,posture_decision_experiment/p39/S001/movement_right_hand_T035.csv,posture_decision_experiment/p39/S001/movement_left_hand_T035.csv
p39,1,36,3,3,248.5559,249.5639,Main,Miss,248.9556,249.275,Left,1,5,1,0.6000214,0.8299,posture_decision_experiment/p39/S001/movement_head_T036.csv,posture_decision_experiment/p39/S001/movement_right_hand_T036.csv,posture_decision_experiment/p39/S001/movement_left_hand_T036.csv
p39,1,37,3,4,252.9224,253.9196,Main,Skipped,253.3557,253.5418,Left,2,5,1.3,0.7666931,1.3445,posture_decision_experiment/p39/S001/movement_head_T037.csv,posture_decision_experiment/p39/S001/movement_right_hand_T037.csv,posture_decision_experiment/p39/S001/movement_left_hand_T037.csv
p39,1,38,3,5,257.2006,257.8752,Main,Hit,257.5893,257.7086,Right,7,5,1,0.6000214,1.2687,posture_decision_experiment/p39/S001/movement_head_T038.csv,posture_decision_experiment/p39/S001/movement_right_hand_T038.csv,posture_decision_experiment/p39/S001/movement_left_hand_T038.csv
p39,1,39,3,6,260.6454,261.5976,Main,Hit,261.123,261.442,Right,12,5,1,0.6000214,0.7534,posture_decision_experiment/p39/S001/movement_head_T039.csv,posture_decision_experiment/p39/S001/movement_right_hand_T039.csv,posture_decision_experiment/p39/S001/movement_left_hand_T039.csv
p39,1,40,3,7,264.8116,265.5311,Main,Hit,265.1449,265.2755,Right,17,5,1.3,0.7666931,1.1943,posture_decision_experiment/p39/S001/movement_head_T040.csv,posture_decision_experiment/p39/S001/movement_right_hand_T040.csv,posture_decision_experiment/p39/S001/movement_left_hand_T040.csv
p39,1,41,3,8,268.7894,269.6423,Main,Skipped,269.1784,269.2312,Right,18,5,1.5,1.033371,1.2451,posture_decision_experiment/p39/S001/movement_head_T041.csv,posture_decision_experiment/p39/S001/movement_right_hand_T041.csv,posture_decision_experiment/p39/S001/movement_left_hand_T041.csv
p39,1,42,3,9,272.5344,273.6425,Main,Hit,272.8689,272.9091,Right,23,5,1.5,1.033371,0.8778,posture_decision_experiment/p39/S001/movement_head_T042.csv,posture_decision_experiment/p39/S001/movement_right_hand_T042.csv,posture_decision_experiment/p39/S001/movement_left_hand_T042.csv
p39,1,43,3,10,277.0344,278.1204,Main,Skipped,277.5341,277.9315,Right,24,5,1,0.6000214,1.3741,posture_decision_experiment/p39/S001/movement_head_T043.csv,posture_decision_experiment/p39/S001/movement_right_hand_T043.csv,posture_decision_experiment/p39/S001/movement_left_hand_T043.csv
