time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
161.158,-0.0461,1.596,0.1622,27.8941,6.0477,0.0928
161.1692,-0.0461,1.5961,0.1622,27.8877,6.036,0.1001
161.1803,-0.0461,1.5961,0.1621,27.8376,6.0382,0.1015
161.1913,-0.0462,1.5961,0.1619,27.754,6.0495,0.1585
161.203,-0.0461,1.5962,0.1619,27.7705,6.0143,0.1012
161.2137,-0.0462,1.5963,0.1618,27.7118,6.0141,0.0834
161.2246,-0.0462,1.5963,0.1618,27.6248,5.9884,0.0699
161.2358,-0.0462,1.5964,0.1616,27.6485,6.0259,0.0827
161.247,-0.0462,1.5964,0.1615,27.6498,5.9631,0.0275
161.2582,-0.0462,1.5964,0.1614,27.5815,6.0448,0.0436
161.269,-0.0463,1.5964,0.1613,27.5492,5.9845,0.0152
161.2803,-0.0463,1.5965,0.1612,27.5588,5.9656,0.039
161.2915,-0.0464,1.5964,0.161,27.5502,5.934,0.0051
161.3033,-0.0463,1.5966,0.161,27.5082,5.9619,0.0475
161.3135,-0.0464,1.5966,0.1609,27.4558,5.9091,359.9618
161.3246,-0.0464,1.5966,0.1609,27.4518,5.9306,0.0108
161.3359,-0.0465,1.5966,0.1607,27.4286,5.9283,359.9799
161.3469,-0.0465,1.5967,0.1608,27.3898,5.9119,0.018
161.358,-0.0467,1.5967,0.1607,27.3646,5.8755,359.9935
161.369,-0.0467,1.5969,0.1607,27.3502,5.8987,359.9932
161.3806,-0.0468,1.5969,0.1607,27.2666,5.8725,359.978
161.3915,-0.0469,1.597,0.1608,27.2287,5.8487,359.9413
161.4031,-0.047,1.5971,0.1609,27.2425,5.8307,359.9929
161.414,-0.0471,1.5972,0.161,27.1785,5.7921,359.9705
161.4247,-0.0473,1.5971,0.1611,27.1984,5.791,359.9495
161.4358,-0.0474,1.5971,0.1613,27.1371,5.8048,359.9482
161.4471,-0.0477,1.5972,0.1615,27.1123,5.7887,359.9797
161.458,-0.0479,1.5972,0.1617,27.1196,5.7339,359.9903
161.4694,-0.0482,1.5974,0.162,27.0786,5.7568,0.0233
161.4802,-0.0485,1.5974,0.1623,27.0676,5.7658,359.9929
161.4918,-0.0487,1.5975,0.1627,27.0444,5.7206,359.9675
161.5037,-0.0492,1.5977,0.1633,27.0847,5.7649,359.965
161.5137,-0.0497,1.5977,0.1638,26.9974,5.802,359.9637
161.5246,-0.0502,1.598,0.1645,26.9809,5.7859,359.8406
161.5359,-0.0508,1.5982,0.1651,26.9231,5.8255,359.8611
