time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
241.3317,0.0297,1.6758,0.2426,42.3299,352.0781,357.9841
241.3433,0.0298,1.6754,0.2429,42.8026,351.9174,357.816
241.3539,0.0298,1.6752,0.2433,43.2148,351.6242,357.4859
241.366,0.0299,1.6752,0.2437,43.3476,351.3907,357.3347
241.376,0.03,1.6751,0.244,43.4164,351.3039,357.2809
241.3869,0.03,1.675,0.2441,43.3257,351.1169,357.2008
241.3985,0.0302,1.6748,0.2441,43.2319,351.0983,357.2811
241.4091,0.0304,1.6747,0.2438,43.2338,350.9849,357.2691
241.4204,0.0304,1.6749,0.2436,43.3318,350.8465,357.1808
241.4312,0.0305,1.6753,0.2435,43.3338,350.737,357.162
241.4424,0.0307,1.6761,0.2434,43.2762,350.6815,357.1417
241.4538,0.0308,1.6769,0.2435,43.0168,350.5854,357.2008
241.4659,0.0309,1.6776,0.2434,42.688,350.5977,357.2739
241.4757,0.0309,1.6784,0.2433,42.3287,350.616,357.3715
241.487,0.0311,1.6792,0.2434,42.0146,350.5434,357.3686
241.4981,0.031,1.6811,0.2435,41.4747,350.5977,357.4335
241.5094,0.031,1.683,0.2439,40.8149,350.5683,357.537
241.5202,0.031,1.6857,0.2444,39.7701,350.5808,357.6711
241.5316,0.0312,1.6889,0.2447,38.3978,350.7074,357.8158
241.5428,0.0313,1.6916,0.2451,37.0459,350.7849,357.9012
241.5535,0.0315,1.6949,0.2453,35.238,350.9105,357.9723
241.5656,0.0316,1.6974,0.2451,33.4705,351.0104,358.0498
241.5758,0.0317,1.7007,0.2449,31.6086,351.0696,358.1246
241.5867,0.0319,1.7021,0.2444,30.2787,351.1433,358.2182
241.5979,0.0321,1.7042,0.2436,28.7512,351.272,358.3706
241.6092,0.0325,1.7058,0.2428,27.4265,351.332,358.4397
241.6202,0.0328,1.7069,0.242,26.4382,351.4484,358.5097
241.631,0.033,1.7077,0.241,25.5272,351.6128,358.5333
241.6423,0.0332,1.7079,0.2399,24.9295,351.7681,358.6332
241.6534,0.0333,1.708,0.2392,24.6642,351.8882,358.7325
241.6646,0.0333,1.7079,0.2381,24.5412,351.9928,358.8782
241.6758,0.0334,1.7076,0.2372,24.607,352.115,359.0248
241.687,0.0336,1.7076,0.2363,24.802,352.2319,359.1691
241.698,0.0339,1.7079,0.2356,24.9311,352.3232,359.2031
241.7092,0.0341,1.7082,0.2349,24.995,352.5147,359.2733
241.7202,0.034,1.7084,0.2342,24.9951,352.6455,359.4214
241.7311,0.034,1.7082,0.2337,24.9807,352.6979,359.4687
241.7427,0.0339,1.7077,0.233,25.0841,352.773,359.5914
241.7538,0.0339,1.7071,0.2325,25.246,352.7878,359.6441
241.7645,0.034,1.7063,0.2319,25.5054,352.7403,359.6671
241.7757,0.034,1.7057,0.2315,25.8182,352.7599,359.6577
241.7872,0.0341,1.7051,0.231,26.2273,352.7156,359.6346
241.7981,0.0342,1.7042,0.2305,26.6654,352.7394,359.6427
241.8093,0.0342,1.7032,0.2299,27.0632,352.7532,359.6199
241.82,0.0342,1.7017,0.2293,27.6826,352.7844,359.6277
241.8313,0.0341,1.7003,0.2289,28.3814,352.7542,359.7213
241.8429,0.034,1.6985,0.2283,29.3407,352.7104,359.6727
241.8536,0.034,1.697,0.2279,30.2227,352.6883,359.6821
241.8649,0.0342,1.6954,0.2275,31.2818,352.6268,359.6255
241.8761,0.0344,1.6941,0.2272,32.2144,352.5993,359.6014
241.887,0.0345,1.6928,0.2269,33.1102,352.6044,359.5768
241.8983,0.0345,1.6915,0.2267,34.1361,352.5324,359.584
241.9092,0.0346,1.6904,0.2266,34.8939,352.51,359.6034
241.9204,0.0347,1.6894,0.2266,35.6842,352.4835,359.5569
241.9313,0.0348,1.6889,0.2268,36.1996,352.4153,359.4092
241.9427,0.0349,1.6884,0.227,36.6939,352.3087,359.1869
241.9541,0.035,1.6881,0.2272,37.0133,352.2178,359.0352
241.9647,0.0353,1.6881,0.2276,37.2512,352.2183,358.9868
241.9762,0.0357,1.6884,0.2279,37.3575,352.1995,359.0068
241.9868,0.0361,1.6891,0.2283,37.3106,352.3257,359.1409
241.9977,0.0365,1.6895,0.2286,37.2053,352.4603,359.2653
242.0088,0.0368,1.69,0.2289,36.9535,352.6454,359.3609
242.0206,0.037,1.6903,0.2292,36.7116,352.7422,359.4174
242.0311,0.0373,1.6908,0.2296,36.5489,352.78,359.423
242.0423,0.0378,1.692,0.2302,36.2486,352.9124,359.5141
242.0532,0.0383,1.6937,0.2309,35.7131,353.0744,359.6463
242.0647,0.0391,1.6964,0.2317,34.8248,353.3403,359.8962
242.0754,0.0399,1.6985,0.2323,33.8036,353.8004,0.1785
242.0867,0.0409,1.7007,0.233,32.453,354.2856,0.4289
242.098,0.0419,1.7025,0.2336,31.2852,354.8302,0.5696
242.1096,0.0429,1.7051,0.2342,29.7986,355.5211,0.7089
242.1201,0.0438,1.7071,0.2346,28.4717,356.0768,0.796
242.1313,0.045,1.7092,0.235,26.8986,356.9081,1.0669
242.1424,0.0462,1.7108,0.2354,25.4074,357.7494,1.3425
242.1536,0.0472,1.7121,0.2355,24.2724,358.4572,1.5418
242.1646,0.0484,1.7136,0.2357,22.9807,359.3573,1.7886
242.1756,0.0494,1.7145,0.2358,21.9992,0.1258,1.9109
242.1866,0.0503,1.7154,0.236,21.0455,0.8931,1.998
242.1979,0.051,1.7161,0.2362,20.28,1.528,2.0147
242.2089,0.0518,1.7168,0.2365,19.6136,2.0991,2.1248
242.2201,0.0526,1.7171,0.2368,19.104,2.5532,2.1123
242.2311,0.0534,1.7178,0.2371,18.6224,3.0408,2.152
242.2423,0.0543,1.7186,0.2374,18.174,3.5944,2.1421
242.2534,0.0551,1.7193,0.2377,17.76,3.9726,2.0855
242.2646,0.056,1.7201,0.238,17.2403,4.4432,1.9159
242.2758,0.0571,1.7207,0.2381,16.6672,4.8566,1.7081
242.287,0.0581,1.7212,0.2381,16.2836,5.2477,1.4363
242.2981,0.0593,1.7222,0.2384,15.8253,5.8333,1.1328
242.3094,0.0604,1.7238,0.239,15.5344,6.5762,1.0468
242.3201,0.0611,1.7256,0.2395,15.4023,7.2302,1.0725
242.3318,0.0614,1.7275,0.2399,15.1494,7.9381,1.3213
242.3427,0.0618,1.7287,0.2403,14.76,8.5216,1.3639
242.354,0.0622,1.7308,0.2412,14.262,9.2514,0.8626
242.3649,0.063,1.7332,0.2424,13.7071,9.8099,0.0787
242.3759,0.063,1.7367,0.2448,12.9125,10.4388,359.6287
242.387,0.0627,1.7392,0.2473,12.2229,10.9388,0.1271
242.3983,0.0626,1.7418,0.2511,11.4489,11.4009,1.5331
242.4093,0.0635,1.7439,0.2552,10.837,11.6459,2.8211
242.4205,0.0649,1.7454,0.2587,10.3132,11.7524,3.3328
242.4314,0.0671,1.7468,0.2634,9.6411,11.9471,3.1985
242.4427,0.0689,1.7476,0.2677,9.084,12.1635,2.8329
242.4535,0.0713,1.7478,0.2739,8.5453,12.5017,2.4157
242.4648,0.0731,1.7481,0.2792,8.3527,12.7619,2.389
242.4757,0.0759,1.7476,0.2864,8.3259,13.1535,2.6451
242.4872,0.078,1.7465,0.2913,8.3052,13.4675,2.9025
242.4979,0.0806,1.7445,0.2986,8.3748,13.8326,3.1088
