time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
535.8088,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8196,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8307,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8416,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8536,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8639,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8755,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8859,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.8973,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9082,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9191,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9305,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9415,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9542,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9642,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9749,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.986,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
535.9973,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0079,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0189,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0305,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0424,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.054,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0647,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0762,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0867,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.0975,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1086,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1196,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1306,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1415,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1534,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1638,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1753,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1857,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.1969,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2088,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2201,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2311,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.242,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2534,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2642,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2753,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2862,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.2971,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3083,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3193,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.33,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3414,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3525,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3636,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3752,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3862,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.3965,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.408,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4186,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4299,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4415,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4521,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4636,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4746,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4855,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.4963,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5075,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5189,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5298,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5416,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5531,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5636,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5745,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5857,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.5965,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.6075,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.6186,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
536.6298,-0.9796,0.0555,-0.5989,317.5352,281.0483,12.9545
