time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
510.6516,0.0204,1.5749,0.1381,25.4904,353.9919,357.2437
510.663,0.0203,1.5751,0.1379,25.3457,354.0976,357.2974
510.6739,0.0201,1.5751,0.1377,25.2254,354.2503,357.2352
510.685,0.0198,1.575,0.1374,25.1035,354.3735,357.2803
510.696,0.0196,1.575,0.1372,25.0062,354.5259,357.2996
510.708,0.0195,1.575,0.1371,24.9503,354.6989,357.3736
510.7186,0.0192,1.5752,0.1369,24.9172,354.8829,357.4332
510.7294,0.0189,1.5752,0.1367,24.8642,355.0004,357.5086
510.7404,0.0186,1.5752,0.1365,24.8167,355.1222,357.6013
510.7515,0.0184,1.5751,0.1363,24.8039,355.28,357.7625
510.7629,0.0181,1.575,0.1362,24.8325,355.3103,357.7916
510.7739,0.0178,1.575,0.1359,24.8563,355.377,357.805
510.785,0.0176,1.575,0.1358,24.8357,355.4425,357.8669
510.7959,0.0174,1.5752,0.1357,24.8398,355.4671,357.8417
510.8076,0.0172,1.5752,0.1356,24.8416,355.4919,357.9
510.8185,0.0169,1.5753,0.1355,24.7998,355.5098,357.8669
510.8297,0.0168,1.5754,0.1355,24.7401,355.5237,357.8995
510.8404,0.0166,1.5754,0.1354,24.7384,355.4698,357.8212
510.8518,0.0164,1.5755,0.1354,24.7235,355.4456,357.8063
510.8626,0.0162,1.5755,0.1353,24.6798,355.4284,357.8293
510.874,0.016,1.5756,0.1353,24.6568,355.3706,357.8078
510.8849,0.016,1.5756,0.1353,24.6764,355.4129,357.8548
510.8959,0.0159,1.5757,0.1353,24.5927,355.3875,357.8155
510.9081,0.0158,1.5758,0.1354,24.6299,355.374,357.7823
510.9177,0.0158,1.5759,0.1354,24.6214,355.3781,357.7752
510.9297,0.0156,1.576,0.1355,24.5962,355.3931,357.8084
510.9399,0.0155,1.5762,0.1356,24.5619,355.3839,357.7891
510.9514,0.0154,1.5763,0.1356,24.5373,355.3762,357.7997
510.9629,0.0153,1.5766,0.1358,24.4266,355.324,357.7807
510.9736,0.0152,1.5766,0.1359,24.3792,355.3206,357.8292
510.9849,0.0151,1.5769,0.136,24.2462,355.3004,357.8461
510.9959,0.015,1.577,0.1361,24.2441,355.2422,357.819
511.0073,0.015,1.5771,0.1362,24.2162,355.2184,357.7888
511.0182,0.0149,1.5773,0.1364,24.1466,355.1755,357.7915
511.0291,0.0149,1.5776,0.1366,24.0551,355.1591,357.7892
511.0404,0.0149,1.5778,0.1367,23.9618,355.1271,357.7508
511.0515,0.0147,1.578,0.137,23.8598,355.1168,357.7393
511.0624,0.0148,1.5781,0.137,23.7423,355.114,357.7593
511.0739,0.0148,1.5782,0.1371,23.7401,355.1108,357.7397
511.0845,0.0148,1.5785,0.1372,23.7252,355.1539,357.766
511.0959,0.0147,1.5788,0.1373,23.7424,355.1363,357.764
511.1066,0.0146,1.5791,0.1374,23.6363,355.1839,357.7798
511.1178,0.0145,1.5796,0.1375,23.4882,355.1848,357.8031
511.1302,0.0144,1.5799,0.1377,23.4124,355.1685,357.8416
511.1399,0.0144,1.5803,0.1379,23.2432,355.2048,357.8287
511.1515,0.0142,1.5805,0.138,23.1084,355.1929,357.8911
511.1624,0.0142,1.581,0.1381,23.0163,355.1098,357.8479
511.1739,0.014,1.5816,0.1382,22.8367,355.1199,357.882
511.1847,0.0139,1.5823,0.1385,22.639,355.0975,357.8308
511.1969,0.0139,1.5831,0.1385,22.3272,355.0607,357.8459
511.2069,0.0138,1.5837,0.1384,22.1073,355.0715,357.8226
511.2181,0.0137,1.5839,0.1382,21.9242,355.0918,357.8226
511.2293,0.0136,1.5846,0.1381,21.8441,355.0226,357.7299
511.2402,0.0134,1.5855,0.1381,21.7696,355.0255,357.7151
511.2514,0.0133,1.5867,0.1381,21.4456,354.9393,357.7742
511.2628,0.0133,1.5876,0.1381,21.1651,354.968,357.8556
511.2736,0.0134,1.5885,0.138,20.9037,354.9438,357.8743
511.2848,0.0134,1.5891,0.1379,20.6872,354.9299,357.7984
511.296,0.0135,1.5898,0.1376,20.4645,355.0218,357.6993
511.3074,0.0133,1.5908,0.1375,20.2488,355.0042,357.5943
511.3183,0.0132,1.5913,0.1374,20.1332,355.0712,357.5799
511.3298,0.0132,1.5922,0.1374,19.9273,355.0841,357.5298
511.3405,0.0133,1.5933,0.1375,19.7409,355.0352,357.4366
511.3513,0.0134,1.5944,0.1376,19.3025,355.04,357.4515
511.3626,0.0135,1.5948,0.1375,19.0279,355.0227,357.45
511.3738,0.0136,1.5948,0.1374,18.8335,354.9874,357.501
511.3849,0.0138,1.5948,0.1372,18.7795,354.9378,357.4156
511.3958,0.0138,1.5948,0.1372,18.8019,354.9534,357.4171
511.407,0.014,1.5953,0.1374,18.8546,354.8388,357.4507
511.4182,0.0141,1.5955,0.1374,18.8228,354.7794,357.5426
511.4297,0.0146,1.5953,0.1372,18.8454,354.6443,357.6322
511.4405,0.0149,1.5952,0.137,18.9667,354.5288,357.7218
511.4514,0.0153,1.5951,0.1368,19.0708,354.4778,357.8104
511.4628,0.0154,1.5952,0.1366,19.2791,354.365,357.8079
511.4737,0.0158,1.5954,0.1364,19.3798,354.2206,357.8092
511.485,0.0159,1.5956,0.1362,19.4745,354.0306,357.7247
