ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p14,1,1,1,1,62.59215,73.18021,Practice,Hit,63.04786,70.99125,Centre,0,0,1.5,Infinity,1.4304,posture_decision_experiment/p14/S001/movement_head_T001.csv,posture_decision_experiment/p14/S001/movement_right_hand_T001.csv,posture_decision_experiment/p14/S001/movement_left_hand_T001.csv
p14,1,2,1,2,84.84801,89.49187,Practice,Hit,85.29258,88.49184,Centre,0,0,1.3,Infinity,0.7611,posture_decision_experiment/p14/S001/movement_head_T002.csv,posture_decision_experiment/p14/S001/movement_right_hand_T002.csv,posture_decision_experiment/p14/S001/movement_left_hand_T002.csv
p14,1,3,1,3,94.28196,95.75874,Practice,Hit,94.69282,95.2365,Centre,0,0,1,Infinity,1.4034,posture_decision_experiment/p14/S001/movement_head_T003.csv,posture_decision_experiment/p14/S001/movement_right_hand_T003.csv,posture_decision_experiment/p14/S001/movement_left_hand_T003.csv
p14,1,4,1,4,99.31542,101.6923,Practice,Hit,99.72628,100.4033,Centre,0,0,1.3,Infinity,0.9263,posture_decision_experiment/p14/S001/movement_head_T004.csv,posture_decision_experiment/p14/S001/movement_right_hand_T004.csv,posture_decision_experiment/p14/S001/movement_left_hand_T004.csv
p14,1,5,1,5,104.9269,110.9037,Practice,Hit,105.3378,105.9258,Centre,0,0,1.5,Infinity,1.2193,posture_decision_experiment/p14/S001/movement_head_T005.csv,posture_decision_experiment/p14/S001/movement_right_hand_T005.csv,posture_decision_experiment/p14/S001/movement_left_hand_T005.csv
p14,1,6,1,6,114.3715,116.1372,Practice,Hit,114.7602,115.6039,Centre,0,0,1,Infinity,0.8476,posture_decision_experiment/p14/S001/movement_head_T006.csv,posture_decision_experiment/p14/S001/movement_right_hand_T006.csv,posture_decision_experiment/p14/S001/movement_left_hand_T006.csv
p14,1,7,2,1,125.894,127.2042,Baseline,Hit,126.3607,126.8264,Centre,0,0,1,Infinity,1.2454,posture_decision_experiment/p14/S001/movement_head_T007.csv,posture_decision_experiment/p14/S001/movement_right_hand_T007.csv,posture_decision_experiment/p14/S001/movement_left_hand_T007.csv
p14,1,8,2,2,130.5713,131.5933,Baseline,Hit,130.9939,131.1377,Centre,0,0,1,Infinity,1.3476,posture_decision_experiment/p14/S001/movement_head_T008.csv,posture_decision_experiment/p14/S001/movement_right_hand_T008.csv,posture_decision_experiment/p14/S001/movement_left_hand_T008.csv
p14,1,9,2,3,135.3831,137.9046,Baseline,Hit,135.7048,136.1156,Centre,0,0,1.5,Infinity,1.4008,posture_decision_experiment/p14/S001/movement_head_T009.csv,posture_decision_experiment/p14/S001/movement_right_hand_T009.csv,posture_decision_experiment/p14/S001/movement_left_hand_T009.csv
p14,1,10,2,4,142.0834,143.327,Baseline,Hit,142.5278,142.7714,Centre,0,0,1,Infinity,1.4795,posture_decision_experiment/p14/S001/movement_head_T010.csv,posture_decision_experiment/p14/S001/movement_right_hand_T010.csv,posture_decision_experiment/p14/S001/movement_left_hand_T010.csv
p14,1,11,2,5,147.2947,147.716,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.4897,posture_decision_experiment/p14/S001/movement_head_T011.csv,posture_decision_experiment/p14/S001/movement_right_hand_T011.csv,posture_decision_experiment/p14/S001/movement_left_hand_T011.csv
p14,1,12,2,6,151.6612,154.9052,Baseline,Hit,152.1281,152.7162,Centre,0,0,1.5,Infinity,1.2043,posture_decision_experiment/p14/S001/movement_head_T012.csv,posture_decision_experiment/p14/S001/movement_right_hand_T012.csv,posture_decision_experiment/p14/S001/movement_left_hand_T012.csv
p14,1,13,2,7,158.7171,160.2609,Baseline,Hit,159.195,159.7942,Centre,0,0,1.3,Infinity,1.1746,posture_decision_experiment/p14/S001/movement_head_T013.csv,posture_decision_experiment/p14/S001/movement_right_hand_T013.csv,posture_decision_experiment/p14/S001/movement_left_hand_T013.csv
p14,1,14,2,8,163.6289,165.0055,Baseline,Hit,164.0509,164.5388,Centre,0,0,1.3,Infinity,1.0274,posture_decision_experiment/p14/S001/movement_head_T014.csv,posture_decision_experiment/p14/S001/movement_right_hand_T014.csv,posture_decision_experiment/p14/S001/movement_left_hand_T014.csv
p14,1,15,2,9,168.0959,170.239,Baseline,Hit,168.4067,168.9612,Centre,0,0,1.5,Infinity,1.0709,posture_decision_experiment/p14/S001/movement_head_T015.csv,posture_decision_experiment/p14/S001/movement_right_hand_T015.csv,posture_decision_experiment/p14/S001/movement_left_hand_T015.csv
p14,1,16,2,10,173.5845,175.0725,Baseline,Hit,174.0399,174.6503,Centre,0,0,1.3,Infinity,0.8688,posture_decision_experiment/p14/S001/movement_head_T016.csv,posture_decision_experiment/p14/S001/movement_right_hand_T016.csv,posture_decision_experiment/p14/S001/movement_left_hand_T016.csv
p14,1,17,2,11,178.7066,179.9504,Baseline,Hit,179.1401,179.606,Centre,0,0,1,Infinity,1.2934,posture_decision_experiment/p14/S001/movement_head_T017.csv,posture_decision_experiment/p14/S001/movement_right_hand_T017.csv,posture_decision_experiment/p14/S001/movement_left_hand_T017.csv
p14,1,18,2,12,183.163,185.1728,Baseline,Hit,183.6074,184.1395,Centre,0,0,1.5,Infinity,1.1961,posture_decision_experiment/p14/S001/movement_head_T018.csv,posture_decision_experiment/p14/S001/movement_right_hand_T018.csv,posture_decision_experiment/p14/S001/movement_left_hand_T018.csv
p14,1,19,2,13,188.5183,189.8174,Baseline,Hit,188.8514,189.1174,Centre,0,0,1,Infinity,1.3301,posture_decision_experiment/p14/S001/movement_head_T019.csv,posture_decision_experiment/p14/S001/movement_right_hand_T019.csv,posture_decision_experiment/p14/S001/movement_left_hand_T019.csv
p14,1,20,2,14,193.0404,194.262,Baseline,Hit,193.3515,193.9065,Centre,0,0,1,Infinity,1.2007,posture_decision_experiment/p14/S001/movement_head_T020.csv,posture_decision_experiment/p14/S001/movement_right_hand_T020.csv,posture_decision_experiment/p14/S001/movement_left_hand_T020.csv
p14,1,21,2,15,197.5181,198.7955,Baseline,Hit,198.0181,198.4955,Centre,0,0,1,Infinity,0.9332,posture_decision_experiment/p14/S001/movement_head_T021.csv,posture_decision_experiment/p14/S001/movement_right_hand_T021.csv,posture_decision_experiment/p14/S001/movement_left_hand_T021.csv
p14,1,22,2,16,201.9073,203.2512,Baseline,Hit,202.3541,202.8401,Centre,0,0,1.3,Infinity,0.7541,posture_decision_experiment/p14/S001/movement_head_T022.csv,posture_decision_experiment/p14/S001/movement_right_hand_T022.csv,posture_decision_experiment/p14/S001/movement_left_hand_T022.csv
p14,1,23,2,17,206.5627,210.4403,Baseline,Hit,207.0626,207.4958,Centre,0,0,1.5,Infinity,0.972,posture_decision_experiment/p14/S001/movement_head_T023.csv,posture_decision_experiment/p14/S001/movement_right_hand_T023.csv,posture_decision_experiment/p14/S001/movement_left_hand_T023.csv
p14,1,24,2,18,213.8746,215.9072,Baseline,Hit,214.2415,214.8183,Centre,0,0,1.5,Infinity,1.0901,posture_decision_experiment/p14/S001/movement_head_T024.csv,posture_decision_experiment/p14/S001/movement_right_hand_T024.csv,posture_decision_experiment/p14/S001/movement_left_hand_T024.csv
p14,1,25,2,19,220.6861,222.1852,Baseline,Hit,221.1864,221.7407,Centre,0,0,1.3,Infinity,1.349,posture_decision_experiment/p14/S001/movement_head_T025.csv,posture_decision_experiment/p14/S001/movement_right_hand_T025.csv,posture_decision_experiment/p14/S001/movement_left_hand_T025.csv
p14,1,26,2,20,225.7193,227.0298,Baseline,Hit,226.1747,226.5964,Centre,0,0,1.3,Infinity,1.1047,posture_decision_experiment/p14/S001/movement_head_T026.csv,posture_decision_experiment/p14/S001/movement_right_hand_T026.csv,posture_decision_experiment/p14/S001/movement_left_hand_T026.csv
p14,1,27,2,21,232.186,233.6189,Baseline,Hit,232.6861,233.23,Centre,0,0,1.3,Infinity,1.4362,posture_decision_experiment/p14/S001/movement_head_T027.csv,posture_decision_experiment/p14/S001/movement_right_hand_T027.csv,posture_decision_experiment/p14/S001/movement_left_hand_T027.csv
p14,1,28,2,22,236.9089,238.9302,Baseline,Hit,237.3533,237.8857,Centre,0,0,1.5,Infinity,0.9297,posture_decision_experiment/p14/S001/movement_head_T028.csv,posture_decision_experiment/p14/S001/movement_right_hand_T028.csv,posture_decision_experiment/p14/S001/movement_left_hand_T028.csv
p14,1,29,2,23,242.3981,243.6414,Baseline,Hit,242.8215,243.3192,Centre,0,0,1,Infinity,1.1281,posture_decision_experiment/p14/S001/movement_head_T029.csv,posture_decision_experiment/p14/S001/movement_right_hand_T029.csv,posture_decision_experiment/p14/S001/movement_left_hand_T029.csv
p14,1,30,2,24,247.0866,248.2305,Baseline,Hit,247.3974,247.7971,Centre,0,0,1.3,Infinity,1.4243,posture_decision_experiment/p14/S001/movement_head_T030.csv,posture_decision_experiment/p14/S001/movement_right_hand_T030.csv,posture_decision_experiment/p14/S001/movement_left_hand_T030.csv
p14,1,31,2,25,251.6866,254.0974,Baseline,Hit,252.0533,252.6306,Centre,0,0,1.5,Infinity,1.1692,posture_decision_experiment/p14/S001/movement_head_T031.csv,posture_decision_experiment/p14/S001/movement_right_hand_T031.csv,posture_decision_experiment/p14/S001/movement_left_hand_T031.csv
p14,1,32,2,26,257.2755,258.7753,Baseline,Hit,257.7644,258.3197,Centre,0,0,1.3,Infinity,0.7514,posture_decision_experiment/p14/S001/movement_head_T032.csv,posture_decision_experiment/p14/S001/movement_right_hand_T032.csv,posture_decision_experiment/p14/S001/movement_left_hand_T032.csv
p14,1,33,2,27,262.0198,264.131,Baseline,Hit,262.5202,263.0643,Centre,0,0,1.5,Infinity,1.2326,posture_decision_experiment/p14/S001/movement_head_T033.csv,posture_decision_experiment/p14/S001/movement_right_hand_T033.csv,posture_decision_experiment/p14/S001/movement_left_hand_T033.csv
p14,1,34,3,1,276.0091,277.3759,Main,Miss,276.4203,276.8426,Right,0,5,1.3,0.9555817,0.8581,posture_decision_experiment/p14/S001/movement_head_T034.csv,posture_decision_experiment/p14/S001/movement_right_hand_T034.csv,posture_decision_experiment/p14/S001/movement_left_hand_T034.csv
p14,1,35,3,2,281.254,282.3427,Main,Skipped,281.7204,282.1094,Left,1,5,1.3,0.9555817,0.9911,posture_decision_experiment/p14/S001/movement_head_T035.csv,posture_decision_experiment/p14/S001/movement_right_hand_T035.csv,posture_decision_experiment/p14/S001/movement_left_hand_T035.csv
p14,1,36,3,3,286.0545,286.4873,Main,FailTooEarly,,,,1,5,1,0.8222504,1.0834,posture_decision_experiment/p14/S001/movement_head_T036.csv,posture_decision_experiment/p14/S001/movement_right_hand_T036.csv,posture_decision_experiment/p14/S001/movement_left_hand_T036.csv
p14,1,37,3,4,290.2651,291.4208,Main,Hit,290.6089,291.1208,Right,6,5,1,0.8222504,1.2458,posture_decision_experiment/p14/S001/movement_head_T037.csv,posture_decision_experiment/p14/S001/movement_right_hand_T037.csv,posture_decision_experiment/p14/S001/movement_left_hand_T037.csv
p14,1,38,3,5,295.4215,296.5432,Main,Hit,295.7878,296.321,Left,11,5,1,0.8222504,1.255,posture_decision_experiment/p14/S001/movement_head_T038.csv,posture_decision_experiment/p14/S001/movement_right_hand_T038.csv,posture_decision_experiment/p14/S001/movement_left_hand_T038.csv
p14,1,39,3,6,299.7436,300.8878,Main,Hit,300.1322,300.5989,Right,16,5,1,0.8222504,0.8518,posture_decision_experiment/p14/S001/movement_head_T039.csv,posture_decision_experiment/p14/S001/movement_right_hand_T039.csv,posture_decision_experiment/p14/S001/movement_left_hand_T039.csv
p14,1,40,3,7,304.4656,305.4213,Main,Skipped,304.7992,305.1546,Left,17,5,1.5,1.833389,1.0148,posture_decision_experiment/p14/S001/movement_head_T040.csv,posture_decision_experiment/p14/S001/movement_right_hand_T040.csv,posture_decision_experiment/p14/S001/movement_left_hand_T040.csv
p14,1,41,3,8,308.6995,309.8326,Main,Skipped,309.1995,309.6214,Right,18,5,1.5,1.833389,0.9987,posture_decision_experiment/p14/S001/movement_head_T041.csv,posture_decision_experiment/p14/S001/movement_right_hand_T041.csv,posture_decision_experiment/p14/S001/movement_left_hand_T041.csv
p14,1,42,3,9,313.2221,314.4105,Main,Skipped,313.6769,314.1771,Right,19,5,1.3,0.9555817,0.9782,posture_decision_experiment/p14/S001/movement_head_T042.csv,posture_decision_experiment/p14/S001/movement_right_hand_T042.csv,posture_decision_experiment/p14/S001/movement_left_hand_T042.csv
p14,1,43,3,10,317.2546,318.4328,Main,Skipped,317.7547,318.2106,Left,20,5,1.5,1.833389,0.8305,posture_decision_experiment/p14/S001/movement_head_T043.csv,posture_decision_experiment/p14/S001/movement_right_hand_T043.csv,posture_decision_experiment/p14/S001/movement_left_hand_T043.csv
p14,1,44,3,11,322.3554,323.3885,Main,Skipped,322.7329,323.1774,Right,21,5,1.5,1.833389,0.9627,posture_decision_experiment/p14/S001/movement_head_T044.csv,posture_decision_experiment/p14/S001/movement_right_hand_T044.csv,posture_decision_experiment/p14/S001/movement_left_hand_T044.csv
p14,1,45,3,12,326.5108,327.6887,Main,Hit,326.8776,327.4554,Left,26,5,1,0.8222504,0.7513,posture_decision_experiment/p14/S001/movement_head_T045.csv,posture_decision_experiment/p14/S001/movement_right_hand_T045.csv,posture_decision_experiment/p14/S001/movement_left_hand_T045.csv
p14,1,46,3,13,331.0558,332.1333,Main,Skipped,331.3666,331.8555,Right,27,5,1.5,1.833389,0.9592,posture_decision_experiment/p14/S001/movement_head_T046.csv,posture_decision_experiment/p14/S001/movement_right_hand_T046.csv,posture_decision_experiment/p14/S001/movement_left_hand_T046.csv
p14,1,47,3,14,335.5663,336.7223,Main,Skipped,336.0112,336.5001,Right,28,5,1.5,1.833389,1.0294,posture_decision_experiment/p14/S001/movement_head_T047.csv,posture_decision_experiment/p14/S001/movement_right_hand_T047.csv,posture_decision_experiment/p14/S001/movement_left_hand_T047.csv
p14,1,48,3,15,340.3557,341.5114,Main,Skipped,340.7776,341.3003,Right,29,5,1.3,0.9555817,1.2311,posture_decision_experiment/p14/S001/movement_head_T048.csv,posture_decision_experiment/p14/S001/movement_right_hand_T048.csv,posture_decision_experiment/p14/S001/movement_left_hand_T048.csv
p14,1,49,3,16,346.3002,347.6671,Main,Miss,346.7006,347.3671,Right,29,5,1.3,0.9555817,1.4043,posture_decision_experiment/p14/S001/movement_head_T049.csv,posture_decision_experiment/p14/S001/movement_right_hand_T049.csv,posture_decision_experiment/p14/S001/movement_left_hand_T049.csv
p14,1,50,3,17,350.4787,351.6117,Main,Skipped,350.8674,351.3895,Right,30,5,1.3,0.9555817,0.8066,posture_decision_experiment/p14/S001/movement_head_T050.csv,posture_decision_experiment/p14/S001/movement_right_hand_T050.csv,posture_decision_experiment/p14/S001/movement_left_hand_T050.csv
