ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p35,1,1,1,1,31.21544,37.66792,Practice,Hit,31.68202,32.16774,Centre,0,0,1.3,Infinity,1.2583,posture_decision_experiment/p35/S001/movement_head_T001.csv,posture_decision_experiment/p35/S001/movement_right_hand_T001.csv,posture_decision_experiment/p35/S001/movement_left_hand_T001.csv
p35,1,2,1,2,41.40371,43.52367,Practice,Hit,41.90363,42.9681,Centre,0,0,1.5,Infinity,1.3771,posture_decision_experiment/p35/S001/movement_head_T002.csv,posture_decision_experiment/p35/S001/movement_right_hand_T002.csv,posture_decision_experiment/p35/S001/movement_left_hand_T002.csv
p35,1,3,1,3,46.4259,48.07938,Practice,Hit,46.91479,47.66825,Centre,0,0,1,Infinity,0.8847,posture_decision_experiment/p35/S001/movement_head_T003.csv,posture_decision_experiment/p35/S001/movement_right_hand_T003.csv,posture_decision_experiment/p35/S001/movement_left_hand_T003.csv
p35,1,4,1,4,51.55983,53.56845,Practice,Hit,51.91514,52.75731,Centre,0,0,1.5,Infinity,1.459,posture_decision_experiment/p35/S001/movement_head_T004.csv,posture_decision_experiment/p35/S001/movement_right_hand_T004.csv,posture_decision_experiment/p35/S001/movement_left_hand_T004.csv
p35,1,5,1,5,57.05897,58.76862,Practice,Hit,57.46996,58.33527,Centre,0,0,1.3,Infinity,1.4709,posture_decision_experiment/p35/S001/movement_head_T005.csv,posture_decision_experiment/p35/S001/movement_right_hand_T005.csv,posture_decision_experiment/p35/S001/movement_left_hand_T005.csv
p35,1,6,1,6,62.60332,63.7799,Practice,Hit,63.0032,63.41322,Centre,0,0,1,Infinity,1.2474,posture_decision_experiment/p35/S001/movement_head_T006.csv,posture_decision_experiment/p35/S001/movement_right_hand_T006.csv,posture_decision_experiment/p35/S001/movement_left_hand_T006.csv
p35,1,7,2,1,74.52622,75.14695,Baseline,Hit,74.88308,74.93583,Centre,0,0,1,Infinity,0.9545,posture_decision_experiment/p35/S001/movement_head_T007.csv,posture_decision_experiment/p35/S001/movement_right_hand_T007.csv,posture_decision_experiment/p35/S001/movement_left_hand_T007.csv
p35,1,8,2,2,80.09308,82.7472,Baseline,Hit,80.54842,80.94714,Centre,0,0,1.3,Infinity,0.8576,posture_decision_experiment/p35/S001/movement_head_T008.csv,posture_decision_experiment/p35/S001/movement_right_hand_T008.csv,posture_decision_experiment/p35/S001/movement_left_hand_T008.csv
p35,1,9,2,3,86.07114,87.29179,Baseline,Hit,86.42651,86.96956,Centre,0,0,1.5,Infinity,1.3023,posture_decision_experiment/p35/S001/movement_head_T009.csv,posture_decision_experiment/p35/S001/movement_right_hand_T009.csv,posture_decision_experiment/p35/S001/movement_left_hand_T009.csv
p35,1,10,2,4,90.23808,91.26971,Baseline,Hit,90.67185,91.12526,Centre,0,0,1,Infinity,0.9244,posture_decision_experiment/p35/S001/movement_head_T010.csv,posture_decision_experiment/p35/S001/movement_right_hand_T010.csv,posture_decision_experiment/p35/S001/movement_left_hand_T010.csv
p35,1,11,2,5,95.11575,96.14764,Baseline,Hit,95.57111,95.95875,Centre,0,0,1,Infinity,1.1806,posture_decision_experiment/p35/S001/movement_head_T011.csv,posture_decision_experiment/p35/S001/movement_right_hand_T011.csv,posture_decision_experiment/p35/S001/movement_left_hand_T011.csv
p35,1,12,2,6,99.21685,100.4922,Baseline,Hit,99.7051,100.1811,Centre,0,0,1.5,Infinity,1.0531,posture_decision_experiment/p35/S001/movement_head_T012.csv,posture_decision_experiment/p35/S001/movement_right_hand_T012.csv,posture_decision_experiment/p35/S001/movement_left_hand_T012.csv
p35,1,13,2,7,103.5719,104.6479,Baseline,Hit,103.9055,104.2924,Centre,0,0,1.5,Infinity,1.0595,posture_decision_experiment/p35/S001/movement_head_T013.csv,posture_decision_experiment/p35/S001/movement_right_hand_T013.csv,posture_decision_experiment/p35/S001/movement_left_hand_T013.csv
p35,1,14,2,8,107.5498,108.6036,Baseline,Hit,107.9723,108.4369,Centre,0,0,1,Infinity,0.8874,posture_decision_experiment/p35/S001/movement_head_T014.csv,posture_decision_experiment/p35/S001/movement_right_hand_T014.csv,posture_decision_experiment/p35/S001/movement_left_hand_T014.csv
p35,1,15,2,9,112.8279,114.2594,Baseline,Hit,113.2611,113.7038,Centre,0,0,1.5,Infinity,0.9588,posture_decision_experiment/p35/S001/movement_head_T015.csv,posture_decision_experiment/p35/S001/movement_right_hand_T015.csv,posture_decision_experiment/p35/S001/movement_left_hand_T015.csv
p35,1,16,2,10,117.5278,118.4928,Baseline,Hit,117.8612,118.315,Centre,0,0,1,Infinity,1.2481,posture_decision_experiment/p35/S001/movement_head_T016.csv,posture_decision_experiment/p35/S001/movement_right_hand_T016.csv,posture_decision_experiment/p35/S001/movement_left_hand_T016.csv
p35,1,17,2,11,124.5608,125.7375,Baseline,Hit,124.8946,125.4042,Centre,0,0,1.5,Infinity,1.2125,posture_decision_experiment/p35/S001/movement_head_T017.csv,posture_decision_experiment/p35/S001/movement_right_hand_T017.csv,posture_decision_experiment/p35/S001/movement_left_hand_T017.csv
p35,1,18,2,12,129.1611,130.1932,Baseline,Hit,129.5614,130.0377,Centre,0,0,1,Infinity,1.4108,posture_decision_experiment/p35/S001/movement_head_T018.csv,posture_decision_experiment/p35/S001/movement_right_hand_T018.csv,posture_decision_experiment/p35/S001/movement_left_hand_T018.csv
p35,1,19,2,13,134.2286,135.3045,Baseline,Hit,134.6617,135.0934,Centre,0,0,1.3,Infinity,1.2823,posture_decision_experiment/p35/S001/movement_head_T019.csv,posture_decision_experiment/p35/S001/movement_right_hand_T019.csv,posture_decision_experiment/p35/S001/movement_left_hand_T019.csv
