time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
188.9323,-0.0302,1.6392,0.2248,22.8752,359.8015,4.0645
188.9436,-0.0306,1.6393,0.225,22.7299,359.837,4.0691
188.9544,-0.0311,1.639,0.2253,22.6686,359.8885,4.0574
188.9655,-0.0315,1.6387,0.2255,22.6119,359.9008,4.0413
188.9766,-0.032,1.6382,0.2256,22.6863,359.9088,4.0134
188.9876,-0.0324,1.6375,0.2258,22.9234,359.9219,4.032
188.9988,-0.0328,1.637,0.2258,23.1431,359.9037,4.0057
189.0101,-0.0332,1.6368,0.226,23.4649,359.9578,4.0236
189.0214,-0.0336,1.6364,0.2261,23.7366,359.9198,4.0381
189.032,-0.0339,1.6368,0.2262,23.873,359.8694,4.026
189.0432,-0.0342,1.6371,0.2263,23.915,359.8739,4.0152
189.0544,-0.0345,1.6373,0.2263,23.8295,359.8707,4.0192
189.0658,-0.0348,1.6374,0.2262,23.8393,359.9137,4.0574
189.0765,-0.0351,1.6377,0.2261,23.7623,359.9115,4.052
189.0879,-0.0355,1.638,0.2259,23.6939,359.9034,4.0344
189.0991,-0.0357,1.6382,0.2256,23.6112,359.9178,4.0687
189.1099,-0.036,1.6384,0.2253,23.5078,359.8797,4.0838
189.121,-0.0362,1.6386,0.2251,23.4572,359.86,4.0917
189.1326,-0.0365,1.6387,0.2249,23.3457,359.8887,4.1095
189.143,-0.0367,1.6389,0.2246,23.2677,359.8234,4.1241
189.1544,-0.0369,1.639,0.2245,23.1807,359.8275,4.0829
189.1656,-0.037,1.6391,0.2245,23.114,359.8388,4.056
189.1765,-0.0373,1.6391,0.2243,23.0466,359.8556,4.0601
189.1878,-0.0375,1.6389,0.2242,22.942,359.8768,4.0489
189.1988,-0.0378,1.6386,0.224,22.9526,359.8908,4.0214
189.2099,-0.0381,1.6384,0.2241,22.9845,359.9075,4.0196
189.2211,-0.0384,1.6382,0.2239,23.0816,359.9292,4.006
189.2321,-0.0388,1.638,0.2239,23.0569,359.9734,4.0279
189.2434,-0.039,1.6382,0.224,23.0813,359.9601,4.022
189.2544,-0.0395,1.6384,0.2241,22.9771,359.9605,3.9791
189.2654,-0.0398,1.6381,0.2241,22.8744,0.0022,3.9811
189.2767,-0.0403,1.6379,0.224,22.7794,0.0776,3.9511
189.2876,-0.0407,1.6378,0.2239,22.7934,0.1323,3.9319
189.299,-0.0411,1.6378,0.2239,22.7916,0.1647,3.8494
189.3098,-0.0417,1.6378,0.2239,22.7944,0.1859,3.8323
