ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p3,1,1,1,1,25.52826,31.44549,Practice,Hit,25.86156,30.76769,Centre,0,0,1,Infinity,0.975,posture_decision_experiment/p3/S001/movement_head_T001.csv,posture_decision_experiment/p3/S001/movement_right_hand_T001.csv,posture_decision_experiment/p3/S001/movement_left_hand_T001.csv
p3,1,2,1,2,35.78414,36.70122,Practice,Hit,36.22879,36.27898,Centre,0,0,1,Infinity,1.2666,posture_decision_experiment/p3/S001/movement_head_T002.csv,posture_decision_experiment/p3/S001/movement_right_hand_T002.csv,posture_decision_experiment/p3/S001/movement_left_hand_T002.csv
p3,1,3,1,3,42.57305,44.63482,Practice,Hit,43.02921,43.12366,Centre,0,0,1.5,Infinity,0.7918,posture_decision_experiment/p3/S001/movement_head_T003.csv,posture_decision_experiment/p3/S001/movement_right_hand_T003.csv,posture_decision_experiment/p3/S001/movement_left_hand_T003.csv
p3,1,4,1,4,55.28466,57.4908,Practice,Hit,55.75135,56.00187,Centre,0,0,1.5,Infinity,1.1472,posture_decision_experiment/p3/S001/movement_head_T004.csv,posture_decision_experiment/p3/S001/movement_right_hand_T004.csv,posture_decision_experiment/p3/S001/movement_left_hand_T004.csv
p3,1,5,1,5,62.84059,64.0688,Practice,Hit,63.19582,63.40211,Centre,0,0,1.3,Infinity,1.3191,posture_decision_experiment/p3/S001/movement_head_T005.csv,posture_decision_experiment/p3/S001/movement_right_hand_T005.csv,posture_decision_experiment/p3/S001/movement_left_hand_T005.csv
p3,1,6,1,6,67.36192,68.60229,Practice,Hit,67.78419,67.91338,Centre,0,0,1.3,Infinity,1.2782,posture_decision_experiment/p3/S001/movement_head_T006.csv,posture_decision_experiment/p3/S001/movement_right_hand_T006.csv,posture_decision_experiment/p3/S001/movement_left_hand_T006.csv
p3,1,7,2,1,79.38483,80.04711,Baseline,Hit,79.75145,79.82488,Centre,0,0,1,Infinity,1.3844,posture_decision_experiment/p3/S001/movement_head_T007.csv,posture_decision_experiment/p3/S001/movement_right_hand_T007.csv,posture_decision_experiment/p3/S001/movement_left_hand_T007.csv
p3,1,8,2,2,83.68459,84.7806,Baseline,Hit,84.12912,84.15836,Centre,0,0,1.5,Infinity,0.9335,posture_decision_experiment/p3/S001/movement_head_T008.csv,posture_decision_experiment/p3/S001/movement_right_hand_T008.csv,posture_decision_experiment/p3/S001/movement_left_hand_T008.csv
p3,1,9,2,3,88.38503,88.79185,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,1.2619,posture_decision_experiment/p3/S001/movement_head_T009.csv,posture_decision_experiment/p3/S001/movement_right_hand_T009.csv,posture_decision_experiment/p3/S001/movement_left_hand_T009.csv
p3,1,10,2,4,92.61849,93.70312,Baseline,Hit,92.96336,93.45866,Centre,0,0,1.3,Infinity,0.9611,posture_decision_experiment/p3/S001/movement_head_T010.csv,posture_decision_experiment/p3/S001/movement_right_hand_T010.csv,posture_decision_experiment/p3/S001/movement_left_hand_T010.csv
