time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
340.1145,-0.0154,1.3296,0.4235,32.4196,169.5608,5.3976
340.1259,-0.0156,1.3295,0.4233,32.2908,169.5096,5.6017
340.1368,-0.0158,1.3294,0.4232,32.1266,169.458,5.8045
340.1481,-0.016,1.3293,0.4231,31.9154,169.419,6.0604
340.1591,-0.0163,1.3292,0.423,31.7461,169.367,6.2309
340.1702,-0.0166,1.3293,0.4227,31.6946,169.2947,6.2392
340.1811,-0.017,1.3297,0.4222,31.8134,169.2183,6.0617
340.1922,-0.0174,1.3303,0.4214,32.1489,169.0895,5.6601
340.2036,-0.0179,1.331,0.4206,32.5593,168.9432,5.1966
340.2144,-0.0184,1.3315,0.4199,32.8609,168.8236,4.8844
340.2255,-0.0188,1.332,0.4192,33.0968,168.7119,4.6994
340.2367,-0.0191,1.3322,0.4189,33.1435,168.6751,4.7
340.2477,-0.0194,1.3322,0.4187,33.0237,168.6288,4.8869
340.2589,-0.0198,1.3322,0.4187,32.836,168.575,5.1362
340.2701,-0.0201,1.3321,0.4187,32.6237,168.4861,5.4006
340.2811,-0.0204,1.332,0.4187,32.5157,168.4044,5.5268
340.2924,-0.0207,1.3322,0.4185,32.5306,168.2809,5.4047
340.3039,-0.021,1.3325,0.4182,32.6965,168.1988,5.1416
340.3145,-0.0213,1.3329,0.4177,32.9368,168.1458,4.8089
340.3256,-0.0215,1.3332,0.4173,33.0847,168.1212,4.6359
340.3366,-0.0217,1.3334,0.417,33.1178,168.1316,4.6491
340.3477,-0.022,1.3335,0.4168,33.0488,168.1308,4.8123
340.3589,-0.0222,1.3335,0.4167,32.9417,168.0971,5.001
340.3702,-0.0225,1.3335,0.4165,32.8172,168.0459,5.2096
340.3812,-0.0227,1.3334,0.4164,32.7337,167.9901,5.344
340.3923,-0.023,1.3334,0.4163,32.6556,167.9147,5.4241
340.4036,-0.0232,1.3334,0.4161,32.6333,167.8895,5.4189
340.4145,-0.0234,1.3335,0.416,32.6232,167.9139,5.4241
340.4254,-0.0236,1.3336,0.4157,32.6567,167.9605,5.4266
340.4369,-0.0237,1.3338,0.4155,32.7021,167.9993,5.4363
340.4478,-0.0239,1.3339,0.4152,32.7312,167.9966,5.4683
340.459,-0.0239,1.334,0.4151,32.7622,168.0018,5.5208
340.4701,-0.0244,1.3339,0.4152,32.7327,167.952,5.6391
340.4812,-0.0247,1.3338,0.4152,32.6975,167.8961,5.6903
340.4925,-0.0248,1.3337,0.4152,32.6595,167.8545,5.7054
