ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p29,1,1,1,1,39.73134,48.43494,Practice,Hit,40.1315,44.27925,Centre,0,0,1.5,Infinity,0.8727,posture_decision_experiment/p29/S001/movement_head_T001.csv,posture_decision_experiment/p29/S001/movement_right_hand_T001.csv,posture_decision_experiment/p29/S001/movement_left_hand_T001.csv
p29,1,2,1,2,62.66549,75.50251,Practice,Hit,63.06544,64.36881,Centre,0,0,1.5,Infinity,0.88,posture_decision_experiment/p29/S001/movement_head_T002.csv,posture_decision_experiment/p29/S001/movement_right_hand_T002.csv,posture_decision_experiment/p29/S001/movement_left_hand_T002.csv
p29,1,3,1,3,83.61036,86.63622,Practice,Hit,84.09885,84.91394,Centre,0,0,1.3,Infinity,0.946,posture_decision_experiment/p29/S001/movement_head_T003.csv,posture_decision_experiment/p29/S001/movement_right_hand_T003.csv,posture_decision_experiment/p29/S001/movement_left_hand_T003.csv
p29,1,4,1,4,91.1441,93.73646,Practice,Hit,91.64383,92.6142,Centre,0,0,1.3,Infinity,1.2452,posture_decision_experiment/p29/S001/movement_head_T004.csv,posture_decision_experiment/p29/S001/movement_right_hand_T004.csv,posture_decision_experiment/p29/S001/movement_left_hand_T004.csv
p29,1,5,1,5,100.5328,104.7257,Practice,Hit,100.8998,103.8701,Centre,0,0,1,Infinity,0.9687,posture_decision_experiment/p29/S001/movement_head_T005.csv,posture_decision_experiment/p29/S001/movement_right_hand_T005.csv,posture_decision_experiment/p29/S001/movement_left_hand_T005.csv
p29,1,6,1,6,108.9889,110.6703,Practice,Hit,109.3776,109.9926,Centre,0,0,1,Infinity,1.3049,posture_decision_experiment/p29/S001/movement_head_T006.csv,posture_decision_experiment/p29/S001/movement_right_hand_T006.csv,posture_decision_experiment/p29/S001/movement_left_hand_T006.csv
p29,1,7,2,1,120.6228,123.8708,Baseline,Hit,121.0116,121.3818,Centre,0,0,1.5,Infinity,0.9899,posture_decision_experiment/p29/S001/movement_head_T007.csv,posture_decision_experiment/p29/S001/movement_right_hand_T007.csv,posture_decision_experiment/p29/S001/movement_left_hand_T007.csv
p29,1,8,2,2,127.4343,128.6265,Baseline,Hit,127.8336,128.2043,Centre,0,0,1,Infinity,1.0625,posture_decision_experiment/p29/S001/movement_head_T008.csv,posture_decision_experiment/p29/S001/movement_right_hand_T008.csv,posture_decision_experiment/p29/S001/movement_left_hand_T008.csv
p29,1,9,2,3,132.3678,133.3933,Baseline,Hit,132.8119,133.0711,Centre,0,0,1,Infinity,1.2633,posture_decision_experiment/p29/S001/movement_head_T009.csv,posture_decision_experiment/p29/S001/movement_right_hand_T009.csv,posture_decision_experiment/p29/S001/movement_left_hand_T009.csv
p29,1,10,2,4,136.59,139.9824,Baseline,Hit,137.012,137.5046,Centre,0,0,1.5,Infinity,0.8004,posture_decision_experiment/p29/S001/movement_head_T010.csv,posture_decision_experiment/p29/S001/movement_right_hand_T010.csv,posture_decision_experiment/p29/S001/movement_left_hand_T010.csv
p29,1,11,2,5,144.6456,146.4382,Baseline,Hit,145.0455,145.6382,Centre,0,0,1.3,Infinity,1.2149,posture_decision_experiment/p29/S001/movement_head_T011.csv,posture_decision_experiment/p29/S001/movement_right_hand_T011.csv,posture_decision_experiment/p29/S001/movement_left_hand_T011.csv
