time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
39.7313,0.0209,1.2667,0.3014,32.9587,147.1517,339.9573
39.7431,0.0209,1.2668,0.3014,32.9563,147.1474,339.9738
39.754,0.0209,1.2669,0.3014,32.9679,147.1597,340.0043
39.765,0.0209,1.267,0.3014,32.9956,147.1574,340.02
39.7761,0.021,1.2671,0.3015,33.0325,147.1815,340.0497
39.7871,0.021,1.2671,0.3015,33.0451,147.1997,340.073
39.7981,0.021,1.2672,0.3015,33.0487,147.1955,340.059
39.8091,0.021,1.2672,0.3015,33.0614,147.1799,340.0363
39.8207,0.021,1.2673,0.3015,33.0844,147.1473,340.0077
39.8314,0.021,1.2674,0.3015,33.1051,147.1379,339.9916
39.8425,0.021,1.2675,0.3015,33.1219,147.1349,339.9889
39.8537,0.021,1.2676,0.3016,33.1406,147.1405,340.0073
39.8649,0.021,1.2676,0.3016,33.1506,147.1369,340.01
39.876,0.0209,1.2677,0.3016,33.1469,147.1158,340.0039
39.8871,0.0209,1.2678,0.3016,33.1355,147.0809,339.9867
39.8982,0.0209,1.2679,0.3016,33.1472,147.0555,339.9618
39.9097,0.0209,1.268,0.3016,33.1582,147.0448,339.9537
39.9205,0.0209,1.2681,0.3016,33.1811,147.054,339.9818
39.9313,0.021,1.2682,0.3016,33.1901,147.0848,340.0302
39.9427,0.021,1.2682,0.3017,33.1906,147.0933,340.0653
39.9539,0.0209,1.2683,0.3017,33.1805,147.079,340.0751
39.9651,0.0209,1.2683,0.3017,33.1698,147.0649,340.0746
39.9763,0.0209,1.2683,0.3017,33.1738,147.0363,340.0599
39.9871,0.0208,1.2684,0.3018,33.1852,147.0154,340.04
39.9991,0.0208,1.2684,0.3018,33.1891,147.0078,340.0355
40.0096,0.0208,1.2683,0.3019,33.1727,147.0203,340.0529
40.0205,0.0208,1.2683,0.302,33.1551,147.0233,340.0707
40.0321,0.0208,1.2683,0.3021,33.1437,147.024,340.0843
40.0427,0.0208,1.2683,0.3022,33.1389,147.0407,340.1121
40.0537,0.0208,1.2683,0.3023,33.144,147.0626,340.143
40.0649,0.0209,1.2682,0.3024,33.129,147.0816,340.1541
40.0759,0.0209,1.2682,0.3025,33.1207,147.1067,340.162
40.0871,0.0209,1.2682,0.3025,33.1256,147.1212,340.1706
40.0981,0.0209,1.2681,0.3026,33.1139,147.1394,340.1902
40.1095,0.0209,1.268,0.3027,33.0752,147.1476,340.193
40.1206,0.0209,1.2679,0.3028,33.0471,147.1522,340.1933
40.1315,0.0209,1.2678,0.3029,33.0339,147.1655,340.211
40.1429,0.0208,1.2678,0.303,33.0201,147.1747,340.2381
40.1538,0.0208,1.2677,0.303,33.0004,147.1819,340.2703
40.1649,0.0208,1.2675,0.3031,32.9677,147.1811,340.3147
40.1762,0.0207,1.2674,0.3032,32.9169,147.1769,340.3355
40.187,0.0205,1.2674,0.3033,32.8732,147.1452,340.3349
40.1985,0.0205,1.2674,0.3032,32.9029,147.1131,340.305
40.2091,0.0204,1.2674,0.3032,32.9123,147.0803,340.2946
40.2205,0.0203,1.2674,0.3033,32.9011,147.0565,340.3021
40.2312,0.0203,1.2674,0.3033,32.8785,147.0321,340.3251
40.2428,0.0202,1.2674,0.3033,32.8824,146.9989,340.3355
40.2539,0.0201,1.2675,0.3033,32.8969,146.956,340.3136
40.2648,0.0201,1.2676,0.3033,32.9054,146.9193,340.2784
40.276,0.02,1.2677,0.3034,32.9099,146.8789,340.2375
40.287,0.02,1.2678,0.3034,32.9367,146.8559,340.2145
40.2984,0.0201,1.268,0.3034,32.9766,146.8487,340.2218
40.3091,0.0201,1.2682,0.3034,32.9995,146.8508,340.2434
40.3204,0.0201,1.2683,0.3034,33.0192,146.8528,340.2719
40.3316,0.02,1.2685,0.3035,33.0268,146.8481,340.282
40.3428,0.02,1.2686,0.3035,33.0415,146.8148,340.2685
40.3537,0.02,1.2688,0.3035,33.076,146.763,340.2146
40.365,0.0199,1.2689,0.3035,33.0956,146.7316,340.1831
40.3762,0.0199,1.2691,0.3035,33.1135,146.7113,340.159
40.3867,0.0199,1.2692,0.3035,33.1235,146.6934,340.1515
40.3981,0.0199,1.2693,0.3035,33.1335,146.6842,340.1606
40.4093,0.0198,1.2693,0.3035,33.1328,146.6665,340.1722
40.4205,0.0198,1.2693,0.3035,33.1297,146.6371,340.1773
40.4315,0.0197,1.2694,0.3035,33.1257,146.6172,340.1544
40.4429,0.0197,1.2694,0.3036,33.1204,146.5899,340.1347
40.4539,0.0196,1.2694,0.3035,33.1222,146.5694,340.1013
40.4649,0.0196,1.2694,0.3035,33.114,146.5589,340.0965
40.476,0.0195,1.2695,0.3035,33.1011,146.5325,340.0934
40.4874,0.0195,1.2696,0.3035,33.118,146.5154,340.0874
40.4981,0.0195,1.2697,0.3035,33.1531,146.51,340.1145
40.5091,0.0195,1.2698,0.3034,33.1757,146.5208,340.1396
40.5204,0.0195,1.2699,0.3034,33.183,146.5239,340.1783
40.5313,0.0195,1.27,0.3034,33.1884,146.5238,340.1943
40.543,0.0195,1.27,0.3035,33.173,146.4951,340.1854
40.5537,0.0194,1.27,0.3034,33.1596,146.4516,340.1201
40.5649,0.0193,1.27,0.3034,33.1651,146.4223,340.0591
40.5762,0.0193,1.27,0.3034,33.1653,146.3849,340.0083
40.5871,0.0193,1.27,0.3034,33.1581,146.3715,339.9902
40.5983,0.0193,1.27,0.3035,33.1343,146.3634,340.0005
40.6091,0.0193,1.27,0.3035,33.1324,146.3529,340.0118
40.6205,0.0192,1.2701,0.3035,33.1484,146.3431,340.0195
40.6316,0.0193,1.2701,0.3035,33.1546,146.3378,340.0307
40.6426,0.0193,1.2702,0.3035,33.1567,146.3329,340.0209
40.654,0.0193,1.2702,0.3035,33.1709,146.3157,340.003
40.6652,0.0192,1.2702,0.3035,33.1733,146.2962,339.9845
40.676,0.0192,1.2702,0.3035,33.1627,146.2656,339.9585
40.6873,0.0191,1.2702,0.3035,33.1598,146.2435,339.9474
40.6984,0.0191,1.2702,0.3035,33.1597,146.2268,339.9316
40.7096,0.0191,1.2702,0.3035,33.1576,146.2135,339.9205
40.7205,0.0191,1.2703,0.3035,33.1494,146.2009,339.9227
40.7315,0.0191,1.2703,0.3035,33.1623,146.1891,339.9188
40.7427,0.019,1.2704,0.3035,33.1702,146.1784,339.928
40.7537,0.019,1.2705,0.3035,33.1896,146.1748,339.9467
40.7649,0.019,1.2705,0.3035,33.1917,146.1749,339.9491
40.7761,0.0189,1.2705,0.3035,33.1964,146.1561,339.9279
40.7872,0.0189,1.2705,0.3035,33.1934,146.1281,339.9031
40.7981,0.0188,1.2705,0.3036,33.1789,146.0976,339.8823
40.809,0.0187,1.2706,0.3036,33.1763,146.0757,339.8717
40.8207,0.0186,1.2706,0.3036,33.1956,146.0593,339.8613
40.8314,0.0186,1.2707,0.3035,33.2122,146.046,339.8512
40.8426,0.0186,1.2707,0.3035,33.2259,146.0442,339.8531
40.8542,0.0184,1.2708,0.3035,33.2197,146.0212,339.8489
40.8649,0.0184,1.2708,0.3035,33.208,145.9956,339.8374
40.8761,0.0183,1.2708,0.3035,33.2039,145.9585,339.836
40.8871,0.0182,1.2708,0.3035,33.2046,145.9393,339.8352
40.8982,0.0182,1.2707,0.3036,33.1813,145.9264,339.8279
40.9095,0.0181,1.2707,0.3036,33.1573,145.919,339.816
40.9207,0.018,1.2707,0.3036,33.1379,145.8982,339.793
40.9316,0.018,1.2707,0.3036,33.1432,145.8658,339.7697
40.9426,0.018,1.2707,0.3036,33.1561,145.859,339.7544
40.9537,0.0179,1.2706,0.3036,33.1516,145.8513,339.7543
40.965,0.0179,1.2706,0.3036,33.1431,145.8468,339.7473
40.9762,0.0178,1.2705,0.3036,33.1297,145.8399,339.7395
40.9871,0.0178,1.2705,0.3037,33.1105,145.8368,339.7412
40.9981,0.0177,1.2705,0.3037,33.107,145.8219,339.7322
41.0093,0.0177,1.2705,0.3037,33.1085,145.8097,339.727
41.0203,0.0176,1.2705,0.3037,33.1032,145.8004,339.7138
41.0316,0.0176,1.2705,0.3037,33.0974,145.7805,339.6855
41.0426,0.0175,1.2705,0.3037,33.0918,145.7715,339.6674
41.0539,0.0175,1.2705,0.3037,33.1026,145.7671,339.651
41.0648,0.0174,1.2706,0.3037,33.1129,145.7705,339.6451
41.0761,0.0174,1.2707,0.3037,33.133,145.7713,339.6497
41.0872,0.0174,1.2708,0.3037,33.1515,145.7773,339.6618
41.0983,0.0174,1.2708,0.3037,33.1673,145.7777,339.6731
41.1099,0.0173,1.2709,0.3037,33.1719,145.7766,339.6734
41.1205,0.0173,1.2709,0.3037,33.1792,145.7672,339.6468
41.1315,0.0173,1.271,0.3036,33.2068,145.7701,339.6362
41.1426,0.0173,1.271,0.3036,33.2154,145.7828,339.6461
41.154,0.0173,1.2709,0.3037,33.1901,145.8111,339.6592
41.1649,0.0173,1.2709,0.3037,33.1736,145.8133,339.6588
41.1763,0.0173,1.2709,0.3036,33.1606,145.7973,339.6342
41.1874,0.0173,1.2709,0.3036,33.1728,145.786,339.6089
41.1984,0.0173,1.271,0.3036,33.1909,145.7967,339.6062
41.2094,0.0173,1.271,0.3036,33.207,145.8327,339.6409
41.2206,0.0174,1.271,0.3036,33.2149,145.8521,339.6733
41.2316,0.0174,1.271,0.3036,33.2299,145.8557,339.6924
41.2429,0.0174,1.271,0.3036,33.2313,145.8607,339.685
41.254,0.0174,1.271,0.3037,33.2274,145.8557,339.6566
41.2654,0.0174,1.2709,0.3037,33.2219,145.8536,339.6338
41.2761,0.0174,1.2709,0.3037,33.2142,145.8496,339.6149
41.2872,0.0174,1.2709,0.3037,33.2079,145.8479,339.6054
41.2985,0.0173,1.2709,0.3037,33.2036,145.8562,339.6147
41.3095,0.0174,1.2708,0.3037,33.1903,145.8567,339.6249
41.3207,0.0174,1.2708,0.3036,33.1822,145.8585,339.6323
41.3317,0.0174,1.2709,0.3036,33.196,145.8493,339.6236
41.3428,0.0174,1.2709,0.3036,33.2163,145.8573,339.6272
41.3539,0.0175,1.2708,0.3036,33.2413,145.8794,339.6457
41.3651,0.0175,1.2708,0.3037,33.2453,145.9073,339.6649
41.3763,0.0176,1.2707,0.3037,33.2325,145.9483,339.6766
41.3873,0.0176,1.2705,0.3038,33.2253,145.9604,339.6715
41.3984,0.0176,1.2704,0.3039,33.2054,145.9735,339.655
41.4098,0.0176,1.2702,0.3039,33.1822,145.9918,339.6337
41.4206,0.0177,1.2702,0.304,33.1789,146.019,339.6388
41.4317,0.0178,1.2701,0.304,33.1813,146.0561,339.6591
41.4427,0.0178,1.27,0.304,33.1823,146.0872,339.672
41.4539,0.0179,1.27,0.3041,33.188,146.1093,339.6826
41.4651,0.0179,1.2699,0.3041,33.1994,146.1365,339.7117
41.4762,0.018,1.2699,0.3041,33.1993,146.1618,339.7342
41.4871,0.018,1.2699,0.3042,33.2069,146.1874,339.7543
41.4982,0.0181,1.2698,0.3042,33.2079,146.2134,339.7833
41.5095,0.0181,1.2697,0.3042,33.2061,146.2348,339.8013
41.5206,0.0181,1.2697,0.3043,33.2049,146.2433,339.8006
41.5316,0.0181,1.2697,0.3042,33.2088,146.2447,339.7679
41.5429,0.0181,1.2697,0.3042,33.2137,146.2424,339.7396
41.5539,0.0181,1.2698,0.3042,33.2291,146.2349,339.7209
41.5653,0.0181,1.2698,0.3042,33.2368,146.2376,339.739
41.5763,0.0181,1.2699,0.3041,33.2489,146.2589,339.7781
41.5875,0.0181,1.2699,0.3042,33.2584,146.2657,339.825
41.5985,0.0181,1.2699,0.3041,33.2637,146.2778,339.8593
41.6096,0.0181,1.2699,0.3041,33.2662,146.2779,339.8546
41.6206,0.0181,1.2699,0.3041,33.2647,146.254,339.8324
41.6316,0.018,1.2699,0.3041,33.2673,146.2407,339.8203
41.6428,0.018,1.2699,0.3042,33.2762,146.2475,339.8234
41.654,0.018,1.2699,0.3042,33.2813,146.2711,339.8554
41.6651,0.018,1.2699,0.3043,33.2797,146.2979,339.8868
41.6762,0.018,1.2699,0.3044,33.2794,146.3091,339.9076
41.6873,0.018,1.2698,0.3044,33.2889,146.3026,339.9117
41.6984,0.0179,1.2698,0.3045,33.2928,146.2862,339.905
41.7096,0.0179,1.2698,0.3045,33.3025,146.2897,339.9099
41.7207,0.0179,1.2698,0.3046,33.3087,146.2999,339.9097
41.7317,0.0179,1.2698,0.3047,33.3122,146.334,339.9293
41.7428,0.0179,1.2698,0.3048,33.3132,146.3448,339.9439
