time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
496.2333,0.0125,1.297,0.3456,38.7338,136.5193,330.8313
496.2448,0.0124,1.297,0.3456,38.714,136.4862,330.7606
496.256,0.0122,1.297,0.3456,38.7237,136.4578,330.6993
496.267,0.0121,1.2971,0.3456,38.751,136.4548,330.6876
496.2782,0.012,1.2971,0.3456,38.7648,136.4846,330.7196
496.289,0.0119,1.2972,0.3456,38.7678,136.521,330.7723
496.3,0.0117,1.2972,0.3456,38.7631,136.5431,330.8363
496.3111,0.0116,1.2972,0.3456,38.7725,136.5372,330.8528
496.3224,0.0113,1.2972,0.3456,38.7618,136.514,330.8419
496.3336,0.0111,1.2971,0.3456,38.7251,136.4686,330.807
496.3445,0.0109,1.297,0.3456,38.6962,136.423,330.7631
496.3556,0.0107,1.297,0.3456,38.7026,136.3785,330.7033
496.3666,0.0105,1.297,0.3456,38.7166,136.3569,330.6602
496.3777,0.0103,1.297,0.3457,38.6938,136.3513,330.6528
496.3889,0.0101,1.297,0.3457,38.6772,136.3549,330.681
496.4001,0.0099,1.297,0.3457,38.6753,136.357,330.7221
496.4111,0.0097,1.297,0.3457,38.6898,136.3611,330.7511
496.4223,0.0094,1.297,0.3456,38.7016,136.3437,330.7783
496.4332,0.0092,1.297,0.3456,38.697,136.3127,330.7675
496.4445,0.0089,1.2969,0.3455,38.6872,136.2581,330.7354
496.4557,0.0085,1.2968,0.3455,38.65,136.1813,330.687
496.4673,0.0082,1.2966,0.3454,38.6159,136.1105,330.642
496.478,0.0079,1.2965,0.3454,38.5722,136.0446,330.6038
496.4889,0.0076,1.2964,0.3454,38.5572,136.0171,330.5849
496.5007,0.0073,1.2963,0.3454,38.556,135.9976,330.563
496.5112,0.0071,1.2963,0.3454,38.5391,135.9988,330.5449
496.5222,0.0068,1.2962,0.3454,38.5264,136.008,330.5572
496.5333,0.0066,1.2962,0.3454,38.5315,136.0085,330.5785
496.5442,0.0063,1.2962,0.3454,38.5357,136.0161,330.6188
496.5555,0.006,1.2962,0.3454,38.5197,136.0074,330.649
496.5666,0.0058,1.2962,0.3454,38.5237,135.9819,330.6569
496.5779,0.0055,1.2961,0.3453,38.5273,135.9286,330.6252
496.5888,0.0052,1.2961,0.3453,38.519,135.8872,330.5986
496.6001,0.005,1.2961,0.3454,38.5176,135.8528,330.5829
496.6111,0.0048,1.2961,0.3455,38.5179,135.8486,330.5987
496.6223,0.0045,1.296,0.3456,38.5162,135.8493,330.6273
496.6339,0.0043,1.296,0.3457,38.5015,135.8487,330.6435
496.6448,0.0041,1.296,0.3458,38.4967,135.8457,330.642
496.6558,0.0039,1.296,0.346,38.486,135.835,330.621
496.6669,0.0037,1.296,0.3461,38.4764,135.8243,330.5965
496.6778,0.0035,1.296,0.3463,38.4762,135.8191,330.5796
496.6891,0.0034,1.296,0.3464,38.4784,135.8158,330.5947
496.7002,0.0031,1.296,0.3466,38.4773,135.8058,330.6141
496.7112,0.003,1.2961,0.3468,38.5033,135.8018,330.6262
496.7224,0.0029,1.2961,0.3471,38.5105,135.8027,330.6321
496.7335,0.0027,1.2961,0.3473,38.4996,135.803,330.6226
496.7445,0.0025,1.2961,0.3476,38.4916,135.8092,330.6208
496.7563,0.0024,1.2961,0.3479,38.4825,135.8206,330.608
496.7667,0.0023,1.2961,0.3482,38.4738,135.8368,330.6119
496.7776,0.0023,1.2961,0.3485,38.477,135.8628,330.6191
496.7889,0.0022,1.2963,0.3487,38.4986,135.8825,330.6254
496.8,0.0021,1.2965,0.349,38.5368,135.9212,330.6499
496.8114,0.0021,1.2969,0.3493,38.5732,135.9884,330.7247
496.8221,0.0021,1.2974,0.3498,38.6403,136.1528,330.9667
496.8333,0.0022,1.2979,0.3502,38.7118,136.3374,331.268
496.8444,0.0023,1.2985,0.3507,38.8058,136.5452,331.6516
496.8553,0.0024,1.2992,0.3513,38.8821,136.7343,332.0431
496.8666,0.0025,1.2997,0.3519,38.9401,136.8993,332.4138
496.8777,0.0025,1.3005,0.3526,38.9875,137.0598,332.833
496.8889,0.0025,1.3013,0.3532,39.0471,137.1453,333.1432
496.9001,0.0026,1.3023,0.3541,39.1255,137.2238,333.5352
496.9109,0.0027,1.3034,0.3549,39.2009,137.2425,333.8847
496.9223,0.0029,1.3051,0.3561,39.3598,137.2343,334.2673
496.9335,0.0031,1.3066,0.3572,39.5811,137.262,334.5623
496.9445,0.0035,1.3087,0.3588,39.8425,137.3752,334.9921
496.9555,0.004,1.311,0.3608,40.0626,137.5925,335.5602
496.9666,0.0044,1.3132,0.3627,40.2453,137.8493,336.1885
496.9779,0.0049,1.3162,0.3654,40.436,138.2894,337.244
496.9892,0.0053,1.3189,0.3679,40.6001,138.6622,338.2539
497.0002,0.0053,1.3224,0.3713,40.7803,139.0086,339.3694
497.0113,0.0048,1.3258,0.3748,40.8661,139.2825,340.2673
497.022,0.0034,1.3305,0.3795,40.9302,139.4953,341.2695
497.0334,0.0015,1.3354,0.3841,41.0218,139.61,342.0628
497.0444,-0.0016,1.3426,0.3902,41.251,139.6454,342.8114
497.0561,-0.0057,1.3505,0.3972,41.483,139.6278,343.2658
497.067,-0.011,1.359,0.405,41.5843,139.5314,343.5715
497.0779,-0.0179,1.3686,0.414,41.2519,139.1494,343.503
497.0889,-0.0251,1.3784,0.4223,40.9664,138.6679,343.4556
497.1004,-0.0345,1.3913,0.432,40.9054,137.7588,343.5822
497.1112,-0.0429,1.4033,0.4405,41.0085,136.7783,344.2031
497.122,-0.0527,1.4182,0.4516,41.296,135.7851,345.6929
497.1333,-0.0607,1.4307,0.4618,41.4832,135.4478,347.7032
497.1442,-0.0698,1.4455,0.475,41.5977,135.715,351.0089
497.1556,-0.0787,1.4595,0.4887,41.5041,136.3524,354.4154
497.1668,-0.0862,1.4703,0.5,41.2639,136.8457,356.8798
497.1777,-0.0954,1.4823,0.5131,40.7312,137.1181,359.15
