ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p37,1,1,1,1,23.44848,29.91211,Practice,Hit,23.9261,24.75638,Centre,0,0,1.3,Infinity,0.888,posture_decision_experiment/p37/S001/movement_head_T001.csv,posture_decision_experiment/p37/S001/movement_right_hand_T001.csv,posture_decision_experiment/p37/S001/movement_left_hand_T001.csv
p37,1,2,1,2,33.3277,34.82338,Practice,Hit,33.66089,34.15669,Centre,0,0,1.5,Infinity,1.2695,posture_decision_experiment/p37/S001/movement_head_T002.csv,posture_decision_experiment/p37/S001/movement_right_hand_T002.csv,posture_decision_experiment/p37/S001/movement_left_hand_T002.csv
p37,1,3,1,3,46.17268,47.3238,Practice,Hit,46.48379,46.86823,Centre,0,0,1.3,Infinity,0.9435,posture_decision_experiment/p37/S001/movement_head_T003.csv,posture_decision_experiment/p37/S001/movement_right_hand_T003.csv,posture_decision_experiment/p37/S001/movement_left_hand_T003.csv
p37,1,4,1,4,63.79589,64.96883,Practice,Hit,64.18451,64.34659,Centre,0,0,1,Infinity,1.0175,posture_decision_experiment/p37/S001/movement_head_T004.csv,posture_decision_experiment/p37/S001/movement_right_hand_T004.csv,posture_decision_experiment/p37/S001/movement_left_hand_T004.csv
p37,1,5,1,5,68.01812,68.18005,Practice,FailTooEarly,,,,0,0,1.5,Infinity,1.0367,posture_decision_experiment/p37/S001/movement_head_T005.csv,posture_decision_experiment/p37/S001/movement_right_hand_T005.csv,posture_decision_experiment/p37/S001/movement_left_hand_T005.csv
p37,1,6,1,6,74.74021,74.96916,Practice,FailTooEarly,,,,0,0,1,Infinity,1.0841,posture_decision_experiment/p37/S001/movement_head_T006.csv,posture_decision_experiment/p37/S001/movement_right_hand_T006.csv,posture_decision_experiment/p37/S001/movement_left_hand_T006.csv
p37,1,7,2,1,94.619,95.86986,Baseline,Hit,94.97426,95.30318,Centre,0,0,1,Infinity,1.2666,posture_decision_experiment/p37/S001/movement_head_T007.csv,posture_decision_experiment/p37/S001/movement_right_hand_T007.csv,posture_decision_experiment/p37/S001/movement_left_hand_T007.csv
p37,1,8,2,2,105.63,106.5147,Baseline,Hit,106.0078,106.0591,Centre,0,0,1,Infinity,1.3869,posture_decision_experiment/p37/S001/movement_head_T008.csv,posture_decision_experiment/p37/S001/movement_right_hand_T008.csv,posture_decision_experiment/p37/S001/movement_left_hand_T008.csv
p37,1,9,2,3,111.5085,111.9593,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,1.3437,posture_decision_experiment/p37/S001/movement_head_T009.csv,posture_decision_experiment/p37/S001/movement_right_hand_T009.csv,posture_decision_experiment/p37/S001/movement_left_hand_T009.csv
p37,1,10,2,4,115.2528,117.515,Baseline,Hit,115.6637,116.0594,Centre,0,0,1.5,Infinity,1.2758,posture_decision_experiment/p37/S001/movement_head_T010.csv,posture_decision_experiment/p37/S001/movement_right_hand_T010.csv,posture_decision_experiment/p37/S001/movement_left_hand_T010.csv
