time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
28.6961,0.0319,1.6047,0.0787,8.5255,356.2145,3.9414
28.7077,0.032,1.6047,0.0786,8.5691,356.2199,3.912
28.7182,0.0321,1.6047,0.0787,8.6018,356.235,3.9625
28.7293,0.0322,1.6047,0.0787,8.6343,356.2125,3.9183
28.7403,0.0323,1.6048,0.0788,8.6169,356.2087,3.9106
28.7516,0.0324,1.6049,0.0789,8.5949,356.1928,3.8872
28.7626,0.0325,1.605,0.079,8.5403,356.2285,3.8599
28.7736,0.0326,1.605,0.0791,8.5216,356.1984,3.8172
28.7852,0.0327,1.605,0.0792,8.4951,356.2275,3.8082
28.7958,0.0328,1.605,0.0793,8.4961,356.287,3.8033
28.8069,0.0329,1.6051,0.0795,8.4976,356.2495,3.7627
28.8181,0.0329,1.6052,0.0797,8.4547,356.2573,3.7732
28.8292,0.033,1.6051,0.0798,8.4722,356.2821,3.7765
28.8404,0.0331,1.6051,0.08,8.4725,356.3316,3.778
28.8515,0.0333,1.605,0.0802,8.463,356.3511,3.7329
28.8626,0.0334,1.6048,0.0804,8.4727,356.3116,3.746
28.8738,0.0334,1.6047,0.0806,8.5372,356.3496,3.7407
28.8848,0.0335,1.6046,0.0807,8.6345,356.3598,3.7131
28.8958,0.0336,1.6045,0.0808,8.6485,356.3137,3.7465
28.907,0.0336,1.6046,0.081,8.6871,356.3753,3.7612
28.9183,0.0337,1.6045,0.0811,8.749,356.3692,3.7215
28.929,0.0338,1.6045,0.0812,8.727,356.356,3.7208
28.9402,0.0338,1.6046,0.0813,8.7349,356.3433,3.7203
28.9512,0.0339,1.6045,0.0814,8.7162,356.3188,3.7175
28.9625,0.034,1.6046,0.0815,8.6991,356.3409,3.7049
28.9735,0.034,1.6046,0.0815,8.705,356.2836,3.716
28.9848,0.034,1.6047,0.0817,8.7032,356.286,3.6776
28.996,0.0341,1.6047,0.0817,8.6766,356.2816,3.6867
29.007,0.0342,1.6048,0.0817,8.6408,356.2943,3.7029
29.019,0.0342,1.6048,0.0818,8.6106,356.2271,3.6729
29.0293,0.0342,1.6048,0.0818,8.5981,356.2214,3.6792
29.0404,0.0342,1.6048,0.0819,8.5741,356.246,3.6499
29.0514,0.0343,1.6048,0.082,8.5781,356.2314,3.6642
29.0624,0.0343,1.6048,0.082,8.5247,356.168,3.6158
29.0737,0.0343,1.6048,0.0821,8.4861,356.1935,3.6778
29.0847,0.0344,1.6049,0.0821,8.5274,356.1672,3.6247
29.0959,0.0345,1.6048,0.0821,8.4848,356.2261,3.6622
29.1071,0.0344,1.6049,0.0822,8.5013,356.1635,3.6287
29.1181,0.0345,1.6049,0.0823,8.5019,356.1434,3.6219
29.1292,0.0345,1.6049,0.0823,8.4842,356.1188,3.6322
29.1404,0.0345,1.6049,0.0824,8.4947,356.115,3.6336
29.1514,0.0345,1.6049,0.0824,8.4807,356.09,3.6297
29.1628,0.0346,1.6049,0.0825,8.4317,356.084,3.6472
29.1739,0.0348,1.605,0.0825,8.4132,356.0817,3.6678
29.1847,0.0348,1.605,0.0827,8.4076,356.0663,3.6082
29.1957,0.0348,1.605,0.0827,8.438,356.0317,3.5413
29.2069,0.0349,1.6051,0.0828,8.3824,356.0648,3.6019
29.2181,0.0349,1.6051,0.0828,8.4208,356.0687,3.5979
29.2292,0.035,1.605,0.0828,8.4245,356.0932,3.6125
29.2404,0.035,1.605,0.0828,8.4313,356.1075,3.6333
29.2513,0.0351,1.605,0.0829,8.4079,356.1444,3.6656
29.2624,0.0351,1.605,0.0829,8.4394,356.1409,3.6176
29.2738,0.035,1.605,0.083,8.489,356.1332,3.6131
29.2848,0.0351,1.6051,0.083,8.4465,356.1396,3.6384
29.296,0.0351,1.6051,0.083,8.4392,356.1421,3.6764
29.307,0.0351,1.6051,0.083,8.4517,356.1396,3.6654
29.318,0.0352,1.6051,0.083,8.4033,356.1211,3.6505
29.3291,0.0353,1.6051,0.083,8.4089,356.114,3.6513
29.3403,0.0352,1.605,0.083,8.4229,356.1295,3.6405
29.3514,0.0353,1.605,0.083,8.4508,356.1378,3.6377
29.3625,0.0353,1.605,0.0829,8.411,356.1086,3.6821
29.3736,0.0354,1.605,0.0829,8.4412,356.1501,3.6908
29.3848,0.0355,1.605,0.0829,8.4346,356.1461,3.6721
29.3959,0.0356,1.605,0.0829,8.4505,356.1305,3.6889
29.407,0.0356,1.605,0.0829,8.4627,356.1389,3.6406
29.418,0.0357,1.605,0.0828,8.4337,356.159,3.6567
29.4291,0.0358,1.6049,0.0828,8.4325,356.1776,3.652
29.4403,0.0358,1.6049,0.0827,8.4755,356.1865,3.6458
29.4514,0.0359,1.6048,0.0827,8.4818,356.197,3.6506
29.4626,0.0359,1.6049,0.0827,8.4452,356.1709,3.6137
29.4736,0.036,1.6049,0.0826,8.4779,356.1686,3.646
29.4847,0.0361,1.605,0.0825,8.4441,356.2118,3.6263
29.4956,0.0362,1.6049,0.0826,8.4596,356.2503,3.6406
29.507,0.0362,1.605,0.0824,8.4514,356.2339,3.6145
29.518,0.0363,1.6049,0.0824,8.4436,356.2606,3.6115
29.5292,0.0364,1.6049,0.0824,8.442,356.2548,3.6214
29.5403,0.0365,1.6049,0.0823,8.4418,356.2436,3.6181
29.5514,0.0365,1.6049,0.0822,8.4109,356.2736,3.5974
29.5625,0.0365,1.6049,0.0822,8.413,356.2554,3.6071
29.5736,0.0366,1.6049,0.0822,8.4234,356.2392,3.5993
29.5848,0.0366,1.6048,0.0821,8.4278,356.2643,3.611
29.596,0.0367,1.6048,0.0821,8.4136,356.2483,3.5985
29.6072,0.0367,1.6049,0.082,8.4454,356.2882,3.6205
29.6182,0.0367,1.6048,0.082,8.4546,356.2807,3.6206
29.6293,0.0368,1.6049,0.0819,8.4786,356.2513,3.5874
29.6405,0.0368,1.6048,0.0818,8.5049,356.2628,3.6247
29.6514,0.0369,1.6048,0.0818,8.4545,356.268,3.6267
29.6629,0.0369,1.6049,0.0817,8.4693,356.2631,3.6239
29.6737,0.0369,1.6049,0.0816,8.4234,356.2432,3.6521
29.6848,0.0369,1.6049,0.0816,8.4508,356.2439,3.6243
29.6959,0.037,1.6049,0.0815,8.4235,356.2596,3.6381
29.7071,0.037,1.6049,0.0816,8.4045,356.2422,3.6254
29.7181,0.037,1.6048,0.0814,8.3994,356.2604,3.6289
29.7293,0.037,1.6049,0.0815,8.409,356.2468,3.606
29.7403,0.037,1.6049,0.0814,8.3558,356.257,3.6213
29.7513,0.0371,1.6049,0.0814,8.3388,356.2435,3.6195
29.7625,0.037,1.6049,0.0814,8.349,356.2102,3.6207
29.7737,0.0371,1.6047,0.0814,8.3299,356.2433,3.6467
29.7847,0.0371,1.6047,0.0814,8.3277,356.2076,3.6673
29.7957,0.0371,1.6045,0.0814,8.3643,356.2179,3.6416
29.8071,0.0371,1.6046,0.0814,8.3988,356.1583,3.6531
29.8181,0.0371,1.6045,0.0814,8.4524,356.1838,3.6439
29.8293,0.0371,1.6044,0.0813,8.4972,356.1323,3.6402
29.8406,0.0372,1.6044,0.0813,8.5495,356.1319,3.6345
29.8515,0.0372,1.6043,0.0813,8.5458,356.0739,3.6287
29.8627,0.0372,1.6044,0.0813,8.5421,356.0745,3.6635
29.8738,0.0372,1.6044,0.0813,8.5844,356.04,3.592
29.8848,0.0373,1.6044,0.0813,8.5489,356.0161,3.6014
29.8961,0.0373,1.6045,0.0813,8.5842,356.019,3.5479
29.9071,0.0373,1.6045,0.0812,8.6043,355.985,3.5687
29.9181,0.0374,1.6046,0.0812,8.6033,355.9876,3.5849
29.9292,0.0375,1.6045,0.0812,8.5773,356.0371,3.5916
29.9404,0.0377,1.6045,0.0812,8.5131,356.1471,3.6431
29.9514,0.0377,1.6044,0.0811,8.581,356.2141,3.6653
29.9625,0.038,1.6045,0.0811,8.6541,356.3049,3.703
29.9738,0.0381,1.6044,0.0811,8.6352,356.502,3.7423
29.9847,0.0382,1.6044,0.0812,8.6335,356.6031,3.705
29.9958,0.0383,1.6044,0.0811,8.631,356.7517,3.7077
30.007,0.0385,1.6043,0.0812,8.6704,356.8693,3.6991
30.0179,0.0385,1.6042,0.0812,8.6899,357.0049,3.6744
30.0291,0.0385,1.6042,0.0812,8.7189,357.1134,3.6636
30.0402,0.0385,1.6041,0.0812,8.735,357.2309,3.7024
30.0512,0.0385,1.6041,0.0811,8.7696,357.3399,3.6687
30.0624,0.0385,1.6041,0.0812,8.774,357.459,3.7002
30.0736,0.0383,1.6041,0.0812,8.8465,357.5049,3.6435
30.0846,0.0381,1.604,0.0811,8.8425,357.5649,3.6959
30.0957,0.038,1.6041,0.0812,8.8384,357.5951,3.6728
30.1069,0.0379,1.6041,0.0811,8.8557,357.6401,3.71
30.118,0.0376,1.6041,0.0811,8.8198,357.6062,3.7241
30.1292,0.0374,1.6042,0.0811,8.8293,357.5981,3.775
