ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p9,1,1,1,1,37.84506,49.19053,Practice,Hit,38.21169,39.1013,Centre,0,0,1.5,Infinity,1.3283,posture_decision_experiment/p9/S001/movement_head_T001.csv,posture_decision_experiment/p9/S001/movement_right_hand_T001.csv,posture_decision_experiment/p9/S001/movement_left_hand_T001.csv
p9,1,2,1,2,73.02346,76.65811,Practice,Hit,73.33447,73.58023,Centre,0,0,1,Infinity,1.1763,posture_decision_experiment/p9/S001/movement_head_T002.csv,posture_decision_experiment/p9/S001/movement_right_hand_T002.csv,posture_decision_experiment/p9/S001/movement_left_hand_T002.csv
p9,1,3,1,3,81.36825,81.50272,Practice,FailTooEarly,,,,0,0,1.5,Infinity,0.9279,posture_decision_experiment/p9/S001/movement_head_T003.csv,posture_decision_experiment/p9/S001/movement_right_hand_T003.csv,posture_decision_experiment/p9/S001/movement_left_hand_T003.csv
p9,1,4,1,4,89.62392,98.99219,Practice,Hit,90.00156,98.35883,Centre,0,0,1.3,Infinity,1.0499,posture_decision_experiment/p9/S001/movement_head_T004.csv,posture_decision_experiment/p9/S001/movement_right_hand_T004.csv,posture_decision_experiment/p9/S001/movement_left_hand_T004.csv
p9,1,5,1,5,104.2132,105.7369,Practice,Hit,104.7129,105.4368,Centre,0,0,1,Infinity,1.4642,posture_decision_experiment/p9/S001/movement_head_T005.csv,posture_decision_experiment/p9/S001/movement_right_hand_T005.csv,posture_decision_experiment/p9/S001/movement_left_hand_T005.csv
p9,1,6,1,6,112.0353,113.4482,Practice,Hit,112.5354,112.6926,Centre,0,0,1.3,Infinity,1.3078,posture_decision_experiment/p9/S001/movement_head_T006.csv,posture_decision_experiment/p9/S001/movement_right_hand_T006.csv,posture_decision_experiment/p9/S001/movement_left_hand_T006.csv
p9,1,7,2,1,123.3251,124.5708,Baseline,Hit,123.6804,124.2708,Centre,0,0,1,Infinity,0.8558,posture_decision_experiment/p9/S001/movement_head_T007.csv,posture_decision_experiment/p9/S001/movement_right_hand_T007.csv,posture_decision_experiment/p9/S001/movement_left_hand_T007.csv
p9,1,8,2,2,127.6582,128.4709,Baseline,Hit,128.0027,128.0043,Centre,0,0,1.5,Infinity,1.0708,posture_decision_experiment/p9/S001/movement_head_T008.csv,posture_decision_experiment/p9/S001/movement_right_hand_T008.csv,posture_decision_experiment/p9/S001/movement_left_hand_T008.csv
p9,1,9,2,3,131.8364,132.2155,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,1.0073,posture_decision_experiment/p9/S001/movement_head_T009.csv,posture_decision_experiment/p9/S001/movement_right_hand_T009.csv,posture_decision_experiment/p9/S001/movement_left_hand_T009.csv
p9,1,10,2,4,135.7477,136.9157,Baseline,Hit,136.1365,136.5823,Centre,0,0,1.3,Infinity,0.8865,posture_decision_experiment/p9/S001/movement_head_T010.csv,posture_decision_experiment/p9/S001/movement_right_hand_T010.csv,posture_decision_experiment/p9/S001/movement_left_hand_T010.csv
p9,1,11,2,5,140.1253,141.2603,Baseline,Hit,140.5366,141.0047,Centre,0,0,1,Infinity,1.1888,posture_decision_experiment/p9/S001/movement_head_T011.csv,posture_decision_experiment/p9/S001/movement_right_hand_T011.csv,posture_decision_experiment/p9/S001/movement_left_hand_T011.csv
p9,1,12,2,6,144.3478,145.6493,Baseline,Hit,144.7479,145.1937,Centre,0,0,1.5,Infinity,1.0706,posture_decision_experiment/p9/S001/movement_head_T012.csv,posture_decision_experiment/p9/S001/movement_right_hand_T012.csv,posture_decision_experiment/p9/S001/movement_left_hand_T012.csv
p9,1,13,2,7,148.8037,149.6383,Baseline,Hit,149.2146,149.4716,Centre,0,0,1,Infinity,1.1379,posture_decision_experiment/p9/S001/movement_head_T013.csv,posture_decision_experiment/p9/S001/movement_right_hand_T013.csv,posture_decision_experiment/p9/S001/movement_left_hand_T013.csv
p9,1,14,2,8,152.9146,153.7162,Baseline,Hit,153.3367,153.3384,Centre,0,0,1.5,Infinity,1.2648,posture_decision_experiment/p9/S001/movement_head_T014.csv,posture_decision_experiment/p9/S001/movement_right_hand_T014.csv,posture_decision_experiment/p9/S001/movement_left_hand_T014.csv
p9,1,15,2,9,156.8592,157.2497,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,1.1276,posture_decision_experiment/p9/S001/movement_head_T015.csv,posture_decision_experiment/p9/S001/movement_right_hand_T015.csv,posture_decision_experiment/p9/S001/movement_left_hand_T015.csv
p9,1,16,2,10,160.1814,161.4165,Baseline,Hit,160.6482,161.072,Centre,0,0,1.3,Infinity,0.9137,posture_decision_experiment/p9/S001/movement_head_T016.csv,posture_decision_experiment/p9/S001/movement_right_hand_T016.csv,posture_decision_experiment/p9/S001/movement_left_hand_T016.csv
p9,1,17,2,11,164.9039,165.2833,Baseline,FailTooEarly,,,,0,0,1,Infinity,0.997,posture_decision_experiment/p9/S001/movement_head_T017.csv,posture_decision_experiment/p9/S001/movement_right_hand_T017.csv,posture_decision_experiment/p9/S001/movement_left_hand_T017.csv
p9,1,18,2,12,168.6039,169.9057,Baseline,Hit,169.1038,169.639,Centre,0,0,1.3,Infinity,1.3004,posture_decision_experiment/p9/S001/movement_head_T018.csv,posture_decision_experiment/p9/S001/movement_right_hand_T018.csv,posture_decision_experiment/p9/S001/movement_left_hand_T018.csv
p9,1,19,2,13,173.3706,173.7836,Baseline,FailTooEarly,,,,0,0,1.5,Infinity,1.446,posture_decision_experiment/p9/S001/movement_head_T019.csv,posture_decision_experiment/p9/S001/movement_right_hand_T019.csv,posture_decision_experiment/p9/S001/movement_left_hand_T019.csv
p9,1,20,2,14,178.9819,180.1282,Baseline,Hit,179.4483,179.9504,Centre,0,0,1,Infinity,1.3869,posture_decision_experiment/p9/S001/movement_head_T020.csv,posture_decision_experiment/p9/S001/movement_right_hand_T020.csv,posture_decision_experiment/p9/S001/movement_left_hand_T020.csv
p9,1,21,2,15,183.56,183.9283,Baseline,FailTooEarly,,,,0,0,1.5,Infinity,1.4099,posture_decision_experiment/p9/S001/movement_head_T021.csv,posture_decision_experiment/p9/S001/movement_right_hand_T021.csv,posture_decision_experiment/p9/S001/movement_left_hand_T021.csv
p9,1,22,2,16,187.2489,188.4063,Baseline,Hit,187.6266,188.1396,Centre,0,0,1.3,Infinity,1.3071,posture_decision_experiment/p9/S001/movement_head_T022.csv,posture_decision_experiment/p9/S001/movement_right_hand_T022.csv,posture_decision_experiment/p9/S001/movement_left_hand_T022.csv
p9,1,23,2,17,191.5376,191.9064,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.1142,posture_decision_experiment/p9/S001/movement_head_T023.csv,posture_decision_experiment/p9/S001/movement_right_hand_T023.csv,posture_decision_experiment/p9/S001/movement_left_hand_T023.csv
p9,1,24,2,18,195.4053,196.7177,Baseline,Hit,195.7383,196.3288,Centre,0,0,1.5,Infinity,1.4781,posture_decision_experiment/p9/S001/movement_head_T024.csv,posture_decision_experiment/p9/S001/movement_right_hand_T024.csv,posture_decision_experiment/p9/S001/movement_left_hand_T024.csv
p9,1,25,2,19,199.6161,201.0178,Baseline,Hit,200.0159,200.7067,Centre,0,0,1.3,Infinity,0.8831,posture_decision_experiment/p9/S001/movement_head_T025.csv,posture_decision_experiment/p9/S001/movement_right_hand_T025.csv,posture_decision_experiment/p9/S001/movement_left_hand_T025.csv
p9,1,26,2,20,204.3049,205.4402,Baseline,Hit,204.6938,205.0624,Centre,0,0,1.5,Infinity,1.2732,posture_decision_experiment/p9/S001/movement_head_T026.csv,posture_decision_experiment/p9/S001/movement_right_hand_T026.csv,posture_decision_experiment/p9/S001/movement_left_hand_T026.csv
p9,1,27,2,21,208.2607,209.3292,Baseline,Hit,208.6383,209.0292,Centre,0,0,1.3,Infinity,0.8046,posture_decision_experiment/p9/S001/movement_head_T027.csv,posture_decision_experiment/p9/S001/movement_right_hand_T027.csv,posture_decision_experiment/p9/S001/movement_left_hand_T027.csv
p9,1,28,2,22,212.7945,213.1404,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.4475,posture_decision_experiment/p9/S001/movement_head_T028.csv,posture_decision_experiment/p9/S001/movement_right_hand_T028.csv,posture_decision_experiment/p9/S001/movement_left_hand_T028.csv
p9,1,29,2,23,216.0389,217.185,Baseline,Hit,216.3832,217.0072,Centre,0,0,1,Infinity,0.8834,posture_decision_experiment/p9/S001/movement_head_T029.csv,posture_decision_experiment/p9/S001/movement_right_hand_T029.csv,posture_decision_experiment/p9/S001/movement_left_hand_T029.csv
p9,1,30,2,24,223.639,224.4519,Baseline,Hit,224.0499,224.1186,Centre,0,0,1.5,Infinity,1.1971,posture_decision_experiment/p9/S001/movement_head_T030.csv,posture_decision_experiment/p9/S001/movement_right_hand_T030.csv,posture_decision_experiment/p9/S001/movement_left_hand_T030.csv
p9,1,31,2,25,227.9503,229.1854,Baseline,Hit,228.439,228.8965,Centre,0,0,1.5,Infinity,1.4871,posture_decision_experiment/p9/S001/movement_head_T031.csv,posture_decision_experiment/p9/S001/movement_right_hand_T031.csv,posture_decision_experiment/p9/S001/movement_left_hand_T031.csv
p9,1,32,2,26,232.0392,232.9744,Baseline,Hit,232.4058,232.7744,Centre,0,0,1.3,Infinity,0.8387,posture_decision_experiment/p9/S001/movement_head_T032.csv,posture_decision_experiment/p9/S001/movement_right_hand_T032.csv,posture_decision_experiment/p9/S001/movement_left_hand_T032.csv
p9,1,33,2,27,236.039,237.019,Baseline,Hit,236.3502,236.7412,Centre,0,0,1,Infinity,1.0506,posture_decision_experiment/p9/S001/movement_head_T033.csv,posture_decision_experiment/p9/S001/movement_right_hand_T033.csv,posture_decision_experiment/p9/S001/movement_left_hand_T033.csv
