ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p38,1,1,1,1,37.97287,47.3238,Practice,Hit,38.33971,46.50155,Centre,0,0,1,Infinity,0.8245,posture_decision_experiment/p38/S001/movement_head_T001.csv,posture_decision_experiment/p38/S001/movement_right_hand_T001.csv,posture_decision_experiment/p38/S001/movement_left_hand_T001.csv
p38,1,2,1,2,51.50156,53.56845,Practice,Hit,51.86832,52.69064,Centre,0,0,1,Infinity,1.1778,posture_decision_experiment/p38/S001/movement_head_T002.csv,posture_decision_experiment/p38/S001/movement_right_hand_T002.csv,posture_decision_experiment/p38/S001/movement_left_hand_T002.csv
p38,1,3,1,3,57.69104,60.41312,Practice,Hit,58.04646,58.47972,Centre,0,0,1.3,Infinity,1.4449,posture_decision_experiment/p38/S001/movement_head_T003.csv,posture_decision_experiment/p38/S001/movement_right_hand_T003.csv,posture_decision_experiment/p38/S001/movement_left_hand_T003.csv
p38,1,4,1,4,64.61325,66.09109,Practice,Hit,64.92468,65.46885,Centre,0,0,1.3,Infinity,1.4663,posture_decision_experiment/p38/S001/movement_head_T004.csv,posture_decision_experiment/p38/S001/movement_right_hand_T004.csv,posture_decision_experiment/p38/S001/movement_left_hand_T004.csv
p38,1,5,1,5,69.51369,79.02486,Practice,Hit,70.0022,70.49123,Centre,0,0,1.5,Infinity,0.8084,posture_decision_experiment/p38/S001/movement_head_T005.csv,posture_decision_experiment/p38/S001/movement_right_hand_T005.csv,posture_decision_experiment/p38/S001/movement_left_hand_T005.csv
p38,1,6,1,6,83.69172,85.81396,Practice,Hit,84.18077,84.64726,Centre,0,0,1.5,Infinity,0.869,posture_decision_experiment/p38/S001/movement_head_T006.csv,posture_decision_experiment/p38/S001/movement_right_hand_T006.csv,posture_decision_experiment/p38/S001/movement_left_hand_T006.csv
p38,1,7,2,1,103.2693,104.2701,Baseline,Hit,103.6142,103.8923,Centre,0,0,1,Infinity,1.0244,posture_decision_experiment/p38/S001/movement_head_T007.csv,posture_decision_experiment/p38/S001/movement_right_hand_T007.csv,posture_decision_experiment/p38/S001/movement_left_hand_T007.csv
p38,1,8,2,2,107.7142,108.4925,Baseline,Hit,108.0252,108.0703,Centre,0,0,1.3,Infinity,0.8384,posture_decision_experiment/p38/S001/movement_head_T008.csv,posture_decision_experiment/p38/S001/movement_right_hand_T008.csv,posture_decision_experiment/p38/S001/movement_left_hand_T008.csv
p38,1,9,2,3,112.1256,113.3482,Baseline,Hit,112.5364,112.7926,Centre,0,0,1.3,Infinity,1.0608,posture_decision_experiment/p38/S001/movement_head_T009.csv,posture_decision_experiment/p38/S001/movement_right_hand_T009.csv,posture_decision_experiment/p38/S001/movement_left_hand_T009.csv
p38,1,10,2,4,116.7369,118.0484,Baseline,Hit,117.1923,117.3817,Centre,0,0,1.3,Infinity,0.8182,posture_decision_experiment/p38/S001/movement_head_T010.csv,posture_decision_experiment/p38/S001/movement_right_hand_T010.csv,posture_decision_experiment/p38/S001/movement_left_hand_T010.csv
p38,1,11,2,5,123.0595,123.4486,Baseline,FailTooEarly,,,,0,0,1.5,Infinity,1.1125,posture_decision_experiment/p38/S001/movement_head_T011.csv,posture_decision_experiment/p38/S001/movement_right_hand_T011.csv,posture_decision_experiment/p38/S001/movement_left_hand_T011.csv
