time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
126.3809,0.0089,1.7075,0.1303,35.2464,356.8297,359.1761
126.3917,0.0088,1.7073,0.1302,35.3038,356.7749,359.2008
126.4029,0.0086,1.7073,0.1301,35.3691,356.717,359.2169
126.4144,0.0085,1.7072,0.13,35.386,356.731,359.2658
126.4256,0.0084,1.7072,0.1298,35.4411,356.6436,359.2408
126.4362,0.0083,1.7071,0.1296,35.4679,356.6805,359.304
126.4475,0.0082,1.7071,0.1295,35.492,356.5742,359.2763
126.4584,0.008,1.7071,0.1294,35.5051,356.5655,359.3328
126.4697,0.0079,1.707,0.1293,35.559,356.5114,359.2931
126.4806,0.0078,1.7069,0.129,35.5457,356.5168,359.3814
126.4918,0.0077,1.7069,0.1288,35.5682,356.4373,359.2868
126.503,0.0076,1.7068,0.1287,35.5797,356.4813,359.3285
126.5143,0.0075,1.7069,0.1285,35.5956,356.463,359.3258
126.5255,0.0074,1.707,0.1284,35.6202,356.4238,359.3106
126.5365,0.0073,1.707,0.1282,35.5947,356.448,359.353
126.5477,0.0073,1.707,0.128,35.5519,356.4084,359.3143
126.5587,0.0072,1.707,0.1278,35.574,356.3572,359.2404
126.5697,0.0071,1.7071,0.1277,35.4893,356.3389,359.2293
126.5806,0.007,1.7072,0.1274,35.4883,356.3663,359.2668
126.5918,0.007,1.7073,0.1273,35.4547,356.345,359.2411
126.603,0.007,1.7074,0.1271,35.3608,356.4059,359.2701
126.614,0.0069,1.7075,0.127,35.3507,356.4101,359.2531
126.6255,0.0068,1.7075,0.1268,35.27,356.3974,359.2374
126.6365,0.0068,1.7076,0.1266,35.2627,356.5011,359.3633
126.6476,0.0067,1.7076,0.1265,35.2147,356.4678,359.3108
126.6587,0.0066,1.7076,0.1263,35.191,356.4991,359.351
126.6697,0.0065,1.7076,0.126,35.159,356.462,359.2638
126.6809,0.0064,1.7076,0.1258,35.1312,356.5165,359.2666
126.6917,0.0063,1.7076,0.1256,35.1091,356.5064,359.2789
126.703,0.0062,1.7076,0.1254,35.1168,356.5478,359.3063
126.7142,0.0062,1.7076,0.1252,35.0909,356.5946,359.3549
126.7253,0.0062,1.7076,0.125,35.0895,356.61,359.3583
126.7364,0.0061,1.7076,0.1249,35.0485,356.6454,359.4037
126.7476,0.006,1.7076,0.1247,35.0226,356.6212,359.3555
126.7586,0.0059,1.7075,0.1245,35.0112,356.6714,359.356
126.7698,0.0058,1.7075,0.1241,34.9671,356.6945,359.3896
126.7804,0.0057,1.7073,0.1238,34.9558,356.7523,359.4368
126.7918,0.0056,1.7072,0.1235,34.9801,356.7433,359.3876
126.803,0.0056,1.707,0.1231,34.9626,356.774,359.4429
126.814,0.0055,1.7069,0.1227,35.0391,356.7537,359.4474
126.8256,0.0056,1.707,0.1223,34.9966,356.7869,359.3935
126.8365,0.0055,1.707,0.122,35.0545,356.8225,359.4053
126.8481,0.0054,1.7071,0.1215,34.9991,356.8212,359.3918
126.8584,0.0054,1.7072,0.1212,34.9349,356.8181,359.3561
126.8696,0.0055,1.7073,0.1207,34.8807,356.7792,359.2428
126.8809,0.0054,1.7073,0.1202,34.7879,356.8585,359.2372
126.8921,0.0055,1.7073,0.1197,34.6593,356.8415,359.2458
126.9031,0.0054,1.7074,0.1192,34.5362,356.8882,359.2179
126.9141,0.0054,1.7075,0.1187,34.4541,356.8596,359.1413
126.9252,0.0055,1.7075,0.1182,34.3671,356.8677,359.1396
126.9362,0.0055,1.7076,0.1177,34.2469,356.8927,359.1476
126.9482,0.0055,1.708,0.1172,34.0842,356.9055,359.1446
126.9583,0.0055,1.7082,0.1167,33.8937,356.9215,359.0983
126.9697,0.0055,1.7085,0.1163,33.6852,356.9432,359.0381
126.9809,0.0056,1.7088,0.1158,33.4549,356.99,359.0385
126.9917,0.0057,1.7093,0.1155,33.1688,357.054,359.0695
127.0028,0.0057,1.7097,0.1151,32.9144,357.054,359.0746
127.0139,0.0056,1.7104,0.1148,32.6086,357.1368,359.1375
127.0253,0.0056,1.7111,0.1145,32.3076,357.1638,359.1446
127.0364,0.0055,1.712,0.1142,31.8719,357.1813,359.1414
127.0484,0.0054,1.7132,0.1142,31.4338,357.1359,359.0661
127.0585,0.0053,1.7146,0.1142,30.9484,357.1414,359.0798
127.0697,0.005,1.7156,0.1144,30.4012,357.1143,359.0312
127.0808,0.0047,1.7167,0.1146,29.844,357.0124,358.9803
127.0918,0.0043,1.7178,0.1149,29.2389,356.8883,358.9347
127.1029,0.004,1.7188,0.1153,28.7321,356.7705,358.8261
127.1144,0.004,1.7197,0.1158,28.2006,356.7353,358.7552
127.1251,0.0039,1.7205,0.1161,27.7551,356.6825,358.6863
127.1362,0.0036,1.7214,0.1166,27.217,356.7358,358.6468
127.1484,0.0031,1.7223,0.1173,26.8093,356.7017,358.7511
127.1583,0.0027,1.724,0.1183,26.4755,356.5996,358.9455
127.1698,0.0024,1.7259,0.1196,26.3279,356.4243,359.2991
127.1807,0.0022,1.7293,0.1218,25.8833,356.1303,359.7085
127.1918,0.0023,1.7332,0.1245,25.1435,355.6815,359.5413
127.2029,0.0025,1.7363,0.1271,24.1217,355.3408,358.9442
127.2143,0.0026,1.7394,0.1304,22.6838,354.8716,357.7894
127.2253,0.0025,1.7415,0.1334,21.4825,354.5816,357.0524
