time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
109.8915,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9024,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9136,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9249,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.936,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9469,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9581,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9696,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9804,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
109.9914,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0026,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0137,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0246,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0358,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0471,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0581,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0691,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0804,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.0913,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1025,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1136,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1249,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.136,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1471,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1582,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1695,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1812,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.1914,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2025,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2141,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2248,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2363,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2471,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2584,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2694,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2807,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.2918,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3028,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3138,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.325,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3364,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3472,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3583,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3698,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3811,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.3917,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4028,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.414,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4253,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4364,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4473,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4585,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4694,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4811,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.4916,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5026,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5138,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5249,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5362,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.547,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5583,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5696,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5812,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.5916,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6031,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6138,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6249,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6362,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6472,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6584,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6696,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6815,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.6917,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.7028,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.7136,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.7252,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.7364,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
110.7471,-0.4977,0.0665,-0.65,0.4933,10.3211,194.117
