ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p16,1,1,1,1,50.79219,56.70189,Practice,Hit,51.10382,54.54626,Centre,0,0,1,Infinity,0.9907,posture_decision_experiment/p16/S001/movement_head_T001.csv,posture_decision_experiment/p16/S001/movement_right_hand_T001.csv,posture_decision_experiment/p16/S001/movement_left_hand_T001.csv
p16,1,2,1,2,67.01532,68.40228,Practice,Hit,67.44854,67.92448,Centre,0,0,1,Infinity,1.2311,posture_decision_experiment/p16/S001/movement_head_T002.csv,posture_decision_experiment/p16/S001/movement_right_hand_T002.csv,posture_decision_experiment/p16/S001/movement_left_hand_T002.csv
p16,1,3,1,3,74.14874,76.69144,Practice,Hit,74.47095,74.8136,Centre,0,0,1.3,Infinity,1.3931,posture_decision_experiment/p16/S001/movement_head_T003.csv,posture_decision_experiment/p16/S001/movement_right_hand_T003.csv,posture_decision_experiment/p16/S001/movement_left_hand_T003.csv
p16,1,4,1,4,84.17095,84.24725,Practice,FailTooEarly,,,,0,0,1.5,Infinity,0.9988,posture_decision_experiment/p16/S001/movement_head_T004.csv,posture_decision_experiment/p16/S001/movement_right_hand_T004.csv,posture_decision_experiment/p16/S001/movement_left_hand_T004.csv
p16,1,5,1,5,95.75998,103.1479,Practice,Hit,96.07124,97.12546,Centre,0,0,1.5,Infinity,1.331,posture_decision_experiment/p16/S001/movement_head_T005.csv,posture_decision_experiment/p16/S001/movement_right_hand_T005.csv,posture_decision_experiment/p16/S001/movement_left_hand_T005.csv
p16,1,6,1,6,110.0944,110.2148,Practice,FailTooEarly,,,,0,0,1.3,Infinity,1.4239,posture_decision_experiment/p16/S001/movement_head_T006.csv,posture_decision_experiment/p16/S001/movement_right_hand_T006.csv,posture_decision_experiment/p16/S001/movement_left_hand_T006.csv
p16,1,7,2,1,124.528,124.7819,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,0.8074,posture_decision_experiment/p16/S001/movement_head_T007.csv,posture_decision_experiment/p16/S001/movement_right_hand_T007.csv,posture_decision_experiment/p16/S001/movement_left_hand_T007.csv
p16,1,8,2,2,138.7948,140.5602,Baseline,Hit,139.2172,140.2269,Centre,0,0,1,Infinity,1.3812,posture_decision_experiment/p16/S001/movement_head_T008.csv,posture_decision_experiment/p16/S001/movement_right_hand_T008.csv,posture_decision_experiment/p16/S001/movement_left_hand_T008.csv
p16,1,9,2,3,145.8725,147.1827,Baseline,Hit,146.1836,146.7827,Centre,0,0,1,Infinity,1.45,posture_decision_experiment/p16/S001/movement_head_T009.csv,posture_decision_experiment/p16/S001/movement_right_hand_T009.csv,posture_decision_experiment/p16/S001/movement_left_hand_T009.csv
p16,1,10,2,4,150.496,151.8273,Baseline,Hit,150.862,151.3939,Centre,0,0,1.3,Infinity,0.8506,posture_decision_experiment/p16/S001/movement_head_T010.csv,posture_decision_experiment/p16/S001/movement_right_hand_T010.csv,posture_decision_experiment/p16/S001/movement_left_hand_T010.csv
p16,1,11,2,5,155.5069,156.9497,Baseline,Hit,155.8395,156.2608,Centre,0,0,1.5,Infinity,0.8495,posture_decision_experiment/p16/S001/movement_head_T011.csv,posture_decision_experiment/p16/S001/movement_right_hand_T011.csv,posture_decision_experiment/p16/S001/movement_left_hand_T011.csv
p16,1,12,2,6,160.8398,162.2498,Baseline,Hit,161.3186,161.7498,Centre,0,0,1.3,Infinity,1.1914,posture_decision_experiment/p16/S001/movement_head_T012.csv,posture_decision_experiment/p16/S001/movement_right_hand_T012.csv,posture_decision_experiment/p16/S001/movement_left_hand_T012.csv
p16,1,13,2,7,165.3954,166.7278,Baseline,Hit,165.729,166.25,Centre,0,0,1.5,Infinity,0.8357,posture_decision_experiment/p16/S001/movement_head_T013.csv,posture_decision_experiment/p16/S001/movement_right_hand_T013.csv,posture_decision_experiment/p16/S001/movement_left_hand_T013.csv
p16,1,14,2,8,170.0851,171.2946,Baseline,Hit,170.5295,171.0946,Centre,0,0,1,Infinity,0.92,posture_decision_experiment/p16/S001/movement_head_T014.csv,posture_decision_experiment/p16/S001/movement_right_hand_T014.csv,posture_decision_experiment/p16/S001/movement_left_hand_T014.csv
p16,1,15,2,9,175.6963,176.8281,Baseline,Hit,176.1961,176.5725,Centre,0,0,1,Infinity,1.0432,posture_decision_experiment/p16/S001/movement_head_T015.csv,posture_decision_experiment/p16/S001/movement_right_hand_T015.csv,posture_decision_experiment/p16/S001/movement_left_hand_T015.csv
p16,1,16,2,10,180.2294,181.2394,Baseline,Hit,180.5741,180.9838,Centre,0,0,1,Infinity,1.0762,posture_decision_experiment/p16/S001/movement_head_T016.csv,posture_decision_experiment/p16/S001/movement_right_hand_T016.csv,posture_decision_experiment/p16/S001/movement_left_hand_T016.csv
p16,1,17,2,11,184.6408,186.2506,Baseline,Hit,185.085,185.1617,Centre,0,0,1.3,Infinity,0.7894,posture_decision_experiment/p16/S001/movement_head_T017.csv,posture_decision_experiment/p16/S001/movement_right_hand_T017.csv,posture_decision_experiment/p16/S001/movement_left_hand_T017.csv
p16,1,18,2,12,189.7633,190.8175,Baseline,Hit,190.1074,190.573,Centre,0,0,1,Infinity,1.1645,posture_decision_experiment/p16/S001/movement_head_T018.csv,posture_decision_experiment/p16/S001/movement_right_hand_T018.csv,posture_decision_experiment/p16/S001/movement_left_hand_T018.csv
p16,1,19,2,13,194.1302,194.9509,Baseline,Hit,194.5743,194.5843,Centre,0,0,1,Infinity,0.9804,posture_decision_experiment/p16/S001/movement_head_T019.csv,posture_decision_experiment/p16/S001/movement_right_hand_T019.csv,posture_decision_experiment/p16/S001/movement_left_hand_T019.csv
p16,1,20,2,14,198.1636,199.8733,Baseline,Hit,198.6521,198.9511,Centre,0,0,1.5,Infinity,0.9235,posture_decision_experiment/p16/S001/movement_head_T020.csv,posture_decision_experiment/p16/S001/movement_right_hand_T020.csv,posture_decision_experiment/p16/S001/movement_left_hand_T020.csv
p16,1,21,2,15,202.9743,204.4512,Baseline,Hit,203.4523,204.1624,Centre,0,0,1.3,Infinity,1.0869,posture_decision_experiment/p16/S001/movement_head_T021.csv,posture_decision_experiment/p16/S001/movement_right_hand_T021.csv,posture_decision_experiment/p16/S001/movement_left_hand_T021.csv
p16,1,22,2,16,207.9077,209.1292,Baseline,Hit,208.3191,208.7292,Centre,0,0,1.5,Infinity,1.3168,posture_decision_experiment/p16/S001/movement_head_T022.csv,posture_decision_experiment/p16/S001/movement_right_hand_T022.csv,posture_decision_experiment/p16/S001/movement_left_hand_T022.csv
p16,1,23,2,17,212.7415,214.096,Baseline,Hit,213.2417,213.8071,Centre,0,0,1.3,Infinity,1.1585,posture_decision_experiment/p16/S001/movement_head_T023.csv,posture_decision_experiment/p16/S001/movement_right_hand_T023.csv,posture_decision_experiment/p16/S001/movement_left_hand_T023.csv
p16,1,24,2,18,216.9082,218.1739,Baseline,Hit,217.3861,217.9184,Centre,0,0,1.3,Infinity,0.797,posture_decision_experiment/p16/S001/movement_head_T024.csv,posture_decision_experiment/p16/S001/movement_right_hand_T024.csv,posture_decision_experiment/p16/S001/movement_left_hand_T024.csv
p16,1,25,2,19,221.8862,222.8519,Baseline,Hit,222.1973,222.6074,Centre,0,0,1.3,Infinity,1.3692,posture_decision_experiment/p16/S001/movement_head_T025.csv,posture_decision_experiment/p16/S001/movement_right_hand_T025.csv,posture_decision_experiment/p16/S001/movement_left_hand_T025.csv
p16,1,26,2,20,226.4972,227.452,Baseline,Hit,226.8983,227.3076,Centre,0,0,1,Infinity,1.2799,posture_decision_experiment/p16/S001/movement_head_T026.csv,posture_decision_experiment/p16/S001/movement_right_hand_T026.csv,posture_decision_experiment/p16/S001/movement_left_hand_T026.csv
p16,1,27,2,21,230.5423,232.0077,Baseline,Hit,230.8974,231.2299,Centre,0,0,1.5,Infinity,1.069,posture_decision_experiment/p16/S001/movement_head_T027.csv,posture_decision_experiment/p16/S001/movement_right_hand_T027.csv,posture_decision_experiment/p16/S001/movement_left_hand_T027.csv
p16,1,28,2,22,234.9862,236.6968,Baseline,Hit,235.4751,235.9412,Centre,0,0,1.5,Infinity,0.9617,posture_decision_experiment/p16/S001/movement_head_T028.csv,posture_decision_experiment/p16/S001/movement_right_hand_T028.csv,posture_decision_experiment/p16/S001/movement_left_hand_T028.csv
p16,1,29,2,23,239.4868,240.6636,Baseline,Hit,239.9756,240.4191,Centre,0,0,1.3,Infinity,0.7738,posture_decision_experiment/p16/S001/movement_head_T029.csv,posture_decision_experiment/p16/S001/movement_right_hand_T029.csv,posture_decision_experiment/p16/S001/movement_left_hand_T029.csv
p16,1,30,2,24,244.8645,246.4193,Baseline,Hit,245.2423,245.4193,Centre,0,0,1.5,Infinity,1.1077,posture_decision_experiment/p16/S001/movement_head_T030.csv,posture_decision_experiment/p16/S001/movement_right_hand_T030.csv,posture_decision_experiment/p16/S001/movement_left_hand_T030.csv
p16,1,31,2,25,249.3435,251.0195,Baseline,Hit,249.7887,250.1972,Centre,0,0,1.5,Infinity,0.9112,posture_decision_experiment/p16/S001/movement_head_T031.csv,posture_decision_experiment/p16/S001/movement_right_hand_T031.csv,posture_decision_experiment/p16/S001/movement_left_hand_T031.csv
