time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
486.8518,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.8633,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.8738,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.8853,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.8964,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9073,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9183,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9295,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9408,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9517,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9629,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9742,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9856,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
486.9965,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0072,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0183,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0295,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0407,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0518,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0629,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0742,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0855,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.0964,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1073,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1184,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1296,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1406,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1517,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.163,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.174,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1851,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.1962,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2074,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2295,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.241,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2516,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2629,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2742,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2851,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.2963,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3075,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3296,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3411,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.352,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3631,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3735,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3849,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.3965,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4075,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.43,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4414,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4518,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4632,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4742,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4854,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.4965,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5075,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5185,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5295,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5413,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5521,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5631,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.574,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5851,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.5967,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6075,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6298,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6416,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6521,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6633,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6741,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6853,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.6967,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.7077,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.7186,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.7296,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.7419,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.7519,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.763,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.774,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.785,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.796,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8071,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8183,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8292,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8415,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8518,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8626,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8741,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8848,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.8959,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9072,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9182,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9293,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9406,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9516,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9628,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.974,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9851,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
487.9962,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0073,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0299,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0407,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0521,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0632,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0742,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0852,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.0961,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1071,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1186,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1296,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1411,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1516,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1628,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1741,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1853,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.1965,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2074,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2299,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2409,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.252,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2631,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2742,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2855,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.2965,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.3078,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
488.3187,0.6032,0.0072,1.1963,317.1826,174.0623,8.4756
