ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p33,1,1,1,1,51.79647,60.04644,Practice,Hit,52.17427,59.34642,Centre,0,0,1,Infinity,0.7716,posture_decision_experiment/p33/S001/movement_head_T001.csv,posture_decision_experiment/p33/S001/movement_right_hand_T001.csv,posture_decision_experiment/p33/S001/movement_left_hand_T001.csv
p33,1,2,1,2,64.04281,70.73569,Practice,Hit,64.39864,69.72454,Centre,0,0,1.5,Infinity,1.2461,posture_decision_experiment/p33/S001/movement_head_T002.csv,posture_decision_experiment/p33/S001/movement_right_hand_T002.csv,posture_decision_experiment/p33/S001/movement_left_hand_T002.csv
p33,1,3,1,3,78.86581,83.34722,Practice,Hit,79.2991,81.74717,Centre,0,0,1.5,Infinity,1.0271,posture_decision_experiment/p33/S001/movement_head_T003.csv,posture_decision_experiment/p33/S001/movement_right_hand_T003.csv,posture_decision_experiment/p33/S001/movement_left_hand_T003.csv
p33,1,4,1,4,93.29945,97.20324,Practice,Hit,93.66594,96.56989,Centre,0,0,1.3,Infinity,1.019,posture_decision_experiment/p33/S001/movement_head_T004.csv,posture_decision_experiment/p33/S001/movement_right_hand_T004.csv,posture_decision_experiment/p33/S001/movement_left_hand_T004.csv
p33,1,5,1,5,103.0883,104.3257,Practice,Hit,103.5215,103.8035,Centre,0,0,1,Infinity,1.0724,posture_decision_experiment/p33/S001/movement_head_T005.csv,posture_decision_experiment/p33/S001/movement_right_hand_T005.csv,posture_decision_experiment/p33/S001/movement_left_hand_T005.csv
p33,1,6,1,6,108.3327,111.8037,Practice,Hit,108.7103,111.3704,Centre,0,0,1.3,Infinity,1.4055,posture_decision_experiment/p33/S001/movement_head_T006.csv,posture_decision_experiment/p33/S001/movement_right_hand_T006.csv,posture_decision_experiment/p33/S001/movement_left_hand_T006.csv
p33,1,7,2,1,124.9998,126.2153,Baseline,Hit,125.3445,125.4153,Centre,0,0,1.3,Infinity,1.3164,posture_decision_experiment/p33/S001/movement_head_T007.csv,posture_decision_experiment/p33/S001/movement_right_hand_T007.csv,posture_decision_experiment/p33/S001/movement_left_hand_T007.csv
p33,1,8,2,2,132.2552,132.6489,Baseline,FailTooEarly,,,,0,0,1.5,Infinity,1.1215,posture_decision_experiment/p33/S001/movement_head_T008.csv,posture_decision_experiment/p33/S001/movement_right_hand_T008.csv,posture_decision_experiment/p33/S001/movement_left_hand_T008.csv
p33,1,9,2,3,136.2889,136.8934,Baseline,Hit,136.7335,136.7601,Centre,0,0,1,Infinity,0.8947,posture_decision_experiment/p33/S001/movement_head_T009.csv,posture_decision_experiment/p33/S001/movement_right_hand_T009.csv,posture_decision_experiment/p33/S001/movement_left_hand_T009.csv
p33,1,10,2,4,142.5227,143.6381,Baseline,Hit,142.8891,142.9937,Centre,0,0,1.3,Infinity,0.9338,posture_decision_experiment/p33/S001/movement_head_T010.csv,posture_decision_experiment/p33/S001/movement_right_hand_T010.csv,posture_decision_experiment/p33/S001/movement_left_hand_T010.csv
p33,1,11,2,5,148.6893,149.7161,Baseline,Hit,149.0451,149.305,Centre,0,0,1.3,Infinity,1.1895,posture_decision_experiment/p33/S001/movement_head_T011.csv,posture_decision_experiment/p33/S001/movement_right_hand_T011.csv,posture_decision_experiment/p33/S001/movement_left_hand_T011.csv
p33,1,12,2,6,153.6233,154.694,Baseline,Hit,154.0901,154.5829,Centre,0,0,1,Infinity,1.3556,posture_decision_experiment/p33/S001/movement_head_T012.csv,posture_decision_experiment/p33/S001/movement_right_hand_T012.csv,posture_decision_experiment/p33/S001/movement_left_hand_T012.csv
p33,1,13,2,7,158.0789,159.1386,Baseline,Hit,158.5568,159.0053,Centre,0,0,1,Infinity,1.0003,posture_decision_experiment/p33/S001/movement_head_T013.csv,posture_decision_experiment/p33/S001/movement_right_hand_T013.csv,posture_decision_experiment/p33/S001/movement_left_hand_T013.csv
p33,1,14,2,8,162.6677,164.2055,Baseline,Hit,163.0457,163.061,Centre,0,0,1.3,Infinity,1.0409,posture_decision_experiment/p33/S001/movement_head_T014.csv,posture_decision_experiment/p33/S001/movement_right_hand_T014.csv,posture_decision_experiment/p33/S001/movement_left_hand_T014.csv
