ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p15,1,1,1,1,52.51335,52.59064,Practice,FailTooEarly,,,,0,0,1,Infinity,0.8192,posture_decision_experiment/p15/S001/movement_head_T001.csv,posture_decision_experiment/p15/S001/movement_right_hand_T001.csv,posture_decision_experiment/p15/S001/movement_left_hand_T001.csv
p15,1,2,1,2,68.71397,78.01371,Practice,Hit,69.02528,76.99146,Centre,0,0,1.3,Infinity,1.4456,posture_decision_experiment/p15/S001/movement_head_T002.csv,posture_decision_experiment/p15/S001/movement_right_hand_T002.csv,posture_decision_experiment/p15/S001/movement_left_hand_T002.csv
p15,1,3,1,3,87.48009,89.29186,Practice,Hit,87.84711,88.10294,Centre,0,0,1.5,Infinity,1.216,posture_decision_experiment/p15/S001/movement_head_T003.csv,posture_decision_experiment/p15/S001/movement_right_hand_T003.csv,posture_decision_experiment/p15/S001/movement_left_hand_T003.csv
p15,1,4,1,4,95.05902,96.03653,Practice,Hit,95.47015,95.6143,Centre,0,0,1,Infinity,1.0751,posture_decision_experiment/p15/S001/movement_head_T004.csv,posture_decision_experiment/p15/S001/movement_right_hand_T004.csv,posture_decision_experiment/p15/S001/movement_left_hand_T004.csv
p15,1,5,1,5,99.93691,100.3256,Practice,FailTooEarly,,,,0,0,1.5,Infinity,1.4288,posture_decision_experiment/p15/S001/movement_head_T005.csv,posture_decision_experiment/p15/S001/movement_right_hand_T005.csv,posture_decision_experiment/p15/S001/movement_left_hand_T005.csv
p15,1,6,1,6,104.4043,106.2369,Practice,Hit,104.8699,105.4813,Centre,0,0,1.3,Infinity,1.1311,posture_decision_experiment/p15/S001/movement_head_T006.csv,posture_decision_experiment/p15/S001/movement_right_hand_T006.csv,posture_decision_experiment/p15/S001/movement_left_hand_T006.csv
p15,1,7,2,1,116.0812,117.4484,Baseline,Hit,116.5592,117.0595,Centre,0,0,1,Infinity,1.0743,posture_decision_experiment/p15/S001/movement_head_T007.csv,posture_decision_experiment/p15/S001/movement_right_hand_T007.csv,posture_decision_experiment/p15/S001/movement_left_hand_T007.csv
p15,1,8,2,2,129.5487,130.8155,Baseline,Hit,129.8929,129.9154,Centre,0,0,1.3,Infinity,0.9591,posture_decision_experiment/p15/S001/movement_head_T008.csv,posture_decision_experiment/p15/S001/movement_right_hand_T008.csv,posture_decision_experiment/p15/S001/movement_left_hand_T008.csv
p15,1,9,2,3,134.7044,135.9045,Baseline,Hit,135.1824,135.6156,Centre,0,0,1,Infinity,1.2257,posture_decision_experiment/p15/S001/movement_head_T009.csv,posture_decision_experiment/p15/S001/movement_right_hand_T009.csv,posture_decision_experiment/p15/S001/movement_left_hand_T009.csv
p15,1,10,2,4,139.8714,140.2491,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,1.2135,posture_decision_experiment/p15/S001/movement_head_T010.csv,posture_decision_experiment/p15/S001/movement_right_hand_T010.csv,posture_decision_experiment/p15/S001/movement_left_hand_T010.csv
p15,1,11,2,5,144.338,145.5604,Baseline,Hit,144.661,144.7937,Centre,0,0,1.3,Infinity,1.3024,posture_decision_experiment/p15/S001/movement_head_T011.csv,posture_decision_experiment/p15/S001/movement_right_hand_T011.csv,posture_decision_experiment/p15/S001/movement_left_hand_T011.csv
p15,1,12,2,6,149.7274,150.6939,Baseline,Hit,150.2052,150.2606,Centre,0,0,1,Infinity,1.4842,posture_decision_experiment/p15/S001/movement_head_T012.csv,posture_decision_experiment/p15/S001/movement_right_hand_T012.csv,posture_decision_experiment/p15/S001/movement_left_hand_T012.csv
p15,1,13,2,7,153.9495,155.3385,Baseline,Hit,154.4054,154.9274,Centre,0,0,1.3,Infinity,0.7546,posture_decision_experiment/p15/S001/movement_head_T013.csv,posture_decision_experiment/p15/S001/movement_right_hand_T013.csv,posture_decision_experiment/p15/S001/movement_left_hand_T013.csv
p15,1,14,2,8,159.0049,161.2609,Baseline,Hit,159.5049,159.6609,Centre,0,0,1.5,Infinity,1.3166,posture_decision_experiment/p15/S001/movement_head_T014.csv,posture_decision_experiment/p15/S001/movement_right_hand_T014.csv,posture_decision_experiment/p15/S001/movement_left_hand_T014.csv
p15,1,15,2,9,165.1834,166.5055,Baseline,Hit,165.5613,166.0389,Centre,0,0,1.3,Infinity,1.299,posture_decision_experiment/p15/S001/movement_head_T015.csv,posture_decision_experiment/p15/S001/movement_right_hand_T015.csv,posture_decision_experiment/p15/S001/movement_left_hand_T015.csv
p15,1,16,2,10,170.1833,171.1613,Baseline,Hit,170.5166,170.6279,Centre,0,0,1,Infinity,1.0792,posture_decision_experiment/p15/S001/movement_head_T016.csv,posture_decision_experiment/p15/S001/movement_right_hand_T016.csv,posture_decision_experiment/p15/S001/movement_left_hand_T016.csv
