time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
285.0272,-0.0102,1.2618,0.3207,29.7827,172.1125,354.4759
285.0403,-0.0101,1.2617,0.3208,29.7137,172.1364,354.4698
285.0494,-0.01,1.2616,0.3208,29.6797,172.1725,354.4423
285.0617,-0.0099,1.2616,0.3208,29.6655,172.2276,354.4078
285.0728,-0.0098,1.2616,0.3207,29.6769,172.2888,354.4008
285.0842,-0.0098,1.2616,0.3207,29.6996,172.3004,354.4185
285.0946,-0.0097,1.2617,0.3207,29.745,172.2697,354.4764
285.1056,-0.0098,1.2617,0.3206,29.7697,172.2377,354.5267
285.1166,-0.0098,1.2617,0.3205,29.7751,172.2172,354.5571
285.1275,-0.0099,1.2617,0.3205,29.7477,172.1888,354.5279
285.1387,-0.01,1.2615,0.3206,29.6907,172.1338,354.4688
285.1494,-0.0102,1.2613,0.3206,29.6267,172.063,354.4167
285.1606,-0.0104,1.261,0.3207,29.5409,171.9659,354.3517
285.1717,-0.0106,1.2607,0.3208,29.4714,171.8967,354.3109
285.1826,-0.0109,1.2604,0.321,29.3748,171.7996,354.2625
285.194,-0.011,1.2602,0.321,29.2894,171.739,354.242
285.2048,-0.0111,1.2599,0.3211,29.1811,171.7119,354.2716
285.2159,-0.0112,1.2598,0.3212,29.1335,171.7142,354.3224
285.2271,-0.0113,1.2598,0.3212,29.1368,171.7095,354.3763
285.2381,-0.0113,1.2598,0.3211,29.1812,171.7223,354.4377
285.2493,-0.0114,1.2599,0.3211,29.2398,171.7351,354.4832
285.2603,-0.0115,1.26,0.3212,29.2952,171.7046,354.5288
285.2711,-0.0116,1.2601,0.3212,29.3163,171.6382,354.5401
285.2824,-0.0118,1.2602,0.3213,29.3367,171.5328,354.5181
285.2937,-0.0119,1.2602,0.3214,29.3032,171.4777,354.5012
285.3056,-0.012,1.2602,0.3215,29.2773,171.4605,354.4956
285.3158,-0.012,1.2602,0.3217,29.2355,171.4308,354.4862
285.3267,-0.0121,1.2603,0.3218,29.2071,171.4259,354.4565
285.3378,-0.0121,1.2603,0.3219,29.1929,171.4124,354.4249
285.349,-0.0122,1.2603,0.322,29.2035,171.4128,354.4174
285.3603,-0.0121,1.2604,0.3221,29.2418,171.4281,354.4427
