ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p18,1,1,1,1,41.34303,47.86826,Practice,Hit,41.84334,45.69041,Centre,0,0,1.3,Infinity,1.1827,posture_decision_experiment/p18/S001/movement_head_T001.csv,posture_decision_experiment/p18/S001/movement_right_hand_T001.csv,posture_decision_experiment/p18/S001/movement_left_hand_T001.csv
p18,1,2,1,2,60.54295,62.15762,Practice,Hit,60.98715,61.29093,Centre,0,0,1,Infinity,1.3867,posture_decision_experiment/p18/S001/movement_head_T002.csv,posture_decision_experiment/p18/S001/movement_right_hand_T002.csv,posture_decision_experiment/p18/S001/movement_left_hand_T002.csv
p18,1,3,1,3,68.89855,71.65794,Practice,Hit,69.39881,69.61343,Centre,0,0,1.5,Infinity,1.4231,posture_decision_experiment/p18/S001/movement_head_T003.csv,posture_decision_experiment/p18/S001/movement_right_hand_T003.csv,posture_decision_experiment/p18/S001/movement_left_hand_T003.csv
p18,1,4,1,4,75.74341,78.82484,Practice,Hit,76.0882,76.11365,Centre,0,0,1,Infinity,1.2223,posture_decision_experiment/p18/S001/movement_head_T004.csv,posture_decision_experiment/p18/S001/movement_right_hand_T004.csv,posture_decision_experiment/p18/S001/movement_left_hand_T004.csv
p18,1,5,1,5,82.57729,85.56952,Practice,Hit,83.0657,83.40278,Centre,0,0,1.5,Infinity,1.0488,posture_decision_experiment/p18/S001/movement_head_T005.csv,posture_decision_experiment/p18/S001/movement_right_hand_T005.csv,posture_decision_experiment/p18/S001/movement_left_hand_T005.csv
p18,1,6,1,6,89.62164,90.81413,Practice,Hit,90.01038,90.14745,Centre,0,0,1.3,Infinity,1.3738,posture_decision_experiment/p18/S001/movement_head_T006.csv,posture_decision_experiment/p18/S001/movement_right_hand_T006.csv,posture_decision_experiment/p18/S001/movement_left_hand_T006.csv
p18,1,7,2,1,100.2996,101.6367,Baseline,Hit,100.7113,101.0367,Centre,0,0,1.3,Infinity,0.7513,posture_decision_experiment/p18/S001/movement_head_T007.csv,posture_decision_experiment/p18/S001/movement_right_hand_T007.csv,posture_decision_experiment/p18/S001/movement_left_hand_T007.csv
p18,1,8,2,2,105.7217,108.148,Baseline,Hit,106.1442,106.5147,Centre,0,0,1.5,Infinity,1.4512,posture_decision_experiment/p18/S001/movement_head_T008.csv,posture_decision_experiment/p18/S001/movement_right_hand_T008.csv,posture_decision_experiment/p18/S001/movement_left_hand_T008.csv
p18,1,9,2,3,111.6554,113.0038,Baseline,Hit,112.0556,112.3926,Centre,0,0,1.5,Infinity,0.993,posture_decision_experiment/p18/S001/movement_head_T009.csv,posture_decision_experiment/p18/S001/movement_right_hand_T009.csv,posture_decision_experiment/p18/S001/movement_left_hand_T009.csv
p18,1,10,2,4,116.4558,117.6373,Baseline,Hit,116.8221,117.115,Centre,0,0,1.3,Infinity,0.8911,posture_decision_experiment/p18/S001/movement_head_T010.csv,posture_decision_experiment/p18/S001/movement_right_hand_T010.csv,posture_decision_experiment/p18/S001/movement_left_hand_T010.csv
p18,1,11,2,5,120.7889,122.0707,Baseline,Hit,121.2781,121.4818,Centre,0,0,1.5,Infinity,0.7635,posture_decision_experiment/p18/S001/movement_head_T011.csv,posture_decision_experiment/p18/S001/movement_right_hand_T011.csv,posture_decision_experiment/p18/S001/movement_left_hand_T011.csv
p18,1,12,2,6,125.767,126.7487,Baseline,Hit,126.1894,126.2042,Centre,0,0,1,Infinity,0.9658,posture_decision_experiment/p18/S001/movement_head_T012.csv,posture_decision_experiment/p18/S001/movement_right_hand_T012.csv,posture_decision_experiment/p18/S001/movement_left_hand_T012.csv
p18,1,13,2,7,133.0562,134.0934,Baseline,Hit,133.4228,133.5489,Centre,0,0,1.3,Infinity,1.3834,posture_decision_experiment/p18/S001/movement_head_T013.csv,posture_decision_experiment/p18/S001/movement_right_hand_T013.csv,posture_decision_experiment/p18/S001/movement_left_hand_T013.csv
p18,1,14,2,8,137.9673,138.8491,Baseline,Hit,138.345,138.5268,Centre,0,0,1,Infinity,1.3914,posture_decision_experiment/p18/S001/movement_head_T014.csv,posture_decision_experiment/p18/S001/movement_right_hand_T014.csv,posture_decision_experiment/p18/S001/movement_left_hand_T014.csv
p18,1,15,2,9,142.0788,143.0825,Baseline,Hit,142.5786,142.727,Centre,0,0,1,Infinity,0.8338,posture_decision_experiment/p18/S001/movement_head_T015.csv,posture_decision_experiment/p18/S001/movement_right_hand_T015.csv,posture_decision_experiment/p18/S001/movement_left_hand_T015.csv
