time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
165.5642,0.0978,1.6257,0.0351,11.0845,359.2857,0.1958
165.5762,0.0977,1.6256,0.0352,11.1704,359.2468,0.1904
165.5863,0.0976,1.6257,0.0353,11.1916,359.2178,0.197
165.5971,0.0975,1.6257,0.0354,11.1817,359.2581,0.276
165.6086,0.0974,1.6257,0.0355,11.1967,359.245,0.2347
165.6197,0.0974,1.6257,0.0356,11.2289,359.2501,0.2545
165.6306,0.0973,1.6256,0.0356,11.2118,359.2503,0.2678
165.6417,0.0972,1.6256,0.0357,11.2146,359.2105,0.276
165.6526,0.0972,1.6256,0.0358,11.2339,359.1694,0.2774
165.6641,0.0971,1.6257,0.0358,11.196,359.1309,0.2687
165.6751,0.0972,1.6256,0.0358,11.2181,359.1297,0.2775
165.686,0.0972,1.6256,0.0359,11.2181,359.0513,0.2021
165.6972,0.0972,1.6256,0.0359,11.2442,359.0827,0.1549
165.7083,0.0972,1.6256,0.036,11.2738,359.0867,0.1551
165.7195,0.0971,1.6256,0.036,11.2476,359.084,0.1585
165.7306,0.0972,1.6255,0.036,11.2378,359.0239,0.1494
165.7418,0.0972,1.6255,0.0361,11.2903,359.0547,0.1255
165.7527,0.0973,1.6256,0.0361,11.2924,359.0893,0.1936
165.7637,0.0973,1.6255,0.0361,11.2918,359.1113,0.1636
165.7749,0.0973,1.6255,0.0362,11.2828,359.1569,0.1593
165.7861,0.0973,1.6255,0.0362,11.2637,359.1628,0.1902
165.7972,0.0973,1.6255,0.0363,11.2907,359.1713,0.1566
165.8081,0.0972,1.6254,0.0362,11.3122,359.1788,0.1436
165.8194,0.0972,1.6253,0.0362,11.3097,359.1727,0.1552
165.8307,0.0972,1.6254,0.0362,11.3408,359.1593,0.1178
165.8417,0.0972,1.6254,0.0363,11.3468,359.126,0.15
165.8529,0.0972,1.6253,0.0363,11.3396,359.1164,0.1585
165.864,0.0972,1.6253,0.0362,11.3998,359.0688,0.1411
165.875,0.0972,1.6253,0.0362,11.3927,359.0865,0.1281
165.8864,0.0972,1.6253,0.0362,11.3725,359.021,0.122
165.8974,0.0973,1.6254,0.0362,11.4138,359.0302,0.1097
165.9084,0.0973,1.6254,0.0362,11.3416,359.0199,0.142
165.9196,0.0973,1.6254,0.0361,11.358,359.0157,0.1046
165.9307,0.0974,1.6255,0.0361,11.3368,359.0562,0.1195
165.942,0.0974,1.6255,0.036,11.3276,359.0024,0.1213
165.9531,0.0975,1.6254,0.0359,11.3188,359.0334,0.1252
165.9641,0.0975,1.6255,0.0359,11.3347,359.0659,0.1394
165.9754,0.0976,1.6255,0.0359,11.3339,359.0469,0.1219
165.9862,0.0976,1.6255,0.0358,11.3631,359.1142,0.1053
165.9975,0.0976,1.6255,0.0358,11.3429,359.1057,0.1471
166.0085,0.0976,1.6256,0.0358,11.3249,359.1307,0.1452
166.0197,0.0976,1.6255,0.0358,11.3378,359.1437,0.1222
