time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
177.1506,-0.0735,1.6339,0.2212,0.9329,0.2096,354.5842
177.1624,-0.0733,1.6343,0.2209,0.6502,0.3282,354.6399
177.2086,-0.0731,1.6345,0.2206,0.253,0.4171,354.7331
177.2191,-0.0726,1.6353,0.2192,359.7069,0.7323,355.271
177.231,-0.0724,1.6355,0.2187,359.5606,0.8058,355.3711
177.2427,-0.0723,1.6356,0.2179,359.3068,0.9226,355.5929
177.2546,-0.072,1.6355,0.2176,359.3646,0.8734,355.5948
177.2662,-0.0717,1.6353,0.2173,359.3417,0.8136,355.4939
177.2779,-0.0715,1.6351,0.2171,359.3994,0.8068,355.4399
177.2897,-0.0714,1.635,0.217,359.4176,0.7935,355.3221
177.3013,-0.0711,1.6349,0.2171,359.4717,0.6984,355.2099
177.3125,-0.071,1.6346,0.2173,359.5637,0.6491,355.1138
177.3237,-0.0706,1.6342,0.2174,359.6518,0.6205,354.9823
177.3351,-0.0702,1.6338,0.2177,359.7609,0.6874,354.8948
177.3467,-0.0699,1.6335,0.2179,359.9013,0.7457,354.9214
177.3577,-0.0697,1.6331,0.2183,0.0765,0.9793,354.8752
177.3692,-0.0696,1.6332,0.2185,0.1843,1.0987,354.9185
177.3805,-0.0695,1.6334,0.2187,0.1813,1.2609,354.9993
177.3918,-0.0695,1.6334,0.219,0.2273,1.3245,355.0171
177.4027,-0.0695,1.6329,0.2193,0.2432,1.4267,355.0219
177.4138,-0.0693,1.6322,0.2194,0.417,1.4882,355.1119
177.4251,-0.0691,1.6321,0.2195,0.6197,1.5588,355.1734
177.436,-0.0694,1.6322,0.2194,0.6773,1.616,355.2734
177.4475,-0.0696,1.6328,0.2195,0.79,1.5057,355.4403
177.4586,-0.0698,1.633,0.2194,0.7721,1.3625,355.505
177.4699,-0.0697,1.6333,0.2193,0.645,1.2189,355.5037
177.4822,-0.0697,1.6338,0.2192,0.5139,0.9766,355.5032
177.4921,-0.0696,1.6338,0.2191,0.3802,0.8229,355.4597
177.5029,-0.0695,1.6339,0.2189,0.2672,0.5681,355.438
177.5143,-0.0694,1.6343,0.2187,0.1932,0.3976,355.4046
177.5257,-0.0692,1.6345,0.2184,0.071,0.1819,355.2954
177.5365,-0.0691,1.6346,0.2181,359.8959,359.9496,355.2382
177.5479,-0.0687,1.6352,0.2179,359.745,359.7627,355.1305
177.5589,-0.0685,1.6354,0.2175,359.5487,359.6182,355.0579
177.5697,-0.0679,1.6357,0.2173,359.3612,359.5335,354.9507
177.581,-0.0674,1.6361,0.217,359.1721,359.5023,354.9072
177.5921,-0.067,1.6365,0.2168,358.9044,359.505,354.9043
177.6033,-0.0665,1.6369,0.2166,358.64,359.5803,354.8383
177.6144,-0.0661,1.6371,0.2166,358.4601,359.7078,354.8134
177.6255,-0.0656,1.6371,0.2167,358.2491,359.8636,354.7657
177.6366,-0.0652,1.6373,0.2169,358.1686,0.0321,354.7509
177.6484,-0.0648,1.6374,0.2172,358.0927,0.2278,354.6893
177.659,-0.0643,1.6376,0.2176,357.9733,0.3954,354.7025
177.67,-0.0641,1.6375,0.218,357.9717,0.5887,354.735
177.6815,-0.0639,1.6371,0.2185,358.038,0.7495,354.7307
177.6924,-0.0637,1.6371,0.219,358.1333,0.9391,354.7185
177.7037,-0.0635,1.6369,0.2195,358.2615,1.0183,354.7099
177.7146,-0.0634,1.6368,0.2199,358.3825,1.0686,354.7426
177.7258,-0.0633,1.6367,0.2203,358.5179,1.1682,354.7992
177.7371,-0.0633,1.6366,0.2207,358.6697,1.2184,354.7815
177.7482,-0.0634,1.6363,0.2211,358.7707,1.1596,354.8194
177.7592,-0.0637,1.6361,0.2215,358.9291,1.0159,354.8863
177.7704,-0.0639,1.6359,0.2218,359.0707,0.8425,354.893
177.7817,-0.0639,1.6358,0.2222,359.2445,0.5739,354.8687
177.7925,-0.0639,1.6359,0.2224,359.2536,0.4023,354.9114
177.8036,-0.064,1.636,0.2226,359.4002,0.1706,354.9562
177.8148,-0.0639,1.6361,0.2228,359.3596,0.0292,354.9651
177.8269,-0.0639,1.6362,0.2229,359.3639,359.8849,354.9578
177.837,-0.0639,1.6362,0.2229,359.3405,359.6623,354.9831
177.8479,-0.0638,1.6361,0.223,359.3589,359.527,354.9588
177.8592,-0.0637,1.636,0.2231,359.4128,359.4118,354.9454
177.8703,-0.0635,1.636,0.2231,359.4328,359.3198,354.9077
177.8815,-0.0633,1.636,0.2231,359.4434,359.2121,354.9156
177.8927,-0.063,1.636,0.2232,359.4897,359.1942,354.8752
177.9038,-0.0625,1.6361,0.2232,359.4154,359.1917,354.8472
177.9148,-0.0621,1.6363,0.2232,359.4215,359.1969,354.7952
177.926,-0.0617,1.6364,0.2233,359.3147,359.3002,354.7538
177.9372,-0.0613,1.6364,0.2233,359.1926,359.3803,354.6753
177.9482,-0.061,1.6364,0.2236,359.1812,359.5357,354.617
177.9593,-0.0607,1.6363,0.2237,359.0847,359.6518,354.5945
177.9706,-0.0605,1.6361,0.2239,359.0613,359.8156,354.532
177.9817,-0.0603,1.6361,0.2241,359.0715,359.9059,354.5308
177.9928,-0.0602,1.6359,0.2243,359.1463,0.0074,354.5211
178.0039,-0.06,1.6357,0.2245,359.1989,0.1136,354.5011
178.0151,-0.0599,1.6356,0.2247,359.2788,0.1147,354.532
178.0262,-0.0599,1.6355,0.2248,359.3272,0.1807,354.5035
178.0372,-0.0598,1.6355,0.225,359.4051,0.2348,354.4896
178.0484,-0.0598,1.6354,0.2252,359.4532,0.2081,354.5463
178.0596,-0.0598,1.6354,0.2253,359.4737,0.2064,354.5505
178.0704,-0.0598,1.6354,0.2254,359.5443,0.1339,354.5733
178.0824,-0.0598,1.6354,0.2255,359.5626,0.0684,354.5896
178.0928,-0.0598,1.6352,0.2255,359.6043,0.0174,354.6078
178.1037,-0.0598,1.6351,0.2255,359.6219,359.8735,354.6386
178.1148,-0.0598,1.6353,0.2254,359.6838,359.7898,354.6499
178.1259,-0.0598,1.6355,0.2254,359.6875,359.6974,354.6807
178.1372,-0.0598,1.6355,0.2251,359.6548,359.619,354.6861
178.1483,-0.0598,1.6356,0.225,359.5639,359.4776,354.6491
178.1595,-0.0597,1.6357,0.2247,359.5109,359.3919,354.6271
178.1709,-0.0597,1.6359,0.2245,359.4278,359.2861,354.6373
178.1816,-0.0596,1.636,0.2243,359.3457,359.1855,354.5923
178.1926,-0.0596,1.6361,0.224,359.2565,359.1255,354.54
178.2039,-0.0596,1.6364,0.2238,359.1617,359.0484,354.5066
178.2151,-0.0595,1.6365,0.2237,359.0706,359.0406,354.484
178.2262,-0.0595,1.6366,0.2235,358.9556,358.9486,354.3993
178.2373,-0.0595,1.6367,0.2233,358.8626,358.8852,354.339
178.2484,-0.0594,1.6368,0.2231,358.8042,358.8693,354.2936
178.2597,-0.0594,1.6368,0.223,358.7045,358.8914,354.2553
178.2708,-0.0594,1.6366,0.2228,358.6183,358.8396,354.2128
178.2818,-0.0594,1.6365,0.2227,358.6124,358.8489,354.1377
178.2928,-0.0595,1.6365,0.2226,358.6428,358.8537,354.1446
178.3041,-0.0595,1.6363,0.2226,358.6541,358.7691,354.1759
178.3151,-0.0596,1.6362,0.2225,358.6795,358.7646,354.1527
178.3263,-0.0597,1.636,0.2225,358.7658,358.7933,354.1364
178.3374,-0.0597,1.6359,0.2224,358.8406,358.7962,354.1749
178.3485,-0.0598,1.6357,0.2224,358.9837,358.7757,354.1678
178.3598,-0.0599,1.6355,0.2223,359.0388,358.7648,354.2342
178.3708,-0.06,1.6354,0.2222,359.1426,358.7923,354.1707
