ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p25,1,1,1,1,32.93087,37.19013,Practice,Hit,33.39758,35.8123,Centre,0,0,1,Infinity,1.4189,posture_decision_experiment/p25/S001/movement_head_T001.csv,posture_decision_experiment/p25/S001/movement_right_hand_T001.csv,posture_decision_experiment/p25/S001/movement_left_hand_T001.csv
p25,1,2,1,2,45.44262,46.90156,Practice,Hit,45.8758,45.95708,Centre,0,0,1,Infinity,0.873,posture_decision_experiment/p25/S001/movement_head_T002.csv,posture_decision_experiment/p25/S001/movement_right_hand_T002.csv,posture_decision_experiment/p25/S001/movement_left_hand_T002.csv
p25,1,3,1,3,51.00932,53.39067,Practice,Hit,51.50948,51.6795,Centre,0,0,1.5,Infinity,1.3302,posture_decision_experiment/p25/S001/movement_head_T003.csv,posture_decision_experiment/p25/S001/movement_right_hand_T003.csv,posture_decision_experiment/p25/S001/movement_left_hand_T003.csv
p25,1,4,1,4,57.42013,59.15752,Practice,Hit,57.86447,58.40194,Centre,0,0,1.3,Infinity,1.2676,posture_decision_experiment/p25/S001/movement_head_T004.csv,posture_decision_experiment/p25/S001/movement_right_hand_T004.csv,posture_decision_experiment/p25/S001/movement_left_hand_T004.csv
p25,1,5,1,5,62.78666,64.93549,Practice,Hit,63.24199,63.60212,Centre,0,0,1.5,Infinity,0.8392,posture_decision_experiment/p25/S001/movement_head_T005.csv,posture_decision_experiment/p25/S001/movement_right_hand_T005.csv,posture_decision_experiment/p25/S001/movement_left_hand_T005.csv
p25,1,6,1,6,68.39796,70.19122,Practice,Hit,68.8201,69.42453,Centre,0,0,1.3,Infinity,0.8523,posture_decision_experiment/p25/S001/movement_head_T006.csv,posture_decision_experiment/p25/S001/movement_right_hand_T006.csv,posture_decision_experiment/p25/S001/movement_left_hand_T006.csv
p25,1,7,2,1,80.1436,81.69161,Baseline,Hit,80.4538,80.64713,Centre,0,0,1.5,Infinity,1.0495,posture_decision_experiment/p25/S001/movement_head_T007.csv,posture_decision_experiment/p25/S001/movement_right_hand_T007.csv,posture_decision_experiment/p25/S001/movement_left_hand_T007.csv
p25,1,8,2,2,85.53191,86.98067,Baseline,Hit,85.84268,86.10287,Centre,0,0,1.5,Infinity,0.8949,posture_decision_experiment/p25/S001/movement_head_T008.csv,posture_decision_experiment/p25/S001/movement_right_hand_T008.csv,posture_decision_experiment/p25/S001/movement_left_hand_T008.csv
p25,1,9,2,3,90.67718,91.65861,Baseline,Hit,91.03169,91.14748,Centre,0,0,1,Infinity,0.9637,posture_decision_experiment/p25/S001/movement_head_T009.csv,posture_decision_experiment/p25/S001/movement_right_hand_T009.csv,posture_decision_experiment/p25/S001/movement_left_hand_T009.csv
p25,1,10,2,4,95.53217,97.00323,Baseline,Hit,95.98791,96.09209,Centre,0,0,1.5,Infinity,1.3622,posture_decision_experiment/p25/S001/movement_head_T010.csv,posture_decision_experiment/p25/S001/movement_right_hand_T010.csv,posture_decision_experiment/p25/S001/movement_left_hand_T010.csv
p25,1,11,2,5,101.0767,101.5478,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,1.4225,posture_decision_experiment/p25/S001/movement_head_T011.csv,posture_decision_experiment/p25/S001/movement_right_hand_T011.csv,posture_decision_experiment/p25/S001/movement_left_hand_T011.csv
p25,1,12,2,6,105.3661,106.948,Baseline,Hit,105.7326,106.2924,Centre,0,0,1.3,Infinity,1.2813,posture_decision_experiment/p25/S001/movement_head_T012.csv,posture_decision_experiment/p25/S001/movement_right_hand_T012.csv,posture_decision_experiment/p25/S001/movement_left_hand_T012.csv
p25,1,13,2,7,110.5994,111.7482,Baseline,Hit,110.9104,111.0259,Centre,0,0,1.3,Infinity,1.1371,posture_decision_experiment/p25/S001/movement_head_T013.csv,posture_decision_experiment/p25/S001/movement_right_hand_T013.csv,posture_decision_experiment/p25/S001/movement_left_hand_T013.csv
p25,1,14,2,8,115.3771,116.915,Baseline,Hit,115.6884,116.0483,Centre,0,0,1.5,Infinity,1.043,posture_decision_experiment/p25/S001/movement_head_T014.csv,posture_decision_experiment/p25/S001/movement_right_hand_T014.csv,posture_decision_experiment/p25/S001/movement_left_hand_T014.csv
p25,1,15,2,9,120.4656,121.5485,Baseline,Hit,120.8661,120.9818,Centre,0,0,1.5,Infinity,1.0897,posture_decision_experiment/p25/S001/movement_head_T015.csv,posture_decision_experiment/p25/S001/movement_right_hand_T015.csv,posture_decision_experiment/p25/S001/movement_left_hand_T015.csv
p25,1,16,2,10,124.9551,126.3153,Baseline,Hit,125.3775,125.6375,Centre,0,0,1.5,Infinity,0.9569,posture_decision_experiment/p25/S001/movement_head_T016.csv,posture_decision_experiment/p25/S001/movement_right_hand_T016.csv,posture_decision_experiment/p25/S001/movement_left_hand_T016.csv
p25,1,17,2,11,129.8663,130.2266,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.1659,posture_decision_experiment/p25/S001/movement_head_T017.csv,posture_decision_experiment/p25/S001/movement_right_hand_T017.csv,posture_decision_experiment/p25/S001/movement_left_hand_T017.csv
p25,1,18,2,12,134.3886,135.6601,Baseline,Hit,134.8778,135.2934,Centre,0,0,1.3,Infinity,0.9785,posture_decision_experiment/p25/S001/movement_head_T018.csv,posture_decision_experiment/p25/S001/movement_right_hand_T018.csv,posture_decision_experiment/p25/S001/movement_left_hand_T018.csv
p25,1,19,2,13,139.2779,140.5714,Baseline,Hit,139.7778,140.2936,Centre,0,0,1,Infinity,0.9842,posture_decision_experiment/p25/S001/movement_head_T019.csv,posture_decision_experiment/p25/S001/movement_right_hand_T019.csv,posture_decision_experiment/p25/S001/movement_left_hand_T019.csv
p25,1,20,2,14,144.4225,145.1493,Baseline,Hit,144.7892,144.8604,Centre,0,0,1,Infinity,1.4514,posture_decision_experiment/p25/S001/movement_head_T020.csv,posture_decision_experiment/p25/S001/movement_right_hand_T020.csv,posture_decision_experiment/p25/S001/movement_left_hand_T020.csv
p25,1,21,2,15,148.3452,149.7161,Baseline,Hit,148.7001,149.1383,Centre,0,0,1.5,Infinity,0.7944,posture_decision_experiment/p25/S001/movement_head_T021.csv,posture_decision_experiment/p25/S001/movement_right_hand_T021.csv,posture_decision_experiment/p25/S001/movement_left_hand_T021.csv
p25,1,22,2,16,153.0558,154.2496,Baseline,Hit,153.4668,153.9385,Centre,0,0,1.3,Infinity,0.7666,posture_decision_experiment/p25/S001/movement_head_T022.csv,posture_decision_experiment/p25/S001/movement_right_hand_T022.csv,posture_decision_experiment/p25/S001/movement_left_hand_T022.csv
p25,1,23,2,17,159.4001,161.2943,Baseline,Hit,159.9003,160.3831,Centre,0,0,1.5,Infinity,1.468,posture_decision_experiment/p25/S001/movement_head_T023.csv,posture_decision_experiment/p25/S001/movement_right_hand_T023.csv,posture_decision_experiment/p25/S001/movement_left_hand_T023.csv
p25,1,24,2,18,165.2568,166.25,Baseline,Hit,165.59,166.0278,Centre,0,0,1,Infinity,1.1037,posture_decision_experiment/p25/S001/movement_head_T024.csv,posture_decision_experiment/p25/S001/movement_right_hand_T024.csv,posture_decision_experiment/p25/S001/movement_left_hand_T024.csv
p25,1,25,2,19,169.8786,170.7501,Baseline,Hit,170.2232,170.4612,Centre,0,0,1,Infinity,1.0987,posture_decision_experiment/p25/S001/movement_head_T025.csv,posture_decision_experiment/p25/S001/movement_right_hand_T025.csv,posture_decision_experiment/p25/S001/movement_left_hand_T025.csv
