time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
361.1244,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.1346,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.1456,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.157,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.1678,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.1798,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.1901,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.201,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2123,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2236,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2343,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2457,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2566,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2677,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.279,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.2898,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3008,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.312,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3232,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3341,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3456,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3568,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3679,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.379,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.3899,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4008,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.412,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4232,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4344,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4454,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4565,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4676,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4789,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.4899,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.501,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5122,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5232,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5342,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5457,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5567,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5677,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5788,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.5899,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.601,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.612,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.6235,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.6346,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.6461,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.6567,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.6676,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.6788,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.69,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7008,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7122,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7233,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7345,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7456,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7563,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7676,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7788,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.7901,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8008,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8121,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8233,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8343,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8458,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8565,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8676,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.8787,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.89,0.4005,0.062,1.279,358.271,230.9263,195.4175
361.9009,0.4005,0.062,1.279,358.271,230.9263,195.4175
