time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
245.6776,-0.0071,1.6429,-0.0102,10.5257,1.244,0.0107
245.6889,-0.007,1.6428,-0.0101,10.5136,1.2214,359.9635
245.6998,-0.007,1.6429,-0.01,10.4982,1.2208,0.0232
245.7105,-0.007,1.6428,-0.0099,10.5542,1.2565,359.9714
245.7216,-0.007,1.6428,-0.0097,10.545,1.2729,359.9624
245.7328,-0.007,1.6428,-0.0096,10.5495,1.2716,359.9481
245.744,-0.0069,1.6429,-0.0095,10.5383,1.2927,359.9301
245.7549,-0.0069,1.6428,-0.0094,10.5574,1.3096,359.97
245.7661,-0.0069,1.6428,-0.0093,10.5925,1.329,359.9251
245.7771,-0.0069,1.6429,-0.0092,10.5574,1.2942,359.9245
245.7883,-0.0069,1.6428,-0.0091,10.5757,1.3372,359.9168
245.7997,-0.0068,1.6429,-0.0089,10.6186,1.3463,359.9574
245.8107,-0.0068,1.6428,-0.0088,10.5891,1.3953,359.9321
245.8216,-0.0069,1.6427,-0.0087,10.626,1.3547,359.9179
245.8327,-0.0067,1.6428,-0.0086,10.6384,1.4086,359.9065
245.8442,-0.0068,1.6427,-0.0085,10.6083,1.41,359.9149
245.8549,-0.0068,1.6427,-0.0084,10.6316,1.4015,359.9194
245.8662,-0.0068,1.6426,-0.0083,10.6617,1.4222,359.9266
245.8772,-0.0068,1.6426,-0.0081,10.6686,1.4653,359.8936
245.8886,-0.0068,1.6425,-0.008,10.6795,1.4672,359.9057
245.8997,-0.0067,1.6426,-0.008,10.6998,1.4652,359.8536
245.9106,-0.0068,1.6425,-0.0078,10.6929,1.4904,359.8797
245.9217,-0.0068,1.6426,-0.0077,10.6992,1.4734,359.8694
245.9329,-0.0068,1.6425,-0.0077,10.7293,1.5347,359.8636
245.944,-0.0068,1.6425,-0.0075,10.6958,1.5499,359.9171
245.9552,-0.0069,1.6425,-0.0074,10.7421,1.5617,359.9068
245.9662,-0.0068,1.6424,-0.0073,10.7554,1.5562,359.9463
245.9774,-0.0069,1.6424,-0.0071,10.7463,1.5769,359.9257
245.9887,-0.0069,1.6424,-0.007,10.7507,1.6052,359.899
245.9995,-0.0069,1.6424,-0.0069,10.7615,1.5767,359.9172
246.0108,-0.007,1.6424,-0.0068,10.7533,1.5609,359.9129
246.0218,-0.007,1.6424,-0.0066,10.7679,1.576,359.8983
246.0328,-0.0071,1.6423,-0.0065,10.797,1.616,359.9117
246.0441,-0.0071,1.6423,-0.0064,10.7962,1.5772,359.9035
246.055,-0.0072,1.6423,-0.0063,10.8393,1.5505,359.8911
246.0664,-0.0072,1.6422,-0.0062,10.8387,1.6076,359.9098
246.0776,-0.0073,1.6422,-0.0061,10.8585,1.5678,359.8938
246.0886,-0.0073,1.6421,-0.006,10.8658,1.5491,359.9072
246.0995,-0.0074,1.6422,-0.0058,10.88,1.5517,359.915
246.1106,-0.0073,1.6423,-0.0058,10.874,1.5568,359.9615
246.1218,-0.0073,1.6423,-0.0057,10.8996,1.5238,359.9164
246.1332,-0.0074,1.6422,-0.0056,10.8977,1.5464,359.958
246.1441,-0.0074,1.6422,-0.0054,10.8703,1.5739,359.9041
246.1552,-0.0075,1.6423,-0.0054,10.8605,1.5877,359.9284
246.1664,-0.0076,1.6422,-0.0053,10.9016,1.5568,359.8741
246.1774,-0.0076,1.6422,-0.0052,10.9003,1.5676,359.9366
246.1886,-0.0077,1.6422,-0.0052,10.8948,1.5933,359.9594
246.1998,-0.0077,1.6421,-0.0052,10.9112,1.5966,359.9895
246.2109,-0.0078,1.642,-0.0051,10.9339,1.6374,0.0105
246.2219,-0.0078,1.6422,-0.005,10.919,1.6024,0.0046
246.2331,-0.0078,1.6422,-0.005,10.9206,1.5786,359.9637
246.2442,-0.0079,1.6422,-0.0049,10.9229,1.5554,0.008
246.2554,-0.008,1.6421,-0.0049,10.9415,1.5362,0.0106
246.2666,-0.008,1.642,-0.0049,10.9671,1.546,0.0073
246.2776,-0.0081,1.6421,-0.0049,10.9874,1.5473,0.0419
246.2886,-0.0082,1.642,-0.0049,10.994,1.4802,0.0357
246.3,-0.0082,1.6421,-0.0049,11.0257,1.457,0.0076
246.3109,-0.0082,1.642,-0.0049,11.0158,1.4551,0.0249
246.322,-0.0083,1.642,-0.0049,11.0048,1.4668,0.0287
246.3334,-0.0083,1.6421,-0.0049,11.0193,1.4595,0.0393
246.3442,-0.0083,1.6421,-0.0049,10.9968,1.4575,0.0433
246.3552,-0.0084,1.6421,-0.005,11.0179,1.3835,0.0753
246.3665,-0.0084,1.642,-0.005,11.0237,1.404,0.0417
246.3778,-0.0084,1.642,-0.005,10.9932,1.384,0.0582
246.3886,-0.0084,1.6421,-0.0051,11.0046,1.3993,0.0792
246.3998,-0.0085,1.6421,-0.0051,10.9844,1.3855,0.0199
246.4112,-0.0085,1.6421,-0.0051,10.9634,1.3795,0.0912
246.4221,-0.0085,1.6421,-0.0052,10.9446,1.397,0.0841
246.4332,-0.0085,1.6421,-0.0052,10.9392,1.4167,0.1095
246.4443,-0.0085,1.6421,-0.0053,10.9455,1.3654,0.0151
246.4557,-0.0085,1.6422,-0.0053,10.9152,1.3893,0.0619
246.4667,-0.0085,1.6422,-0.0054,10.9013,1.3822,0.0624
246.4776,-0.0085,1.6421,-0.0054,10.8941,1.342,0.0392
246.4888,-0.0085,1.6422,-0.0054,10.8965,1.3522,0.0168
246.5,-0.0085,1.6422,-0.0054,10.8852,1.3581,0.0615
246.511,-0.0084,1.6422,-0.0054,10.8838,1.365,0.0371
246.5221,-0.0084,1.6422,-0.0055,10.8717,1.366,0.0125
246.5332,-0.0083,1.6422,-0.0055,10.8754,1.4015,0.019
246.5444,-0.0083,1.6422,-0.0055,10.8602,1.3785,-0.0002
246.5554,-0.0083,1.6422,-0.0055,10.8597,1.3963,0.0185
246.5666,-0.0082,1.6422,-0.0056,10.868,1.3871,359.9896
246.5777,-0.0082,1.6422,-0.0056,10.9164,1.379,-0.0053
246.5889,-0.0082,1.6422,-0.0056,10.8591,1.4023,0.0276
246.5999,-0.0082,1.6421,-0.0057,10.9054,1.3886,0.0025
246.6109,-0.0081,1.6422,-0.0057,10.8808,1.391,0.0281
246.6222,-0.0081,1.6422,-0.0057,10.9181,1.3989,359.9793
246.6333,-0.008,1.6421,-0.0057,10.9222,1.3706,359.9901
246.6443,-0.008,1.6422,-0.0057,10.9192,1.4199,359.9727
246.6555,-0.0079,1.6422,-0.0058,10.9247,1.4165,359.9539
246.6665,-0.0079,1.6421,-0.0059,10.8936,1.3984,359.9858
246.6778,-0.0078,1.6421,-0.0059,10.8723,1.4489,359.9874
246.6888,-0.0077,1.6421,-0.0059,10.8921,1.4191,359.9699
246.7,-0.0077,1.6422,-0.006,10.8921,1.4027,359.9391
246.7109,-0.0077,1.6422,-0.0061,10.8509,1.4098,359.9457
246.7222,-0.0076,1.6422,-0.0062,10.8506,1.4687,0.0024
246.7332,-0.0075,1.6422,-0.0062,10.8648,1.4706,0.003
246.7445,-0.0075,1.6422,-0.0063,10.8914,1.4736,359.9749
