ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p26,1,1,1,1,46.6479,49.15719,Practice,Hit,47.03662,48.09049,Centre,0,0,1.5,Infinity,1.1232,posture_decision_experiment/p26/S001/movement_head_T001.csv,posture_decision_experiment/p26/S001/movement_right_hand_T001.csv,posture_decision_experiment/p26/S001/movement_left_hand_T001.csv
p26,1,2,1,2,53.89259,54.64626,Practice,Hit,54.25904,54.31292,Centre,0,0,1,Infinity,1.3636,posture_decision_experiment/p26/S001/movement_head_T002.csv,posture_decision_experiment/p26/S001/movement_right_hand_T002.csv,posture_decision_experiment/p26/S001/movement_left_hand_T002.csv
p26,1,3,1,3,58.45931,59.64643,Practice,Hit,58.88145,59.30198,Centre,0,0,1,Infinity,1.2612,posture_decision_experiment/p26/S001/movement_head_T003.csv,posture_decision_experiment/p26/S001/movement_right_hand_T003.csv,posture_decision_experiment/p26/S001/movement_left_hand_T003.csv
p26,1,4,1,4,63.01543,63.391,Practice,FailTooEarly,,,,0,0,1.3,Infinity,1.0957,posture_decision_experiment/p26/S001/movement_head_T004.csv,posture_decision_experiment/p26/S001/movement_right_hand_T004.csv,posture_decision_experiment/p26/S001/movement_left_hand_T004.csv
p26,1,5,1,5,67.62603,69.04675,Practice,Hit,68.03708,68.51339,Centre,0,0,1.3,Infinity,1.3223,posture_decision_experiment/p26/S001/movement_head_T005.csv,posture_decision_experiment/p26/S001/movement_right_hand_T005.csv,posture_decision_experiment/p26/S001/movement_left_hand_T005.csv
p26,1,6,1,6,73.01509,74.36914,Practice,Hit,73.50414,73.658,Centre,0,0,1.5,Infinity,1.4995,posture_decision_experiment/p26/S001/movement_head_T006.csv,posture_decision_experiment/p26/S001/movement_right_hand_T006.csv,posture_decision_experiment/p26/S001/movement_left_hand_T006.csv
p26,1,7,2,1,83.90369,84.21391,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.0032,posture_decision_experiment/p26/S001/movement_head_T007.csv,posture_decision_experiment/p26/S001/movement_right_hand_T007.csv,posture_decision_experiment/p26/S001/movement_left_hand_T007.csv
p26,1,8,2,2,88.03688,89.06963,Baseline,Hit,88.39259,88.81407,Centre,0,0,1,Infinity,1.3082,posture_decision_experiment/p26/S001/movement_head_T008.csv,posture_decision_experiment/p26/S001/movement_right_hand_T008.csv,posture_decision_experiment/p26/S001/movement_left_hand_T008.csv
p26,1,9,2,3,92.3482,93.45866,Baseline,Hit,92.68155,93.08088,Centre,0,0,1.3,Infinity,0.7517,posture_decision_experiment/p26/S001/movement_head_T009.csv,posture_decision_experiment/p26/S001/movement_right_hand_T009.csv,posture_decision_experiment/p26/S001/movement_left_hand_T009.csv
p26,1,10,2,4,96.97071,98.28105,Baseline,Hit,97.37071,97.7477,Centre,0,0,1.5,Infinity,0.9661,posture_decision_experiment/p26/S001/movement_head_T010.csv,posture_decision_experiment/p26/S001/movement_right_hand_T010.csv,posture_decision_experiment/p26/S001/movement_left_hand_T010.csv
