ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,trial_type,trial_outcome,go_signal_time,moved_from_start_block_time,selection,score,bubble_points,bubble_reldistance,bubble_activetime,delay_time,head_movement_relpath,right_hand_movement_relpath,left_hand_movement_relpath
p13,1,1,1,1,38.40023,44.60149,Practice,Hit,38.87831,43.75701,Centre,0,0,1.3,Infinity,1.207,posture_decision_experiment/p13/S001/movement_head_T001.csv,posture_decision_experiment/p13/S001/movement_right_hand_T001.csv,posture_decision_experiment/p13/S001/movement_left_hand_T001.csv
p13,1,2,1,2,54.87064,56.93523,Practice,Hit,55.28126,56.12409,Centre,0,0,1.3,Infinity,1.2259,posture_decision_experiment/p13/S001/movement_head_T002.csv,posture_decision_experiment/p13/S001/movement_right_hand_T002.csv,posture_decision_experiment/p13/S001/movement_left_hand_T002.csv
p13,1,3,1,3,59.9816,62.04651,Practice,Hit,60.39287,60.97981,Centre,0,0,1.5,Infinity,1.0326,posture_decision_experiment/p13/S001/movement_head_T003.csv,posture_decision_experiment/p13/S001/movement_right_hand_T003.csv,posture_decision_experiment/p13/S001/movement_left_hand_T003.csv
p13,1,4,1,4,65.84879,69.2023,Practice,Hit,66.33797,67.09113,Centre,0,0,1.5,Infinity,0.8467,posture_decision_experiment/p13/S001/movement_head_T004.csv,posture_decision_experiment/p13/S001/movement_right_hand_T004.csv,posture_decision_experiment/p13/S001/movement_left_hand_T004.csv
p13,1,5,1,5,72.98277,74.18024,Practice,Hit,73.43791,73.52467,Centre,0,0,1,Infinity,0.7878,posture_decision_experiment/p13/S001/movement_head_T005.csv,posture_decision_experiment/p13/S001/movement_right_hand_T005.csv,posture_decision_experiment/p13/S001/movement_left_hand_T005.csv
p13,1,6,1,6,83.60423,85.08061,Practice,Hit,83.96028,84.65837,Centre,0,0,1,Infinity,0.9994,posture_decision_experiment/p13/S001/movement_head_T006.csv,posture_decision_experiment/p13/S001/movement_right_hand_T006.csv,posture_decision_experiment/p13/S001/movement_left_hand_T006.csv
p13,1,7,2,1,96.18269,96.5921,Baseline,FailTooEarly,,,,0,0,1.3,Infinity,0.8933,posture_decision_experiment/p13/S001/movement_head_T007.csv,posture_decision_experiment/p13/S001/movement_right_hand_T007.csv,posture_decision_experiment/p13/S001/movement_left_hand_T007.csv
p13,1,8,2,2,99.9609,101.2145,Baseline,Hit,100.372,100.9922,Centre,0,0,1,Infinity,1.3499,posture_decision_experiment/p13/S001/movement_head_T008.csv,posture_decision_experiment/p13/S001/movement_right_hand_T008.csv,posture_decision_experiment/p13/S001/movement_left_hand_T008.csv
p13,1,9,2,3,105.4497,106.7036,Baseline,Hit,105.8722,106.3924,Centre,0,0,1.3,Infinity,0.8444,posture_decision_experiment/p13/S001/movement_head_T009.csv,posture_decision_experiment/p13/S001/movement_right_hand_T009.csv,posture_decision_experiment/p13/S001/movement_left_hand_T009.csv
p13,1,10,2,4,111.372,111.7926,Baseline,FailTooEarly,,,,0,0,1,Infinity,1.185,posture_decision_experiment/p13/S001/movement_head_T010.csv,posture_decision_experiment/p13/S001/movement_right_hand_T010.csv,posture_decision_experiment/p13/S001/movement_left_hand_T010.csv
p13,1,11,2,5,115.7832,117.0372,Baseline,Hit,116.2502,116.8039,Centre,0,0,1,Infinity,1.0948,posture_decision_experiment/p13/S001/movement_head_T011.csv,posture_decision_experiment/p13/S001/movement_right_hand_T011.csv,posture_decision_experiment/p13/S001/movement_left_hand_T011.csv
p13,1,12,2,6,120.7723,121.9041,Baseline,Hit,121.15,121.6707,Centre,0,0,1,Infinity,1.1157,posture_decision_experiment/p13/S001/movement_head_T012.csv,posture_decision_experiment/p13/S001/movement_right_hand_T012.csv,posture_decision_experiment/p13/S001/movement_left_hand_T012.csv
p13,1,13,2,7,125.3169,126.6264,Baseline,Hit,125.6725,126.1709,Centre,0,0,1.5,Infinity,0.8087,posture_decision_experiment/p13/S001/movement_head_T013.csv,posture_decision_experiment/p13/S001/movement_right_hand_T013.csv,posture_decision_experiment/p13/S001/movement_left_hand_T013.csv
p13,1,14,2,8,130.3062,131.6599,Baseline,Hit,130.629,131.1488,Centre,0,0,1.5,Infinity,0.7998,posture_decision_experiment/p13/S001/movement_head_T014.csv,posture_decision_experiment/p13/S001/movement_right_hand_T014.csv,posture_decision_experiment/p13/S001/movement_left_hand_T014.csv
p13,1,15,2,9,136.3399,137.9379,Baseline,Hit,136.662,136.7712,Centre,0,0,1.3,Infinity,1.2035,posture_decision_experiment/p13/S001/movement_head_T015.csv,posture_decision_experiment/p13/S001/movement_right_hand_T015.csv,posture_decision_experiment/p13/S001/movement_left_hand_T015.csv
p13,1,16,2,10,141.9175,143.1048,Baseline,Hit,142.373,142.8603,Centre,0,0,1.3,Infinity,1.1551,posture_decision_experiment/p13/S001/movement_head_T016.csv,posture_decision_experiment/p13/S001/movement_right_hand_T016.csv,posture_decision_experiment/p13/S001/movement_left_hand_T016.csv
